
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Desmond Mason,27,80,71,2893,478,1079,.443,1,8,.125,477,1071,.445,.443,420,524,.802,85,227,312,217,58,27,164,198,1377
2,Michael Redd,25,75,75,2848,625,1418,.441,104,293,.355,521,1125,.463,.477,369,432,.854,72,240,312,172,63,8,133,152,1723
3,Joe Smith,29,74,73,2265,319,621,.514,0,1,.000,319,620,.515,.514,175,228,.768,179,362,541,67,43,38,79,222,813
4,Mo Williams,22,80,80,2254,323,737,.438,32,99,.323,291,638,.456,.460,136,160,.850,50,194,244,484,74,11,196,221,814
5,Dan Gadzuric,26,81,81,1783,243,451,.539,0,0,,243,451,.539,.539,107,199,.538,261,413,674,30,47,106,81,224,593
6,Zaza Pachulia,20,74,4,1397,160,354,.452,0,1,.000,160,353,.453,.452,138,185,.746,131,247,378,60,44,34,70,166,458
7,Mike James,29,47,0,1167,205,460,.446,58,152,.382,147,308,.477,.509,67,90,.744,23,99,122,185,40,4,80,114,535
8,Toni Kukoc,36,53,6,1099,105,256,.410,42,116,.362,63,140,.450,.492,44,61,.721,31,129,160,160,39,13,64,70,296
9,Erick Strickland,31,62,5,1014,114,304,.375,21,83,.253,93,221,.421,.410,52,64,.813,11,92,103,115,30,1,64,103,301
10,Marcus Fizer,26,54,0,903,133,292,.455,0,6,.000,133,286,.465,.455,70,103,.680,29,146,175,64,25,13,63,96,336
11,Keith Van Horn,29,33,13,818,128,285,.449,30,78,.385,98,207,.473,.502,56,65,.862,55,110,165,41,21,11,47,82,342
12,Anthony Goldwire,33,24,2,482,53,121,.438,29,71,.408,24,50,.480,.558,19,23,.826,9,42,51,78,15,0,14,27,154
13,Kendall Gill,36,14,0,284,32,80,.400,3,9,.333,29,71,.408,.419,18,20,.900,11,26,37,27,14,4,9,37,85
14,Calvin Booth,28,17,0,189,15,29,.517,0,0,,15,29,.517,.517,12,16,.750,13,36,49,4,4,12,8,23,42
15,Zendon Hamilton,29,16,0,159,11,32,.344,0,0,,11,32,.344,.344,29,48,.604,18,24,42,6,5,2,12,26,51
16,Daniel Santiago,28,11,0,105,7,21,.333,0,0,,7,21,.333,.333,8,11,.727,6,13,19,1,3,4,4,28,22
17,Reece Gaines,24,11,0,79,7,23,.304,1,2,.500,6,21,.286,.326,0,0,,1,2,3,4,2,1,3,5,15
18,Eddie House,26,5,0,41,6,17,.353,4,6,.667,2,11,.182,.471,0,0,,0,3,3,5,2,0,0,3,16
,Team Totals,,82,,19780,2964,6580,.450,325,925,.351,2639,5655,.467,.475,1720,2229,.772,985,2405,3390,1720,529,289,1132,1797,7973
