
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Brandon Roy,23,74,74,2792,531,1170,.454,73,215,.340,458,955,.480,.485,281,373,.753,81,267,348,430,79,16,136,147,1416
2,LaMarcus Aldridge,22,76,76,2649,561,1160,.484,1,7,.143,560,1153,.486,.484,227,298,.762,220,358,578,122,55,94,126,240,1350
3,Steve Blake,27,81,78,2424,261,640,.408,121,298,.406,140,342,.409,.502,49,64,.766,31,164,195,413,55,4,113,133,692
4,Jarrett Jack,24,82,16,2229,267,620,.431,65,190,.342,202,430,.470,.483,215,248,.867,31,203,234,313,61,1,178,129,814
5,Travis Outlaw,23,82,6,2186,417,964,.433,40,101,.396,377,863,.437,.453,218,294,.741,96,280,376,106,59,63,107,173,1092
6,Martell Webster,21,75,70,2132,277,656,.422,123,317,.388,154,339,.454,.516,122,166,.735,54,242,296,90,42,28,83,159,799
7,Joel Przybilla,28,77,67,1819,144,250,.576,0,1,.000,144,249,.578,.576,83,122,.680,195,454,649,27,13,93,95,234,371
8,Channing Frye,24,78,20,1342,221,453,.488,3,10,.300,218,443,.492,.491,85,109,.780,107,247,354,57,29,27,55,208,530
9,James Jones,27,58,3,1276,143,327,.437,91,205,.444,52,122,.426,.576,86,98,.878,43,118,161,34,24,15,28,96,463
10,Sergio Rodriguez,21,72,0,628,69,196,.352,17,58,.293,52,138,.377,.395,25,38,.658,13,45,58,123,24,0,53,57,180
11,Raef LaFrentz,31,39,0,291,27,61,.443,0,4,.000,27,57,.474,.443,11,19,.579,28,39,67,6,12,17,10,59,65
12,Von Wafer,22,8,0,64,7,23,.304,3,11,.273,4,12,.333,.370,2,4,.500,0,9,9,2,0,2,2,3,19
13,Taurean Green,21,8,0,44,4,16,.250,1,8,.125,3,8,.375,.281,8,8,1.000,0,4,4,8,1,0,7,3,17
14,Josh McRoberts,20,8,0,28,6,10,.600,0,1,.000,6,9,.667,.600,0,0,,2,8,10,2,1,0,2,1,12
,Team Totals,,82,,19905,2935,6546,.448,538,1426,.377,2397,5120,.468,.489,1412,1841,.767,901,2438,3339,1733,455,360,1056,1642,7820
