
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Danny Green,25,80,80,2201,297,663,.448,177,413,.429,120,250,.480,.581,67,79,.848,36,208,244,141,92,54,94,124,838
2,Tony Parker,30,66,66,2174,519,995,.522,24,68,.353,495,927,.534,.534,279,330,.845,18,180,198,499,54,6,170,92,1341
3,Tim Duncan,36,69,69,2078,490,976,.502,2,7,.286,488,969,.504,.503,245,300,.817,124,562,686,184,50,183,147,117,1227
4,Tiago Splitter,28,81,58,1997,315,563,.560,0,2,.000,315,561,.561,.560,208,285,.730,144,371,515,130,63,64,100,161,838
5,Kawhi Leonard,21,58,57,1810,260,526,.494,65,174,.374,195,352,.554,.556,104,126,.825,63,283,346,93,97,32,62,99,689
6,Boris Diaw,30,75,20,1709,179,332,.539,30,78,.385,149,254,.587,.584,47,65,.723,66,188,254,180,52,27,84,143,435
7,Gary Neal,28,68,17,1484,246,597,.412,89,251,.355,157,346,.454,.487,64,74,.865,13,130,143,129,30,2,69,93,645
8,Manu Ginobili,35,60,0,1393,229,539,.425,83,235,.353,146,304,.480,.502,164,206,.796,30,171,201,274,80,13,132,114,705
9,Stephen Jackson,34,55,6,1075,123,330,.373,46,170,.271,77,160,.481,.442,49,70,.700,22,133,155,80,37,14,77,89,341
10,Nando De Colo,25,72,6,920,105,241,.436,31,82,.378,74,159,.465,.500,35,44,.795,23,115,138,138,41,6,81,87,276
11,Matt Bonner,32,68,4,909,112,230,.487,53,120,.442,59,110,.536,.602,11,15,.733,25,104,129,36,17,19,16,86,288
12,DeJuan Blair,23,61,16,851,142,271,.524,0,1,.000,142,270,.526,.524,44,70,.629,66,164,230,45,37,10,49,112,328
13,Patrick Mills,24,58,2,656,113,241,.469,52,130,.400,61,111,.550,.577,16,19,.842,9,41,50,62,26,4,39,55,294
14,Cory Joseph,21,28,9,388,51,110,.464,6,21,.286,45,89,.506,.491,18,21,.857,12,40,52,53,15,4,21,25,126
15,Aron Baynes,26,16,0,141,18,36,.500,0,1,.000,18,35,.514,.500,7,12,.583,12,20,32,5,1,6,11,23,43
16,James Anderson,23,10,0,94,11,25,.440,5,11,.455,6,14,.429,.540,7,9,.778,3,11,14,9,3,2,7,7,34
,Team Totals,,82,,19880,3210,6675,.481,663,1764,.376,2547,4911,.519,.531,1365,1725,.791,666,2721,3387,2058,695,446,1206,1427,8448
