
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Chris Paul,20,78,78,2808,407,947,.430,50,177,.282,357,770,.464,.456,394,465,.847,61,339,400,611,175,6,183,218,1258
2,David West,25,74,74,2526,530,1036,.512,3,11,.273,527,1025,.514,.513,199,236,.843,168,380,548,92,61,64,105,214,1262
3,P.J. Brown,36,75,73,2380,269,583,.461,0,0,,269,583,.461,.461,139,168,.827,182,365,547,90,46,50,90,216,677
4,Desmond Mason,28,70,55,2102,275,690,.399,1,6,.167,274,684,.401,.399,206,302,.682,64,234,298,66,42,17,113,136,757
5,Speedy Claxton,27,71,3,2019,304,736,.413,17,63,.270,287,673,.426,.425,246,320,.769,39,154,193,339,108,6,154,177,871
6,Rasual Butler,26,79,20,1875,257,633,.406,92,242,.380,165,391,.422,.479,79,114,.693,51,181,232,40,33,45,65,142,685
7,Kirk Snyder,22,68,45,1310,205,453,.453,46,129,.357,159,324,.491,.503,86,117,.735,55,106,161,102,29,23,70,106,542
8,J.R. Smith,20,55,25,989,144,366,.393,52,140,.371,92,226,.407,.464,83,101,.822,19,91,110,58,37,4,54,90,423
9,Aaron Williams,34,34,2,692,81,157,.516,0,0,,81,157,.516,.516,35,52,.673,59,107,166,16,13,18,25,110,197
10,Marc Jackson,31,27,10,594,108,221,.489,1,2,.500,107,219,.489,.491,28,34,.824,56,72,128,22,8,2,37,56,245
11,Chris Andersen,27,32,2,570,56,98,.571,0,0,,56,98,.571,.571,49,103,.476,61,94,155,6,8,41,26,84,161
12,Linton Johnson,25,27,7,489,56,139,.403,13,36,.361,43,103,.417,.450,17,23,.739,40,75,115,12,10,12,24,54,142
13,Jackson Vroman,24,41,2,406,26,66,.394,0,0,,26,66,.394,.394,21,44,.477,33,53,86,11,12,11,21,78,73
14,Bostjan Nachbar,25,25,13,405,42,124,.339,17,57,.298,25,67,.373,.407,25,36,.694,4,45,49,22,13,5,20,52,126
15,Brandon Bass,20,29,1,268,28,70,.400,0,0,,28,70,.400,.400,12,19,.632,18,50,68,3,3,7,11,18,68
16,Moochie Norris,32,16,0,183,20,47,.426,4,9,.444,16,38,.421,.468,16,25,.640,3,17,20,21,6,0,17,18,60
17,Arvydas Macijauskas,26,19,0,135,14,41,.341,3,12,.250,11,29,.379,.378,13,15,.867,3,7,10,5,7,0,8,10,44
18,Marcus Fizer,27,3,0,39,9,17,.529,1,1,1.000,8,16,.500,.559,1,2,.500,1,6,7,1,0,0,2,5,20
19,Maciej Lampe,20,2,0,16,0,4,.000,0,0,,0,4,.000,.000,0,0,,1,3,4,2,0,0,1,2,0
,Team Totals,,82,,19805,2831,6428,.440,300,885,.339,2531,5543,.457,.464,1649,2176,.758,918,2379,3297,1519,611,311,1095,1786,7611
