
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Aaron Brooks,25,82,82,2919,575,1331,.432,209,525,.398,366,806,.454,.511,245,298,.822,54,161,215,434,69,14,232,199,1604
2,Luis Scola,29,82,82,2671,560,1090,.514,1,5,.200,559,1085,.515,.514,208,267,.779,175,530,705,169,63,26,163,246,1329
3,Trevor Ariza,24,72,71,2629,394,999,.394,136,407,.334,258,592,.436,.462,148,228,.649,78,325,403,276,126,40,161,162,1072
4,Shane Battier,31,67,62,2168,178,447,.398,101,279,.362,77,168,.458,.511,77,106,.726,74,238,312,164,53,76,64,139,534
5,Chuck Hayes,26,82,82,1773,161,329,.489,0,0,,161,329,.489,.489,36,66,.545,151,314,465,139,73,43,74,219,358
6,Kyle Lowry,23,68,0,1651,184,464,.397,37,136,.272,147,328,.448,.436,215,260,.827,91,156,247,305,60,9,116,173,620
7,Chase Budinger,21,74,4,1488,249,565,.441,92,249,.369,157,316,.497,.522,67,87,.770,38,182,220,88,34,11,48,85,657
8,Carl Landry,26,52,1,1415,302,552,.547,0,0,,302,552,.547,.547,235,280,.839,122,164,286,40,28,46,86,146,839
9,David Andersen,29,63,0,891,147,340,.432,27,78,.346,120,262,.458,.472,46,67,.687,54,154,208,44,15,12,37,119,367
10,Kevin Martin,26,24,22,859,154,354,.435,31,100,.310,123,254,.484,.479,171,185,.924,9,61,70,54,23,2,57,45,510
11,Jordan Hill,22,23,0,372,58,109,.532,0,0,,58,109,.532,.532,31,47,.660,44,70,114,13,4,12,18,55,147
12,Jared Jeffries,28,18,0,332,36,84,.429,1,9,.111,35,75,.467,.435,15,27,.556,31,34,65,18,9,13,14,46,88
13,Jermaine Taylor,23,31,4,303,45,119,.378,5,22,.227,40,97,.412,.399,33,46,.717,21,25,46,16,10,3,19,15,128
14,Garrett Temple,23,9,0,118,13,29,.448,3,12,.250,10,17,.588,.500,16,24,.667,2,12,14,7,4,4,14,16,45
15,Mike Harris,26,8,0,82,10,27,.370,0,1,.000,10,26,.385,.370,5,9,.556,9,11,20,3,4,1,9,10,25
16,Joey Dorsey,26,7,0,54,5,11,.455,0,0,,5,11,.455,.455,1,2,.500,11,14,25,2,2,1,4,12,11
17,Tracy McGrady,30,6,0,46,7,19,.368,1,2,.500,6,17,.353,.395,4,6,.667,0,5,5,6,0,2,1,2,19
18,Brian Cook,29,15,0,44,7,23,.304,2,9,.222,5,14,.357,.348,5,7,.714,1,8,9,1,0,2,6,5,21
19,Hilton Armstrong,25,9,0,40,5,17,.294,0,1,.000,5,16,.313,.294,0,2,.000,5,1,6,3,5,0,5,10,10
20,Will Conroy,27,5,0,36,3,10,.300,0,3,.000,3,7,.429,.300,0,2,.000,0,3,3,7,0,0,4,5,6
21,Pops Mensah-Bonsu,26,4,0,13,1,4,.250,0,0,,1,4,.250,.250,3,6,.500,1,3,4,1,1,1,0,3,5
,Team Totals,,82,,19905,3094,6923,.447,646,1838,.351,2448,5085,.481,.494,1561,2022,.772,971,2471,3442,1790,583,318,1188,1712,8395
