
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Raymond Felton,22,78,75,2832,393,1024,.384,103,312,.330,290,712,.407,.434,204,256,.797,51,216,267,545,118,10,230,180,1093
2,Gerald Wallace,24,72,71,2640,478,952,.502,39,120,.325,439,832,.528,.523,309,447,.691,142,376,518,185,144,69,160,209,1304
3,Emeka Okafor,24,67,65,2329,394,740,.532,0,0,,394,740,.532,.532,175,295,.593,258,499,757,80,57,172,111,210,963
4,Adam Morrison,22,78,23,2326,355,944,.376,87,258,.337,268,686,.391,.422,120,169,.710,54,176,230,163,28,6,130,179,917
5,Matt Carroll,26,72,47,1878,285,658,.433,111,267,.416,174,391,.445,.517,188,208,.904,35,172,207,91,53,9,73,176,869
6,Brevin Knight,31,45,25,1273,152,363,.419,1,18,.056,151,345,.438,.420,103,128,.805,14,101,115,296,67,3,95,113,408
7,Derek Anderson,32,50,32,1190,126,294,.429,54,152,.355,72,142,.507,.520,93,106,.877,29,84,113,133,52,7,56,115,399
8,Jake Voskuhl,29,73,9,1043,121,255,.475,0,0,,121,255,.475,.475,77,113,.681,84,172,256,44,30,24,56,199,319
9,Walter Herrmann,27,48,12,936,174,330,.527,53,115,.461,121,215,.563,.608,41,53,.774,28,111,139,26,17,7,32,76,442
10,Primoz Brezec,27,58,40,838,122,274,.445,1,3,.333,121,271,.446,.447,43,68,.632,80,104,184,23,11,23,38,161,288
11,Sean May,22,35,8,838,164,328,.500,2,3,.667,162,325,.498,.503,86,112,.768,73,160,233,66,19,24,56,100,416
12,Jeff McInnis,32,38,3,702,71,181,.392,1,8,.125,70,173,.405,.395,22,32,.688,14,48,62,124,14,0,42,72,165
13,Alan Anderson,24,17,0,256,37,81,.457,5,20,.250,32,61,.525,.488,19,23,.826,11,21,32,21,7,0,22,33,98
14,Melvin Ely,28,24,0,244,23,60,.383,0,0,,23,60,.383,.383,24,35,.686,12,27,39,14,2,6,23,39,70
15,Bernard Robinson,26,21,0,241,16,54,.296,0,2,.000,16,52,.308,.296,19,22,.864,9,33,42,17,13,1,16,28,51
16,Othella Harrington,33,26,0,220,25,56,.446,0,0,,25,56,.446,.446,17,22,.773,13,25,38,6,1,1,15,49,67
17,Ryan Hollins,22,27,0,185,20,36,.556,0,0,,20,36,.556,.556,24,40,.600,11,20,31,1,4,7,16,40,64
18,Eric Williams,34,5,0,33,4,13,.308,0,2,.000,4,11,.364,.308,4,7,.571,2,1,3,1,1,0,2,6,12
,Team Totals,,82,,20005,2960,6643,.446,457,1280,.357,2503,5363,.467,.480,1568,2136,.734,920,2346,3266,1836,638,369,1224,1985,7945
