
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Shawn Marion,27,81,81,3263,716,1365,.525,96,290,.331,620,1075,.577,.560,241,298,.809,249,710,959,143,160,137,125,223,1769
2,Raja Bell,29,79,79,2959,425,930,.457,197,446,.442,228,484,.471,.563,115,146,.788,44,209,253,207,76,22,89,248,1162
3,Boris Diaw,23,81,70,2874,449,853,.526,8,30,.267,441,823,.536,.531,174,238,.731,159,399,558,503,58,85,189,260,1080
4,Steve Nash,31,79,79,2796,541,1056,.512,150,342,.439,391,714,.548,.583,257,279,.921,47,286,333,826,61,12,276,120,1489
5,James Jones,25,75,24,1772,243,581,.418,110,285,.386,133,296,.449,.513,103,121,.851,44,209,253,57,38,49,35,142,699
6,Leandro Barbosa,23,57,11,1592,273,567,.481,87,196,.444,186,371,.501,.558,111,147,.755,31,119,150,158,48,6,89,145,744
7,Eddie House,27,81,0,1421,320,759,.422,123,316,.389,197,443,.445,.503,33,41,.805,15,117,132,148,42,12,76,96,796
8,Kurt Thomas,33,53,50,1411,190,391,.486,0,0,,190,391,.486,.486,75,92,.815,102,313,415,57,23,54,57,193,455
9,Tim Thomas,28,26,10,634,107,246,.435,45,105,.429,62,141,.440,.526,28,42,.667,22,105,127,18,16,6,32,77,287
10,Jim Jackson,35,27,1,420,38,129,.295,14,63,.222,24,66,.364,.349,9,13,.692,11,53,64,31,10,6,30,46,99
11,Pat Burke,32,42,0,346,63,127,.496,2,7,.286,61,120,.508,.504,13,21,.619,21,52,73,16,6,13,33,62,141
12,Brian Grant,33,21,2,248,27,65,.415,0,0,,27,65,.415,.415,7,8,.875,11,46,57,7,5,3,7,45,61
13,Nikoloz Tskitishvili,22,12,0,86,12,33,.364,1,3,.333,11,30,.367,.379,8,12,.667,9,11,20,3,1,2,4,8,33
14,Amar'e Stoudemire,23,3,3,50,9,27,.333,0,1,.000,9,26,.346,.333,8,9,.889,6,10,16,2,1,3,1,4,26
15,Dijon Thompson,22,10,0,43,11,25,.440,4,11,.364,7,14,.500,.520,2,2,1.000,4,7,11,1,3,1,2,6,28
16,Andre Barrett,23,2,0,21,3,7,.429,0,1,.000,3,6,.500,.429,3,3,1.000,1,2,3,2,0,0,1,1,9
17,Sharrod Ford,24,3,0,13,2,3,.667,0,0,,2,3,.667,.667,0,0,,1,2,3,0,0,1,2,7,4
18,Josh Davis,25,1,0,5,1,3,.333,0,1,.000,1,2,.500,.333,2,3,.667,1,0,1,0,1,0,0,0,4
,Team Totals,,82,,19955,3430,7167,.479,837,2097,.399,2593,5070,.511,.537,1189,1475,.806,778,2650,3428,2179,549,412,1088,1683,8886
