
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Mike Miller,26,70,69,2740,465,1010,.460,202,498,.406,263,512,.514,.560,161,203,.793,52,326,378,298,54,18,179,138,1293
2,Hakim Warrick,24,82,43,2152,373,712,.524,0,8,.000,373,704,.530,.524,299,388,.771,130,290,420,75,43,30,161,232,1045
3,Pau Gasol,26,59,59,2133,462,858,.538,3,11,.273,459,847,.542,.540,299,400,.748,149,432,581,201,29,126,162,137,1226
4,Rudy Gay,20,78,43,2103,321,760,.422,52,143,.364,269,617,.436,.457,152,209,.727,93,255,348,100,71,74,140,192,846
5,Chucky Atkins,32,75,23,2064,310,715,.434,116,306,.379,194,409,.474,.515,252,311,.810,18,121,139,346,50,4,127,136,988
6,Dahntay Jones,26,78,25,1671,220,461,.477,5,12,.417,215,449,.479,.483,138,174,.793,47,106,153,68,39,22,92,192,583
7,Damon Stoudamire,33,62,51,1501,171,437,.391,59,175,.337,112,262,.427,.459,66,83,.795,31,108,139,299,47,2,101,95,467
8,Stromile Swift,27,54,18,1029,161,346,.465,0,5,.000,161,341,.472,.465,97,134,.724,85,165,250,17,30,62,69,146,419
9,Lawrence Roberts,24,54,18,969,94,208,.452,0,2,.000,94,206,.456,.452,95,131,.725,101,160,261,30,36,13,36,133,283
10,Tarence Kinsey,22,48,12,967,139,304,.457,13,46,.283,126,258,.488,.479,78,98,.796,29,68,97,41,53,1,46,57,369
11,Alexander Johnson,23,59,19,753,91,169,.538,0,0,,91,169,.538,.538,78,118,.661,50,131,181,17,25,35,47,137,260
12,Eddie Jones,35,29,14,561,57,151,.377,22,74,.297,35,77,.455,.450,25,34,.735,14,47,61,33,22,2,23,54,161
13,Junior Harrington,26,29,8,543,57,137,.416,7,26,.269,50,111,.450,.442,31,46,.674,12,56,68,89,21,5,52,79,152
14,Brian Cardinal,29,28,1,313,42,85,.494,18,44,.409,24,41,.585,.600,25,27,.926,13,46,59,31,22,1,23,42,127
15,Jake Tsakalidis,27,23,7,258,20,50,.400,0,0,,20,50,.400,.400,14,24,.583,24,40,64,2,7,11,21,34,54
16,Kyle Lowry,20,10,0,175,14,38,.368,3,8,.375,11,30,.367,.408,25,28,.893,12,19,31,32,14,1,12,20,56
17,Scott Padgett,30,7,0,33,1,7,.143,0,4,.000,1,3,.333,.143,0,2,.000,5,4,9,0,1,0,1,2,2
18,Will Conroy,24,3,0,17,0,0,,0,0,,0,0,,,0,0,,1,1,2,1,0,0,0,1,0
,Team Totals,,82,,19980,2998,6448,.465,500,1362,.367,2498,5086,.491,.504,1835,2410,.761,866,2375,3241,1680,564,407,1343,1827,8331
