
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Zach Randolph,32,79,79,2705,560,1198,.467,2,20,.100,558,1178,.474,.468,250,337,.742,265,530,795,200,54,23,183,210,1372
2,Mike Conley,26,73,73,2446,463,1030,.450,105,291,.361,358,739,.484,.500,225,276,.815,41,172,213,441,110,13,150,141,1256
3,Marc Gasol,29,59,59,1970,336,711,.473,2,11,.182,334,700,.477,.474,185,241,.768,84,340,424,215,59,76,111,150,859
4,Tayshaun Prince,33,76,76,1948,200,492,.407,20,69,.290,180,423,.426,.427,34,60,.567,32,202,234,119,39,19,41,63,454
5,Mike Miller,33,82,4,1707,213,443,.481,107,233,.459,106,210,.505,.602,46,56,.821,30,177,207,130,26,5,77,95,579
6,Courtney Lee,28,49,47,1469,205,431,.476,49,142,.345,156,289,.540,.532,81,90,.900,21,117,138,83,45,19,48,90,540
7,Kosta Koufos,24,80,22,1349,227,459,.495,0,0,,227,459,.495,.495,60,93,.645,160,258,418,39,32,71,67,182,514
8,Tony Allen,32,55,28,1278,204,413,.494,11,47,.234,193,366,.527,.507,76,121,.628,79,129,208,94,90,19,90,121,495
9,Nick Calathes,24,71,7,1173,142,311,.457,19,61,.311,123,250,.492,.487,44,72,.611,23,114,137,207,66,8,101,117,347
10,Ed Davis,24,63,4,956,155,290,.534,0,0,,155,290,.534,.534,47,89,.528,92,168,260,27,17,43,40,114,357
11,James Johnson,26,52,4,956,143,308,.464,22,87,.253,121,221,.548,.500,76,90,.844,60,106,166,111,42,57,66,102,384
12,Jerryd Bayless,25,31,5,650,90,239,.377,25,83,.301,65,156,.417,.429,45,57,.789,8,51,59,66,20,5,22,72,250
13,Jon Leuer,24,49,0,642,121,246,.492,23,49,.469,98,197,.497,.539,37,47,.787,37,121,158,20,18,13,27,63,302
14,Quincy Pondexter,25,15,2,270,31,79,.392,11,34,.324,20,45,.444,.462,21,26,.808,10,16,26,20,5,1,15,18,94
15,Jamaal Franklin,22,21,0,161,16,39,.410,5,11,.455,11,28,.393,.474,2,2,1.000,4,19,23,6,4,2,11,23,39
16,Darius Morris,23,5,0,66,6,16,.375,2,7,.286,4,9,.444,.438,1,3,.333,4,4,8,8,3,0,6,3,15
17,Beno Udrih,31,10,0,55,10,18,.556,2,2,1.000,8,16,.500,.611,5,6,.833,0,2,2,6,1,1,5,4,27
18,Seth Curry,23,1,0,4,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0
,Team Totals,,82,,19805,3122,6723,.464,405,1147,.353,2717,5576,.487,.494,1235,1666,.741,950,2526,3476,1792,631,375,1124,1568,7884
