
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Brandon Knight,20,66,60,2129,319,769,.415,105,276,.380,214,493,.434,.483,104,137,.759,33,178,211,251,49,10,171,154,847
2,Tayshaun Prince,31,63,63,2087,336,798,.421,37,104,.356,299,694,.431,.444,89,115,.774,72,209,281,153,27,32,74,77,798
3,Greg Monroe,21,66,66,2082,407,781,.521,0,1,.000,407,780,.522,.521,201,272,.739,239,398,637,152,83,46,161,180,1015
4,Rodney Stuckey,25,55,48,1644,256,597,.429,33,104,.317,223,493,.452,.456,267,320,.834,38,104,142,210,44,10,106,124,812
5,Jonas Jerebko,24,64,13,1468,212,453,.468,32,106,.302,180,347,.519,.503,100,124,.806,96,212,308,43,41,21,66,162,556
6,Jason Maxiell,28,65,42,1466,183,383,.478,0,2,.000,183,381,.480,.478,58,106,.547,126,207,333,41,32,50,71,151,424
7,Ben Gordon,28,52,21,1398,234,530,.442,63,147,.429,171,383,.446,.501,117,136,.860,14,107,121,127,34,11,115,114,648
8,Ben Wallace,37,62,11,980,34,86,.395,1,4,.250,33,82,.402,.401,16,47,.340,81,188,269,43,47,51,34,60,85
9,Damien Wilkins,32,60,2,922,76,193,.394,7,23,.304,69,170,.406,.412,34,54,.630,22,78,100,44,29,13,30,85,193
10,Austin Daye,23,41,4,603,73,227,.322,13,62,.210,60,165,.364,.350,35,43,.814,14,77,91,33,22,21,40,62,194
11,Will Bynum,29,36,0,514,74,194,.381,7,29,.241,67,165,.406,.399,49,64,.766,10,46,56,66,23,3,54,61,204
12,Walker Russell,29,28,0,357,33,95,.347,4,13,.308,29,82,.354,.368,14,22,.636,7,19,26,58,18,1,33,29,84
13,Charlie Villanueva,27,13,0,180,35,91,.385,15,45,.333,20,46,.435,.467,6,7,.857,9,39,48,6,7,5,7,25,91
14,Vernon Macklin,25,23,0,135,19,35,.543,0,0,,19,35,.543,.543,8,14,.571,14,20,34,5,4,4,3,9,46
,Team Totals,,66,,15965,2291,5232,.438,317,916,.346,1974,4316,.457,.468,1098,1461,.752,775,1882,2657,1232,460,278,1033,1293,5997
