
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,O.J. Mayo,21,82,82,3120,562,1283,.438,145,378,.384,417,905,.461,.495,247,281,.879,56,252,308,262,91,13,226,204,1516
2,Rudy Gay,22,79,78,2945,572,1262,.453,85,242,.351,487,1020,.477,.487,264,344,.767,109,328,437,135,98,59,203,221,1493
3,Marc Gasol,24,82,75,2521,350,661,.530,0,1,.000,350,660,.530,.530,275,375,.733,201,404,605,143,63,90,164,265,975
4,Mike Conley,21,82,61,2508,323,730,.442,88,217,.406,235,513,.458,.503,161,197,.817,25,251,276,354,90,8,143,146,895
5,Hakim Warrick,26,82,7,2029,340,693,.491,5,23,.217,335,670,.500,.494,266,374,.711,129,277,406,66,48,39,98,170,951
6,Darrell Arthur,20,76,64,1464,191,436,.438,0,2,.000,191,434,.440,.438,40,60,.667,108,238,346,43,52,52,47,206,422
7,Quinton Ross,27,68,7,1164,99,259,.382,33,88,.375,66,171,.386,.446,34,42,.810,29,97,126,47,32,14,36,114,265
8,Kyle Lowry,22,49,21,1071,112,272,.412,17,69,.246,95,203,.468,.443,129,161,.801,13,98,111,178,48,8,79,89,370
9,Darko Milicic,23,61,15,1034,137,266,.515,0,0,,137,266,.515,.515,59,105,.562,83,181,264,34,22,51,48,134,333
10,Greg Buckner,32,63,0,878,61,159,.384,13,51,.255,48,108,.444,.425,20,25,.800,32,98,130,57,29,8,38,108,155
11,Marko Jaric,30,53,0,605,48,145,.331,11,28,.393,37,117,.316,.369,29,41,.707,23,42,65,74,29,11,49,62,136
12,Darius Miles,27,34,0,298,48,99,.485,1,6,.167,47,93,.505,.490,23,31,.742,19,38,57,17,11,20,21,32,120
13,Hamed Haddadi,23,19,0,120,15,31,.484,0,0,,15,31,.484,.484,18,30,.600,16,31,47,8,1,12,9,20,48
14,Javaris Crittenton,21,7,0,44,7,15,.467,0,1,.000,7,14,.500,.467,5,11,.455,4,2,6,5,1,0,3,5,19
15,Adonal Foyle,33,1,0,3,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,1,0
,Team Totals,,82,,19805,2865,6311,.454,398,1106,.360,2467,5205,.474,.486,1570,2077,.756,847,2337,3184,1423,615,385,1252,1777,7698
