
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Dwight Howard,24,82,82,2843,510,834,.612,0,7,.000,510,827,.617,.612,483,816,.592,284,798,1082,144,75,228,274,287,1503
2,Rashard Lewis,30,72,72,2369,350,805,.435,168,423,.397,182,382,.476,.539,145,180,.806,62,256,318,107,78,28,108,180,1013
3,Vince Carter,33,75,74,2310,434,1015,.428,119,324,.367,315,691,.456,.486,257,306,.840,33,260,293,236,53,18,106,189,1244
4,Matt Barnes,29,81,58,2097,271,557,.487,66,207,.319,205,350,.586,.546,108,146,.740,106,339,445,134,59,30,112,185,716
5,Jameer Nelson,27,65,64,1860,317,706,.449,86,226,.381,231,480,.481,.510,98,116,.845,26,168,194,353,48,2,139,147,818
6,J.J. Redick,25,82,9,1808,243,553,.439,111,274,.405,132,279,.473,.540,191,222,.860,17,138,155,158,28,4,63,118,788
7,Jason Williams,34,82,18,1703,189,426,.444,84,221,.380,105,205,.512,.542,31,41,.756,7,119,126,298,53,3,87,65,493
8,Mickael Pietrus,27,75,24,1687,233,539,.432,116,306,.379,117,233,.502,.540,69,109,.633,39,176,215,49,53,31,69,138,651
9,Marcin Gortat,25,81,0,1088,121,227,.533,0,3,.000,121,224,.540,.533,51,75,.680,104,237,341,17,17,70,46,138,293
10,Ryan Anderson,21,63,6,911,169,388,.436,78,211,.370,91,177,.514,.536,71,82,.866,70,132,202,37,25,14,56,81,487
11,Brandon Bass,24,50,3,648,119,233,.511,0,0,,119,233,.511,.511,52,63,.825,54,73,127,19,12,27,31,69,290
12,Anthony Johnson,35,31,0,406,49,111,.441,13,39,.333,36,72,.500,.500,19,20,.950,8,40,48,63,11,1,26,32,130
,Team Totals,,82,,19730,3005,6394,.470,841,2241,.375,2164,4153,.521,.536,1575,2176,.724,810,2736,3546,1615,512,456,1155,1629,8426
