
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Marc Gasol,28,80,80,2796,429,869,.494,1,14,.071,428,855,.501,.494,268,316,.848,184,438,622,318,80,139,157,255,1127
2,Mike Conley,25,80,80,2757,414,940,.440,106,293,.362,308,647,.476,.497,234,282,.830,43,182,225,487,174,24,189,171,1168
3,Zach Randolph,31,76,75,2607,471,1024,.460,2,23,.087,469,1001,.469,.461,225,300,.750,310,544,854,108,61,31,150,180,1169
4,Tony Allen,31,79,79,2109,284,638,.445,3,24,.125,281,614,.458,.447,134,187,.717,121,242,363,98,119,44,94,211,705
5,Jerryd Bayless,24,80,4,1765,260,621,.419,71,201,.353,189,420,.450,.476,102,122,.836,22,154,176,264,59,17,120,168,693
6,Rudy Gay,26,42,42,1541,281,688,.408,40,129,.310,241,559,.431,.438,121,156,.776,56,193,249,108,56,31,104,87,723
7,Quincy Pondexter,24,59,1,1243,128,299,.428,60,152,.395,68,147,.463,.528,59,75,.787,43,89,132,61,35,6,42,95,375
8,Tayshaun Prince,32,37,36,1174,144,336,.429,15,41,.366,129,295,.437,.451,22,37,.595,29,126,155,85,27,12,35,41,325
9,Darrell Arthur,24,59,3,970,162,359,.451,5,18,.278,157,341,.460,.458,33,46,.717,68,101,169,33,24,33,43,126,362
10,Wayne Ellington,25,40,4,676,81,199,.407,41,97,.423,40,102,.392,.510,15,16,.938,5,47,52,42,16,1,24,38,218
11,Marreese Speights,25,40,2,579,106,247,.429,2,5,.400,104,242,.430,.433,48,67,.716,76,113,189,18,10,27,35,86,262
12,Ed Davis,23,36,4,544,74,143,.517,0,0,,74,143,.517,.517,37,65,.569,57,103,160,8,13,47,18,80,185
13,Austin Daye,24,31,0,328,47,111,.423,20,58,.345,27,53,.509,.514,11,16,.688,6,54,60,21,9,14,16,39,125
14,Tony Wroten,19,35,0,272,33,86,.384,4,16,.250,29,70,.414,.407,21,29,.724,13,15,28,43,8,4,29,34,91
15,Chris Johnson,22,8,0,102,11,25,.440,6,18,.333,5,7,.714,.560,1,2,.500,5,6,11,2,4,0,3,5,29
16,Jon Leuer,23,19,0,96,15,24,.625,0,0,,15,24,.625,.625,4,7,.571,8,16,24,3,4,0,3,10,34
17,Hamed Haddadi,27,13,0,87,7,21,.333,0,0,,7,21,.333,.333,1,2,.500,10,14,24,4,1,6,4,15,15
18,Keyon Dooling,32,7,0,82,10,21,.476,5,12,.417,5,9,.556,.595,6,7,.857,0,1,1,8,1,0,5,8,31
19,Josh Selby,21,10,0,59,6,22,.273,1,6,.167,5,16,.313,.295,7,11,.636,0,5,5,4,2,0,7,7,20
20,Dexter Pittman,24,7,0,20,1,6,.167,0,0,,1,6,.167,.167,0,3,.000,3,2,5,0,0,0,1,4,2
,Team Totals,,82,,19805,2964,6679,.444,382,1107,.345,2582,5572,.463,.472,1349,1746,.773,1059,2445,3504,1715,703,436,1144,1660,7659
