
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Jamal Crawford,27,80,80,3190,570,1391,.410,176,494,.356,394,897,.439,.473,329,381,.864,37,170,207,398,81,17,192,144,1645
2,David Lee,24,81,29,2356,341,618,.552,0,2,.000,341,616,.554,.552,194,237,.819,242,482,724,95,55,29,97,210,876
3,Zach Randolph,26,69,68,2244,486,1058,.459,22,80,.275,464,978,.474,.470,223,289,.772,184,526,710,140,59,16,186,194,1217
4,Nate Robinson,23,72,17,1883,331,782,.423,97,292,.332,234,490,.478,.485,154,196,.786,51,171,222,212,60,1,103,186,913
5,Quentin Richardson,27,65,65,1841,199,555,.359,69,214,.322,130,341,.381,.421,60,88,.682,56,259,315,116,44,15,69,153,527
6,Fred Jones,28,70,26,1757,182,432,.421,74,192,.385,108,240,.450,.507,94,126,.746,30,140,170,166,48,18,78,140,532
7,Eddy Curry,25,59,58,1530,297,544,.546,0,0,,297,544,.546,.546,187,300,.623,111,164,275,32,14,29,126,157,781
8,Jared Jeffries,26,73,19,1325,108,270,.400,4,25,.160,104,245,.424,.407,49,93,.527,118,125,243,66,36,23,64,132,269
9,Renaldo Balkman,23,65,0,952,91,186,.489,1,12,.083,90,174,.517,.492,41,95,.432,83,133,216,40,44,30,37,132,224
10,Stephon Marbury,30,24,19,805,111,265,.419,28,74,.378,83,191,.435,.472,83,116,.716,17,42,59,113,21,2,48,57,333
11,Wilson Chandler,20,35,16,685,106,242,.438,9,30,.300,97,212,.458,.457,34,54,.630,38,89,127,33,15,16,27,83,255
12,Mardy Collins,23,46,8,634,57,175,.326,8,32,.250,49,143,.343,.349,23,38,.605,19,56,75,89,24,8,56,56,145
13,Malik Rose,33,49,3,494,66,180,.367,2,7,.286,64,173,.370,.372,37,51,.725,31,72,103,28,16,7,40,80,171
14,Randolph Morris,22,18,2,181,21,58,.362,0,0,,21,58,.362,.362,14,29,.483,12,25,37,2,4,2,9,37,56
15,Jerome James,32,2,0,5,1,1,1.000,0,0,,1,1,1.000,1.000,2,2,1.000,0,3,3,0,0,0,0,0,4
,Team Totals,,82,,19880,2967,6757,.439,490,1454,.337,2477,5303,.467,.475,1524,2095,.727,1029,2457,3486,1530,521,213,1187,1761,7948
