
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Eric Bledsoe,25,81,81,2800,468,1046,.447,88,272,.324,380,774,.491,.489,353,441,.800,72,351,423,493,127,45,274,189,1377
2,Markieff Morris,25,82,82,2581,512,1100,.465,57,179,.318,455,921,.494,.491,177,232,.763,110,396,506,192,101,39,170,245,1258
3,P.J. Tucker,29,78,63,2383,261,596,.438,87,252,.345,174,344,.506,.511,104,143,.727,114,388,502,122,107,23,96,179,713
4,Marcus Morris,25,81,35,2045,331,763,.434,112,313,.358,219,450,.487,.507,71,113,.628,73,312,385,133,63,16,73,188,845
5,Goran Dragic,28,52,52,1735,340,679,.501,66,186,.355,274,493,.556,.549,97,130,.746,51,134,185,211,50,9,114,120,843
6,Alex Len,21,69,44,1518,179,353,.507,1,3,.333,178,350,.509,.508,73,104,.702,142,312,454,32,34,105,74,213,432
7,Gerald Green,29,74,4,1446,324,778,.416,137,387,.354,187,391,.478,.504,99,120,.825,33,153,186,91,42,12,104,145,884
8,Isaiah Thomas,25,46,1,1181,218,512,.426,81,207,.391,137,305,.449,.505,184,211,.872,26,83,109,171,45,5,89,105,701
9,Miles Plumlee,26,54,28,1005,107,195,.549,0,0,,107,195,.549,.549,19,38,.500,95,179,274,27,35,55,45,99,233
10,Brandan Wright,27,40,7,858,120,207,.580,0,3,.000,120,204,.588,.580,40,60,.667,70,124,194,23,32,47,16,54,280
11,T.J. Warren,21,40,1,614,113,214,.528,5,21,.238,108,193,.560,.540,14,19,.737,41,44,85,25,18,9,27,51,245
12,Archie Goodwin,20,41,2,535,79,201,.393,12,41,.293,67,160,.419,.423,61,83,.735,27,47,74,44,18,9,48,55,231
13,Brandon Knight,23,11,9,347,51,143,.357,21,67,.313,30,76,.395,.430,24,29,.828,2,21,23,49,6,1,23,21,147
14,Anthony Tolliver,29,24,0,272,26,74,.351,24,62,.387,2,12,.167,.514,4,6,.667,6,38,44,10,4,1,11,20,80
15,Earl Barron,33,16,1,143,12,39,.308,2,4,.500,10,35,.286,.333,6,12,.500,14,14,28,5,4,2,5,26,32
16,Shavlik Randolph,31,16,0,101,6,25,.240,0,4,.000,6,21,.286,.240,5,10,.500,12,14,26,3,4,2,2,13,17
17,Marcus Thornton,27,9,0,81,13,40,.325,2,19,.105,11,21,.524,.350,4,5,.800,4,9,13,2,6,0,5,3,32
18,Reggie Bullock,23,11,0,75,1,16,.063,0,7,.000,1,9,.111,.063,2,4,.500,1,9,10,2,1,2,2,2,4
19,Tyler Ennis,20,8,0,58,9,21,.429,2,6,.333,7,15,.467,.476,2,2,1.000,1,6,7,14,0,2,8,3,22
20,A.J. Price,28,5,0,44,3,14,.214,0,7,.000,3,7,.429,.214,0,0,,0,3,3,6,0,0,1,5,6
21,Jerel McNeal,27,6,0,36,3,11,.273,1,2,.500,2,9,.222,.318,2,2,1.000,0,3,3,2,3,1,5,5,9
22,Zoran Dragic,25,6,0,13,2,8,.250,0,5,.000,2,3,.667,.250,2,3,.667,2,1,3,1,0,0,0,1,6
23,Seth Curry,24,2,0,8,0,3,.000,0,1,.000,0,2,.000,.000,0,0,,0,2,2,1,0,0,0,2,0
,Team Totals,,82,,19880,3178,7038,.452,698,2048,.341,2480,4990,.497,.501,1343,1767,.760,896,2643,3539,1659,700,385,1238,1744,8397
