
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Brandon Rush,24,82,64,2491,297,702,.423,124,302,.411,173,400,.433,.511,56,89,.629,41,305,346,112,56,65,93,159,774
2,Troy Murphy,29,72,69,2344,384,813,.472,128,333,.384,256,480,.533,.551,154,193,.798,129,608,737,150,72,34,100,175,1050
3,Earl Watson,30,79,52,2322,223,524,.426,53,184,.288,170,340,.500,.476,120,169,.710,54,186,240,399,104,16,175,181,619
4,Danny Granger,26,62,62,2278,488,1139,.428,158,438,.361,330,701,.471,.498,363,428,.848,67,275,342,171,94,51,157,183,1497
5,Roy Hibbert,23,81,69,2035,387,782,.495,3,6,.500,384,776,.495,.497,169,224,.754,177,287,464,158,30,131,145,285,946
6,Dahntay Jones,29,76,26,1892,287,623,.461,4,32,.125,283,591,.479,.464,198,257,.770,48,181,229,150,40,39,129,237,776
7,Mike Dunleavy,29,67,15,1486,229,558,.410,75,236,.318,154,322,.478,.478,133,158,.842,25,211,236,103,38,15,72,105,666
8,T.J. Ford,26,47,32,1189,186,418,.445,8,50,.160,178,368,.484,.455,104,135,.770,41,108,149,180,44,11,90,102,484
9,A.J. Price,23,56,2,865,145,354,.410,60,174,.345,85,180,.472,.494,60,75,.800,12,76,88,106,35,3,59,53,410
10,Luther Head,27,47,10,813,136,311,.437,37,105,.352,99,206,.481,.497,48,58,.828,6,74,80,72,18,9,54,53,357
11,Solomon Jones,25,52,2,675,78,176,.443,0,3,.000,78,173,.451,.443,51,71,.718,51,93,144,32,14,37,40,125,207
12,Josh McRoberts,22,42,3,524,76,146,.521,8,23,.348,68,123,.553,.548,19,38,.500,40,87,127,44,17,16,19,74,179
13,Tyler Hansbrough,24,29,1,511,81,225,.360,0,4,.000,81,221,.367,.360,84,113,.743,60,78,138,28,17,8,21,70,246
14,Jeff Foster,33,16,3,255,22,46,.478,0,1,.000,22,45,.489,.478,5,9,.556,34,47,81,21,3,4,14,45,49
15,Travis Diener,27,4,0,25,1,6,.167,1,5,.200,0,1,.000,.250,0,2,.000,0,2,2,4,3,0,0,1,3
,Team Totals,,82,,19705,3020,6823,.443,659,1896,.348,2361,4927,.479,.491,1564,2019,.775,785,2618,3403,1730,585,439,1232,1848,8263
