
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Paul George,23,80,80,2898,577,1362,.424,182,500,.364,395,862,.458,.490,401,464,.864,64,478,542,283,151,22,224,198,1737
2,Lance Stephenson,23,78,78,2752,427,870,.491,86,244,.352,341,626,.545,.540,140,197,.711,95,463,558,359,54,7,210,195,1080
3,David West,33,80,80,2472,458,939,.488,4,15,.267,454,924,.491,.490,198,251,.789,120,422,542,223,61,74,133,186,1118
4,George Hill,27,76,76,2434,272,616,.442,95,260,.365,177,356,.497,.519,142,176,.807,53,230,283,265,75,23,92,158,781
5,Roy Hibbert,27,81,81,2409,331,754,.439,2,5,.400,329,749,.439,.440,207,269,.770,202,336,538,91,29,182,148,269,871
6,Luis Scola,33,82,2,1399,263,560,.470,1,7,.143,262,553,.474,.471,99,136,.728,86,305,391,81,26,16,108,164,626
7,Ian Mahinmi,27,77,1,1248,91,189,.481,0,1,.000,91,188,.484,.481,90,145,.621,107,150,257,24,41,72,58,207,272
8,C.J. Watson,29,63,5,1193,146,334,.437,53,145,.366,93,189,.492,.516,69,88,.784,19,82,101,107,60,8,60,66,414
9,Danny Granger,30,29,2,653,80,223,.359,31,94,.330,49,129,.380,.428,51,53,.962,24,81,105,33,9,13,36,41,242
10,Evan Turner,25,27,2,571,78,190,.411,12,24,.500,66,166,.398,.442,24,34,.706,12,74,86,64,11,2,34,48,192
11,Donald Sloan,26,48,1,392,44,117,.376,10,42,.238,34,75,.453,.419,12,20,.600,4,40,44,50,10,1,22,19,110
12,Rasual Butler,34,50,2,378,51,110,.464,26,62,.419,25,48,.521,.582,8,14,.571,6,35,41,17,7,9,11,30,136
13,Orlando Johnson,24,38,0,342,33,96,.344,8,41,.195,25,55,.455,.385,17,22,.773,7,44,51,16,6,1,14,23,91
14,Chris Copeland,29,41,0,265,55,117,.470,33,79,.418,22,38,.579,.611,10,14,.714,7,25,32,18,3,7,14,38,153
15,Solomon Hill,22,28,0,226,17,40,.425,7,23,.304,10,17,.588,.513,6,7,.857,9,32,41,12,5,2,13,19,47
16,Lavoy Allen,24,14,0,112,17,34,.500,0,0,,17,34,.500,.500,6,10,.600,13,21,34,6,2,6,4,11,40
17,Andrew Bynum,26,2,0,36,9,22,.409,0,0,,9,22,.409,.409,5,7,.714,6,13,19,2,0,1,4,3,23
,Team Totals,,82,,19780,2949,6573,.449,550,1542,.357,2399,5031,.477,.490,1485,1907,.779,834,2831,3665,1651,550,446,1237,1675,7933
