
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Josh Smith,21,72,72,2647,436,993,.439,38,152,.250,398,841,.473,.458,268,387,.693,165,456,621,236,101,207,227,241,1178
2,Joe Johnson,25,57,57,2359,536,1139,.471,119,312,.381,417,827,.504,.523,235,314,.748,53,186,239,249,60,11,176,115,1426
3,Marvin Williams,20,64,63,2179,306,706,.433,11,45,.244,295,661,.446,.441,216,265,.815,84,253,337,121,52,30,127,191,839
4,Zaza Pachulia,22,72,47,2026,291,614,.474,0,1,.000,291,613,.475,.474,293,373,.786,199,301,500,106,77,36,162,267,875
5,Josh Childress,23,55,13,2024,261,518,.504,26,77,.338,235,441,.533,.529,167,210,.795,123,217,340,127,58,36,80,118,715
6,Shelden Williams,23,81,31,1514,166,365,.455,2,4,.500,164,361,.454,.458,110,144,.764,131,304,435,44,52,39,96,199,444
7,Tyronn Lue,29,56,17,1488,218,524,.416,56,161,.348,162,363,.446,.469,144,163,.883,19,85,104,201,24,0,85,101,636
8,Speedy Claxton,28,42,31,1054,91,278,.327,6,28,.214,85,250,.340,.338,33,60,.550,12,69,81,185,72,4,75,131,221
9,Lorenzen Wright,31,67,31,1035,82,183,.448,0,0,,82,183,.448,.448,9,32,.281,85,131,216,40,28,28,39,204,173
10,Salim Stoudamire,24,61,0,1034,177,425,.416,56,155,.361,121,270,.448,.482,61,68,.897,6,68,74,61,21,2,55,88,471
11,Anthony Johnson,32,27,17,739,82,197,.416,14,44,.318,68,153,.444,.452,25,32,.781,9,44,53,123,17,2,45,51,203
12,Solomon Jones,22,58,8,666,65,128,.508,0,1,.000,65,127,.512,.508,59,75,.787,49,87,136,11,11,42,25,124,189
13,Royal Ivey,25,53,18,539,64,143,.448,5,16,.313,59,127,.465,.465,24,35,.686,15,36,51,45,24,4,31,62,157
14,Cedric Bozeman,23,23,5,199,11,39,.282,2,13,.154,9,26,.346,.308,2,6,.333,3,20,23,9,5,2,9,32,26
15,Matt Freije,25,19,0,147,16,54,.296,3,22,.136,13,32,.406,.324,5,6,.833,8,16,24,7,3,1,3,13,40
16,Stanislav Medvedenko,27,14,0,81,12,29,.414,1,2,.500,11,27,.407,.431,17,20,.850,4,10,14,2,0,2,5,16,42
17,Esteban Batista,23,13,0,81,8,16,.500,0,0,,8,16,.500,.500,4,7,.571,7,23,30,4,3,0,4,13,20
18,Dijon Thompson,23,6,0,50,6,15,.400,0,2,.000,6,13,.462,.400,5,6,.833,3,5,8,2,0,0,1,2,17
19,Jeremy Richardson,22,5,0,19,3,6,.500,2,3,.667,1,3,.333,.667,0,0,,1,1,2,0,1,0,1,2,8
,Team Totals,,82,,19880,2831,6372,.444,341,1038,.329,2490,5334,.467,.471,1677,2203,.761,976,2312,3288,1573,609,446,1306,1970,7680
