
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Deron Williams,22,80,80,2950,494,1083,.456,82,255,.322,412,828,.498,.494,227,296,.767,41,226,267,745,78,13,246,254,1297
2,Mehmet Okur,27,80,80,2664,490,1061,.462,129,336,.384,361,725,.498,.523,296,387,.765,160,419,579,156,36,38,125,257,1405
3,Carlos Boozer,25,74,74,2557,647,1154,.561,0,0,,647,1154,.561,.561,255,372,.685,235,632,867,221,70,21,194,217,1549
4,Derek Fisher,32,82,61,2287,258,675,.382,48,156,.308,210,519,.405,.418,262,307,.853,30,119,149,274,83,6,120,234,826
5,Andrei Kirilenko,25,70,70,2049,197,418,.471,16,75,.213,181,343,.528,.490,174,239,.728,88,241,329,202,74,144,135,172,584
6,Matt Harpring,30,77,2,1965,322,656,.491,13,39,.333,309,617,.501,.501,237,309,.767,117,236,353,99,52,11,118,232,894
7,Paul Millsap,21,82,1,1472,209,398,.525,1,3,.333,208,395,.527,.526,140,208,.673,183,240,423,62,67,74,94,236,559
8,Gordan Giricek,29,61,6,1188,176,381,.462,52,122,.426,124,259,.479,.530,71,87,.816,24,105,129,63,28,5,64,122,475
9,Jarron Collins,28,82,9,913,75,170,.441,0,0,,75,170,.441,.441,54,83,.651,71,100,171,60,13,8,37,147,204
10,Ronnie Brewer,21,56,14,675,102,193,.528,0,9,.000,102,184,.554,.528,56,83,.675,37,38,75,24,37,6,24,44,260
11,Dee Brown,22,49,0,450,32,98,.327,6,28,.214,26,70,.371,.357,24,37,.649,8,32,40,83,22,7,31,51,94
12,C.J. Miles,19,37,13,373,40,116,.345,7,32,.219,33,84,.393,.375,14,23,.609,11,24,35,25,11,4,28,60,101
13,Rafael Araujo,26,28,0,248,27,65,.415,0,0,,27,65,.415,.415,18,29,.621,22,44,66,10,6,2,17,39,72
14,Roger Powell,24,3,0,13,0,3,.000,0,1,.000,0,2,.000,.000,2,2,1.000,3,0,3,0,0,0,3,2,2
15,Lou Amundson,24,1,0,2,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0
,Team Totals,,82,,19805,3069,6471,.474,354,1056,.335,2715,5415,.501,.502,1830,2462,.743,1030,2456,3486,2024,577,339,1277,2067,8322
