
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Dwight Howard,20,82,81,3021,468,881,.531,0,2,.000,468,879,.532,.531,356,598,.595,288,734,1022,125,65,115,217,277,1292
2,DeShawn Stevenson,24,82,82,2648,359,781,.460,2,15,.133,357,766,.466,.461,180,242,.744,59,182,241,160,58,17,123,178,900
3,Hedo Turkoglu,26,78,59,2615,398,877,.454,114,283,.403,284,594,.478,.519,255,296,.861,70,263,333,216,70,21,130,234,1165
4,Tony Battie,29,82,82,2215,280,552,.507,0,6,.000,280,546,.513,.507,89,134,.664,145,312,457,49,46,69,88,250,649
5,Jameer Nelson,23,62,33,1784,347,719,.483,70,165,.424,277,554,.500,.531,141,181,.779,39,141,180,302,70,9,148,174,905
6,Steve Francis,28,46,45,1734,249,575,.433,18,70,.257,231,505,.457,.449,231,290,.797,60,159,219,262,51,11,156,142,747
7,Keyon Dooling,25,50,7,1137,178,405,.440,13,43,.302,165,362,.456,.456,101,121,.835,11,67,78,109,49,4,82,116,470
8,Pat Garrity,29,57,0,938,101,242,.417,50,129,.388,51,113,.451,.521,30,37,.811,31,77,108,38,12,9,38,108,282
9,Darko Milicic,20,30,1,627,102,201,.507,0,0,,102,201,.507,.507,25,42,.595,34,89,123,32,11,62,36,67,229
10,Grant Hill,33,21,17,613,119,243,.490,2,8,.250,117,235,.498,.494,78,102,.765,15,65,80,48,24,6,35,50,318
11,Carlos Arroyo,26,27,0,594,111,221,.502,5,14,.357,106,207,.512,.514,64,79,.810,9,51,60,77,19,1,38,42,291
12,Stacey Augmon,37,36,3,385,25,73,.342,0,0,,25,73,.342,.342,21,30,.700,18,35,53,23,12,6,11,40,71
13,Bo Outlaw,34,32,0,355,35,58,.603,0,0,,35,58,.603,.603,5,8,.625,31,46,77,14,10,12,17,50,75
14,Kelvin Cato,31,23,0,299,31,72,.431,0,0,,31,72,.431,.431,26,35,.743,19,44,63,2,6,10,16,48,88
15,Trevor Ariza,20,21,0,290,32,80,.400,0,2,.000,32,78,.410,.400,35,50,.700,29,52,81,15,14,2,16,22,99
16,Travis Diener,23,23,0,246,29,69,.420,25,57,.439,4,12,.333,.601,5,6,.833,4,17,21,16,7,0,10,22,88
17,Mario Kasun,25,28,0,213,31,69,.449,0,0,,31,69,.449,.449,18,23,.783,24,36,60,3,2,3,15,69,80
18,Terence Morris,27,22,0,192,16,49,.327,0,2,.000,16,47,.340,.327,3,3,1.000,6,32,38,4,6,5,7,19,35
,Team Totals,,82,,19905,2911,6167,.472,299,796,.376,2612,5371,.486,.496,1663,2277,.730,892,2402,3294,1495,532,362,1240,1908,7784
