
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Dirk Nowitzki,29,77,77,2769,630,1314,.479,79,220,.359,551,1094,.504,.510,478,544,.879,95,564,659,266,51,71,160,198,1817
2,Josh Howard,27,76,76,2757,567,1247,.455,67,210,.319,500,1037,.482,.482,312,384,.813,120,412,532,164,59,32,114,202,1513
3,Jason Terry,30,82,34,2579,471,1008,.467,136,363,.375,335,645,.519,.535,191,223,.857,30,178,208,264,88,18,92,170,1269
4,Erick Dampier,32,72,64,1755,178,277,.643,0,0,,178,277,.643,.643,84,146,.575,207,332,539,63,24,106,80,226,440
5,Brandon Bass,22,79,1,1557,246,493,.499,0,4,.000,246,489,.503,.499,162,197,.822,120,227,347,58,22,48,82,150,654
6,Jerry Stackhouse,33,58,13,1412,213,526,.405,60,184,.326,153,342,.447,.462,132,148,.892,33,100,133,145,28,10,86,82,618
7,Devin Harris,24,39,39,1184,187,387,.483,25,70,.357,162,317,.511,.516,161,196,.821,17,74,91,206,56,2,93,127,560
8,Jason Kidd,34,29,29,1011,104,244,.426,35,76,.461,69,168,.411,.498,44,54,.815,36,152,188,276,62,11,81,75,287
9,Eddie Jones,36,47,33,922,66,180,.367,34,116,.293,32,64,.500,.461,10,14,.714,18,114,132,69,26,8,29,72,176
10,DeSagana Diop,26,52,18,894,67,115,.583,0,0,,67,115,.583,.583,24,40,.600,111,159,270,26,20,63,42,100,158
11,Devean George,30,53,4,821,74,207,.357,22,68,.324,52,139,.374,.411,24,34,.706,28,109,137,35,19,13,24,90,194
12,Trenton Hassell,28,37,6,463,37,80,.463,1,4,.250,36,76,.474,.469,1,2,.500,11,33,44,26,9,1,14,55,76
13,J.J. Barea,23,44,9,460,71,170,.418,21,54,.389,50,116,.431,.479,28,35,.800,4,43,47,58,14,1,35,48,191
14,Juwan Howard,34,50,0,353,23,64,.359,0,0,,23,64,.359,.359,11,14,.786,21,60,81,17,5,2,17,62,57
15,Malik Allen,29,25,4,333,33,66,.500,0,0,,33,66,.500,.500,11,12,.917,24,44,68,15,4,10,13,60,77
16,Antoine Wright,23,15,0,176,21,42,.500,5,9,.556,16,33,.485,.560,5,9,.556,5,17,22,13,2,4,11,22,52
17,Tyronn Lue,30,17,0,172,27,57,.474,9,17,.529,18,40,.450,.553,1,4,.250,0,13,13,15,0,1,5,28,64
18,Maurice Ager,23,12,3,77,5,27,.185,0,8,.000,5,19,.263,.185,5,6,.833,1,3,4,4,0,1,3,11,15
19,Jamaal Magloire,29,7,0,27,3,6,.500,0,0,,3,6,.500,.500,6,13,.462,1,7,8,0,1,0,7,8,12
20,Nick Fazekas,22,4,0,9,2,5,.400,0,0,,2,5,.400,.400,0,0,,1,2,3,0,0,0,0,0,4
,Team Totals,,82,,19730,3025,6515,.464,494,1403,.352,2531,5112,.495,.502,1690,2075,.814,883,2643,3526,1720,490,402,1037,1786,8234
