
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Mike Bibby,26,80,80,3084,560,1264,.443,131,364,.360,429,900,.477,.495,320,413,.775,77,255,332,541,124,30,203,191,1571
2,Peja Stojakovic,27,66,66,2534,451,1016,.444,174,433,.402,277,583,.475,.530,253,275,.920,62,223,285,138,79,12,102,157,1329
3,Brad Miller,28,56,56,2089,319,609,.524,5,19,.263,314,590,.532,.528,233,287,.812,139,382,521,220,69,68,82,181,876
4,Chris Webber,31,46,46,1668,412,917,.449,11,29,.379,401,888,.452,.455,143,179,.799,94,353,447,252,68,34,133,144,978
5,Darius Songaila,26,81,21,1668,257,488,.527,0,3,.000,257,485,.530,.527,94,111,.847,125,219,344,114,51,18,70,206,608
6,Cuttino Mobley,29,43,43,1662,280,636,.440,92,217,.424,188,419,.449,.513,113,136,.831,34,132,166,146,51,21,92,103,765
7,Maurice Evans,26,65,11,1233,165,373,.442,27,82,.329,138,291,.474,.479,59,78,.756,88,113,201,45,37,8,34,104,416
8,Doug Christie,34,31,31,996,83,204,.407,10,39,.256,73,165,.442,.431,50,56,.893,29,94,123,153,43,13,68,61,226
9,Kenny Thomas,27,26,15,823,150,305,.492,0,1,.000,150,304,.493,.492,78,108,.722,78,149,227,75,27,11,48,76,378
10,Matt Barnes,24,43,9,715,62,151,.411,5,22,.227,57,129,.442,.427,35,58,.603,49,84,133,57,30,7,45,80,164
11,Brian Skinner,28,25,23,695,82,148,.554,0,0,,82,148,.554,.554,20,53,.377,84,134,218,38,26,43,27,73,184
12,Greg Ostertag,31,56,3,556,37,84,.440,0,2,.000,37,82,.451,.440,13,38,.342,55,112,167,37,7,40,24,88,87
13,Eddie House,26,50,2,550,98,214,.458,28,62,.452,70,152,.461,.523,13,14,.929,14,47,61,67,18,3,22,39,237
14,Bobby Jackson,31,25,0,536,109,255,.427,33,96,.344,76,159,.478,.492,50,58,.862,23,62,85,59,14,2,28,58,301
15,Corliss Williamson,31,24,4,471,79,167,.473,0,0,,79,167,.473,.473,65,79,.823,31,50,81,35,12,3,26,74,223
16,Kevin Martin,21,45,0,455,45,117,.385,5,25,.200,40,92,.435,.406,36,55,.655,29,29,58,22,16,3,24,35,131
17,Erik Daniels,22,21,0,72,6,18,.333,1,2,.500,5,16,.313,.361,0,0,,7,11,18,4,2,0,6,7,13
18,Michael Bradley,25,8,0,48,8,12,.667,0,0,,8,12,.667,.667,2,6,.333,5,6,11,2,0,0,3,8,18
,Team Totals,,82,,19855,3203,6978,.459,522,1396,.374,2681,5582,.480,.496,1577,2004,.787,1023,2455,3478,2005,674,316,1073,1685,8505
