
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Dirk Nowitzki,26,78,78,3020,663,1445,.459,91,228,.399,572,1217,.470,.490,615,708,.869,96,661,757,240,97,119,176,219,2032
2,Josh Howard,24,76,76,2446,377,793,.475,34,115,.296,343,678,.506,.497,170,232,.733,169,315,484,109,116,49,122,211,958
3,Jason Terry,27,80,57,2401,372,743,.501,103,245,.420,269,498,.540,.570,146,173,.844,38,150,188,429,109,15,147,177,993
4,Michael Finley,31,64,64,2358,387,907,.427,116,285,.407,271,622,.436,.491,113,136,.831,45,217,262,169,48,18,60,123,1003
5,Jerry Stackhouse,30,56,7,1617,274,662,.414,32,120,.267,242,542,.446,.438,253,298,.849,38,145,183,127,53,10,106,104,833
6,Erick Dampier,29,59,56,1609,202,367,.550,0,3,.000,202,364,.555,.550,138,228,.605,183,318,501,51,15,80,102,205,542
7,Marquis Daniels,24,60,17,1412,220,504,.437,7,35,.200,213,469,.454,.443,98,133,.737,87,129,216,128,83,14,86,124,545
8,Alan Henderson,32,78,10,1203,116,220,.527,0,2,.000,116,218,.532,.527,41,76,.539,164,184,348,21,29,37,49,149,273
9,Devin Harris,21,76,19,1173,157,366,.429,44,131,.336,113,235,.481,.489,78,103,.757,28,74,102,169,77,19,82,139,436
10,Shawn Bradley,32,77,14,885,84,186,.452,0,0,,84,186,.452,.452,43,63,.683,70,144,214,15,25,63,33,153,211
11,Keith Van Horn,29,29,3,684,129,279,.462,24,64,.375,105,215,.488,.505,72,92,.783,34,95,129,34,15,10,34,88,354
12,Darrell Armstrong,36,52,7,576,36,118,.305,11,41,.268,25,77,.325,.352,39,47,.830,19,48,67,113,30,6,39,62,122
13,Calvin Booth,28,34,1,262,34,79,.430,0,1,.000,34,78,.436,.430,14,16,.875,16,42,58,4,11,16,8,55,82
14,Didier Ilunga-Mbenga,24,15,1,58,6,14,.429,0,0,,6,14,.429,.429,3,4,.750,3,5,8,0,0,5,5,13,15
15,Dan Dickau,26,4,0,16,1,8,.125,1,3,.333,0,5,.000,.188,2,3,.667,0,1,1,1,0,0,1,1,5
16,Pavel Podkolzin,20,5,0,10,0,0,,0,0,,0,0,,,1,2,.500,0,2,2,0,0,0,2,4,1
,Team Totals,,82,,19730,3058,6691,.457,463,1273,.364,2595,5418,.479,.492,1826,2314,.789,990,2530,3520,1610,708,461,1102,1827,8405
