
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Tayshaun Prince,27,82,82,2694,421,940,.448,53,146,.363,368,794,.463,.476,185,241,.768,109,289,398,268,42,33,91,90,1080
2,Chauncey Billups,31,78,78,2522,393,877,.448,137,342,.401,256,535,.479,.526,401,437,.918,42,170,212,529,101,17,160,130,1324
3,Richard Hamilton,29,72,72,2424,499,1030,.484,62,141,.440,437,889,.492,.515,184,221,.833,75,160,235,299,73,10,132,171,1244
4,Rasheed Wallace,33,77,76,2346,376,870,.432,112,315,.356,264,555,.476,.497,115,150,.767,84,427,511,137,91,129,86,213,979
5,Antonio McDyess,33,78,78,2285,293,600,.488,0,2,.000,293,598,.490,.488,97,156,.622,204,462,666,89,61,53,75,246,683
6,Jason Maxiell,24,82,7,1768,240,446,.538,0,1,.000,240,445,.539,.538,171,270,.633,177,256,433,46,21,94,71,183,651
7,Jarvis Hayes,26,82,1,1287,217,504,.431,73,194,.376,144,310,.465,.503,45,60,.750,35,143,178,62,47,6,47,137,552
8,Rodney Stuckey,21,57,2,1081,153,382,.401,3,16,.188,150,366,.410,.404,127,156,.814,32,97,129,160,49,6,78,113,436
9,Arron Afflalo,22,75,9,970,99,241,.411,10,48,.208,89,193,.461,.432,68,87,.782,36,101,137,52,31,8,34,83,276
10,Amir Johnson,20,62,0,764,92,165,.558,0,0,,92,165,.558,.558,37,55,.673,87,148,235,29,24,82,39,141,221
11,Ronald Murray,28,19,2,347,57,139,.410,6,27,.222,51,112,.455,.432,22,37,.595,13,23,36,64,13,1,31,19,142
12,Juan Dixon,29,17,0,244,47,98,.480,13,33,.394,34,65,.523,.546,3,7,.429,6,22,28,32,0,0,19,24,110
13,Nazr Mohammed,30,21,0,228,28,59,.475,0,1,.000,28,58,.483,.475,13,30,.433,29,44,73,6,7,8,11,36,69
14,Theo Ratliff,34,16,3,223,18,40,.450,0,0,,18,40,.450,.450,12,18,.667,19,31,50,7,4,18,9,29,48
15,Lindsey Hunter,37,24,0,215,22,64,.344,7,26,.269,15,38,.395,.398,7,9,.778,4,9,13,33,13,2,13,30,58
16,Walter Herrmann,28,28,0,199,31,79,.392,11,38,.289,20,41,.488,.462,12,15,.800,12,25,37,14,3,1,8,12,85
17,Primoz Brezec,28,17,0,98,10,13,.769,0,0,,10,13,.769,.769,7,14,.500,7,12,19,4,2,2,5,23,27
18,Cheikh Samb,23,4,0,31,3,4,.750,0,0,,3,4,.750,.750,1,2,.500,3,4,7,0,1,2,1,8,7
19,Ronald Dupree,27,1,0,3,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0
,Team Totals,,82,,19730,2999,6551,.458,487,1330,.366,2512,5221,.481,.495,1507,1965,.767,974,2423,3397,1831,583,472,956,1688,7992
