
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Paul Pierce,27,82,82,2960,556,1223,.455,108,292,.370,448,931,.481,.499,549,668,.822,78,461,539,348,133,39,230,255,1769
2,Ricky Davis,25,82,11,2696,481,1041,.462,61,180,.339,420,861,.488,.491,286,351,.815,66,183,249,246,89,27,205,174,1309
3,Gary Payton,36,77,77,2541,339,725,.468,42,129,.326,297,596,.498,.497,153,201,.761,48,188,236,469,88,12,148,121,873
4,Raef LaFrentz,28,80,80,2196,341,688,.496,82,225,.364,259,463,.559,.555,120,148,.811,154,399,553,98,42,99,70,262,884
5,Mark Blount,29,82,57,2130,327,618,.529,0,1,.000,327,617,.530,.529,117,164,.713,143,254,397,129,33,64,158,229,771
6,Tony Allen,23,77,34,1262,184,387,.475,12,31,.387,172,356,.483,.491,112,152,.737,85,136,221,64,76,24,77,156,492
7,Marcus Banks,23,81,2,1145,115,286,.402,21,59,.356,94,227,.414,.439,121,163,.742,29,97,126,155,63,13,79,146,372
8,Jiri Welsch,25,55,32,1125,137,320,.428,32,99,.323,105,221,.475,.478,109,141,.773,20,119,139,84,39,5,58,105,415
9,Al Jefferson,20,71,1,1051,195,369,.528,0,3,.000,195,366,.533,.528,85,135,.630,119,193,312,24,22,55,66,195,475
10,Antoine Walker,28,24,24,827,161,364,.442,25,73,.342,136,291,.467,.477,44,79,.557,56,142,198,71,25,26,70,70,391
11,Walter McCarty,30,44,0,553,62,150,.413,30,90,.333,32,60,.533,.513,8,15,.533,21,56,77,26,15,9,17,85,162
12,Kendrick Perkins,20,60,3,548,56,119,.471,0,0,,56,119,.471,.471,37,58,.638,53,123,176,21,9,37,43,98,149
13,Delonte West,21,39,7,507,66,155,.426,24,67,.358,42,88,.477,.503,19,27,.704,14,51,65,53,21,8,24,69,175
14,Tom Gugliotta,35,20,0,218,11,37,.297,0,0,,11,37,.297,.297,4,6,.667,15,28,43,12,9,4,9,23,26
15,Justin Reed,23,23,0,121,15,29,.517,0,3,.000,15,26,.577,.517,11,15,.733,8,8,16,10,3,1,5,12,41
,Team Totals,,82,,19880,3046,6511,.468,437,1252,.349,2609,5259,.496,.501,1775,2323,.764,909,2438,3347,1810,667,423,1297,2000,8304
