
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Dwight Howard,25,78,78,2935,619,1044,.593,0,7,.000,619,1037,.597,.593,546,916,.596,309,789,1098,107,107,186,279,258,1784
2,Jameer Nelson,28,76,76,2319,374,838,.446,119,297,.401,255,541,.471,.517,130,162,.802,37,189,226,456,75,3,194,209,997
3,Brandon Bass,25,76,51,1980,332,645,.515,0,2,.000,332,643,.516,.515,190,233,.815,134,290,424,57,27,52,97,159,854
4,Jason Richardson,30,55,55,1919,289,667,.433,127,331,.384,162,336,.482,.528,61,87,.701,34,186,220,111,66,10,65,116,766
5,Hedo Turkoglu,31,56,56,1910,237,529,.448,86,213,.404,151,316,.478,.529,80,120,.667,25,231,256,285,54,20,101,170,640
6,J.J. Redick,26,59,5,1513,197,447,.441,87,219,.397,110,228,.482,.538,112,128,.875,6,107,113,102,29,3,53,80,593
7,Ryan Anderson,22,64,14,1424,226,525,.430,134,341,.393,92,184,.500,.558,95,117,.812,129,226,355,52,30,38,49,137,681
8,Gilbert Arenas,29,49,2,1070,139,404,.344,50,182,.275,89,222,.401,.406,64,86,.744,16,103,119,157,44,9,106,112,392
9,Quentin Richardson,30,57,19,955,87,255,.341,42,146,.288,45,109,.413,.424,33,44,.750,39,139,178,38,25,5,33,74,249
10,Rashard Lewis,31,25,25,810,113,270,.419,44,120,.367,69,150,.460,.500,34,45,.756,23,83,106,29,22,10,35,63,304
11,Chris Duhon,28,51,5,774,49,129,.380,13,52,.250,36,77,.468,.430,14,25,.560,9,43,52,118,16,2,61,30,125
12,Vince Carter,34,22,22,664,125,266,.470,27,78,.346,98,188,.521,.521,56,75,.747,11,79,90,64,20,3,36,70,333
13,Mickael Pietrus,28,19,0,418,45,115,.391,34,87,.391,11,28,.393,.539,3,6,.500,6,44,50,10,10,3,14,35,127
14,Marcin Gortat,26,25,2,396,44,81,.543,0,0,,44,81,.543,.543,12,18,.667,38,80,118,17,7,21,17,52,100
15,Earl Clark,23,33,0,392,56,127,.441,0,5,.000,56,122,.459,.441,22,37,.595,33,51,84,5,7,15,26,39,134
16,Malik Allen,32,18,0,178,11,31,.355,0,0,,11,31,.355,.355,1,2,.500,12,20,32,4,1,4,3,30,23
17,Jason Williams,35,16,0,171,13,38,.342,7,23,.304,6,15,.400,.434,0,0,,3,19,22,24,8,0,11,6,33
,Team Totals,,82,,19830,2956,6411,.461,770,2103,.366,2186,4308,.507,.521,1453,2101,.692,864,2679,3543,1636,548,384,1224,1640,8135
