
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Dirk Nowitzki,27,81,81,3089,751,1564,.480,110,271,.406,641,1293,.496,.515,539,598,.901,115,613,728,226,58,83,156,164,2151
2,Jason Terry,28,80,80,2798,516,1099,.470,171,416,.411,345,683,.505,.547,168,210,.800,31,127,158,306,100,27,135,196,1371
3,Erick Dampier,30,82,36,1934,171,347,.493,0,0,,171,347,.493,.493,127,215,.591,273,367,640,51,27,106,115,263,469
4,Josh Howard,25,59,58,1915,350,743,.471,27,63,.429,323,680,.475,.489,196,267,.734,123,248,371,111,68,26,79,167,923
5,Marquis Daniels,25,62,29,1766,246,512,.480,4,19,.211,242,493,.491,.484,138,183,.754,81,143,224,172,67,13,100,143,634
6,Jerry Stackhouse,31,55,11,1525,242,603,.401,36,130,.277,206,473,.436,.431,195,221,.882,32,121,153,160,37,10,121,96,715
7,DeSagana Diop,24,81,45,1510,75,154,.487,1,2,.500,74,152,.487,.490,39,72,.542,145,229,374,23,44,146,36,253,190
8,Devin Harris,22,56,4,1275,190,405,.469,5,21,.238,185,384,.482,.475,169,236,.716,26,99,125,177,53,16,84,121,554
9,Adrian Griffin,31,52,45,1245,98,204,.480,0,2,.000,98,202,.485,.480,41,53,.774,75,152,227,89,51,9,39,113,237
10,Keith Van Horn,30,53,0,1090,164,387,.424,50,136,.368,114,251,.454,.488,94,113,.832,54,138,192,37,31,11,71,121,472
11,Darrell Armstrong,37,62,2,622,43,128,.336,11,48,.229,32,80,.400,.379,33,42,.786,18,63,81,86,27,3,58,71,130
12,Josh Powell,23,37,2,429,37,81,.457,0,0,,37,81,.457,.457,36,45,.800,28,53,81,9,7,4,22,52,110
13,Rawle Marshall,23,23,9,241,24,60,.400,1,3,.333,23,57,.404,.408,22,29,.759,8,23,31,10,8,7,15,17,71
14,Didier Ilunga-Mbenga,25,43,1,237,32,60,.533,0,1,.000,32,59,.542,.533,10,20,.500,19,37,56,2,6,25,16,47,74
15,Doug Christie,35,7,7,185,9,26,.346,0,1,.000,9,25,.360,.346,8,12,.667,2,11,13,14,9,1,6,10,26
16,Pavel Podkolzin,21,1,0,18,0,2,.000,0,0,,0,2,.000,.000,3,6,.500,0,7,7,0,0,1,2,0,3
,Team Totals,,82,,19880,2948,6375,.462,416,1113,.374,2532,5262,.481,.495,1818,2322,.783,1030,2431,3461,1473,593,488,1112,1834,8130
