
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Tracy McGrady,25,78,78,3182,715,1660,.431,142,435,.326,573,1225,.468,.473,431,557,.774,71,413,484,448,135,52,201,167,2003
2,Yao Ming,24,80,80,2447,538,975,.552,0,0,,538,975,.552,.552,389,497,.783,208,461,669,61,34,160,196,298,1465
3,Bob Sura,31,61,59,1922,215,504,.427,55,155,.355,160,349,.458,.481,141,188,.750,79,258,337,317,65,7,147,168,626
4,David Wesley,34,54,53,1840,201,498,.404,90,235,.383,111,263,.422,.494,95,113,.841,26,117,143,156,61,8,59,150,587
5,Juwan Howard,31,61,47,1624,244,541,.451,0,1,.000,244,540,.452,.451,97,115,.843,126,220,346,94,32,5,79,143,585
6,Jon Barry,35,53,2,1230,130,291,.447,60,133,.451,70,158,.443,.550,52,58,.897,22,116,138,139,46,7,53,67,372
7,Dikembe Mutombo,38,80,2,1212,108,217,.498,0,0,,108,217,.498,.498,106,143,.741,150,276,426,10,16,101,51,135,322
8,Jim Jackson,34,24,24,990,118,283,.417,54,147,.367,64,136,.471,.512,30,33,.909,10,105,115,86,23,1,56,67,320
9,Scott Padgett,28,66,0,942,98,233,.421,50,126,.397,48,107,.449,.528,29,40,.725,47,138,185,55,33,10,30,119,275
10,Maurice Taylor,28,38,16,905,127,292,.435,3,8,.375,124,284,.437,.440,39,60,.650,41,123,164,53,16,12,63,123,296
11,Mike James,29,27,5,692,126,291,.433,42,107,.393,84,184,.457,.505,42,55,.764,12,74,86,78,25,2,26,60,336
12,Ryan Bowen,29,66,6,604,47,111,.423,3,6,.500,44,105,.419,.437,14,21,.667,21,55,76,18,23,5,7,61,111
13,Clarence Weatherspoon,34,40,18,525,47,114,.412,0,0,,47,114,.412,.412,29,35,.829,35,87,122,17,9,6,15,74,123
14,Tyronn Lue,27,21,3,479,48,122,.393,15,45,.333,33,77,.429,.455,14,18,.778,0,40,40,58,8,0,24,48,125
15,Charlie Ward,34,14,13,360,24,77,.312,16,51,.314,8,26,.308,.416,11,13,.846,6,33,39,43,15,0,18,22,75
16,Andre Barrett,22,27,0,314,20,69,.290,9,37,.243,11,32,.344,.355,7,10,.700,5,14,19,42,14,0,16,35,56
17,Bostjan Nachbar,24,16,2,204,15,43,.349,10,21,.476,5,22,.227,.465,9,12,.750,4,26,30,9,1,0,5,30,49
18,Rod Strickland,38,16,2,196,9,43,.209,1,2,.500,8,41,.195,.221,9,10,.900,3,24,27,39,3,2,16,15,28
19,Reece Gaines,24,10,0,108,10,27,.370,3,12,.250,7,15,.467,.426,3,4,.750,0,11,11,3,3,0,4,12,26
20,Moochie Norris,31,6,0,39,3,16,.188,0,0,,3,16,.188,.188,2,2,1.000,1,3,4,5,1,0,2,2,8
21,Torraye Braggs,28,7,0,24,3,7,.429,0,0,,3,7,.429,.429,0,0,,7,5,12,0,0,0,2,4,6
22,Vin Baker,33,3,0,13,0,4,.000,0,0,,0,4,.000,.000,2,2,1.000,0,2,2,1,0,0,2,7,2
23,Brandin Knight,23,1,0,3,0,1,.000,0,0,,0,1,.000,.000,0,0,,0,0,0,1,0,0,0,0,0
,Team Totals,,82,,19855,2846,6419,.443,553,1521,.364,2293,4898,.468,.486,1551,1986,.781,874,2601,3475,1733,563,378,1135,1807,7796
