
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Tayshaun Prince,26,82,82,3001,459,997,.460,81,210,.386,378,787,.480,.501,172,224,.768,144,285,429,227,51,55,98,116,1171
2,Richard Hamilton,28,75,75,2763,547,1170,.468,44,129,.341,503,1041,.483,.486,347,403,.861,75,207,282,285,59,15,159,232,1485
3,Chauncey Billups,30,70,70,2533,348,815,.427,109,316,.345,239,499,.479,.494,386,437,.883,23,214,237,502,84,17,140,161,1191
4,Rasheed Wallace,32,75,72,2419,357,843,.423,104,296,.351,253,547,.463,.485,108,137,.788,90,453,543,127,75,118,94,225,926
5,Antonio McDyess,32,82,3,1729,284,540,.526,0,0,,284,540,.526,.526,96,139,.691,165,331,496,72,61,65,75,240,664
6,Ronald Murray,27,69,18,1477,177,438,.404,24,83,.289,153,355,.431,.432,87,120,.725,26,87,113,187,49,13,90,96,465
7,Carlos Delfino,24,82,1,1372,156,376,.415,46,138,.333,110,238,.462,.476,70,89,.787,67,199,266,88,46,8,61,97,428
8,Chris Webber,33,43,42,1277,200,409,.489,2,6,.333,198,403,.491,.491,84,132,.636,87,201,288,127,42,26,74,107,486
9,Jason Maxiell,23,67,8,943,131,262,.500,0,0,,131,262,.500,.500,72,137,.526,88,98,186,14,30,60,53,110,334
10,Nazr Mohammed,29,51,33,773,118,222,.532,0,0,,118,222,.532,.532,50,82,.610,89,140,229,9,27,40,43,133,286
11,Lindsey Hunter,36,52,0,745,94,244,.385,38,119,.319,56,125,.448,.463,30,33,.909,9,38,47,93,34,7,35,56,256
12,Dale Davis,37,46,6,464,33,74,.446,0,0,,33,74,.446,.446,17,26,.654,59,78,137,12,10,34,15,59,83
13,Will Blalock,23,14,0,166,9,30,.300,1,5,.200,8,25,.320,.317,6,6,1.000,6,9,15,17,5,0,12,9,25
14,Amir Johnson,19,8,0,124,18,33,.545,0,3,.000,18,30,.600,.545,11,14,.786,15,22,37,3,5,13,9,19,47
15,Ronald Dupree,26,19,0,94,11,31,.355,0,0,,11,31,.355,.355,3,9,.333,5,12,17,5,5,1,3,12,25
,Team Totals,,82,,19880,2942,6484,.454,449,1305,.344,2493,5179,.481,.488,1539,1988,.774,948,2374,3322,1768,583,472,1001,1672,7872
