
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Blake Griffin,23,80,80,2598,577,1072,.538,5,28,.179,572,1044,.548,.541,281,426,.660,186,476,662,299,97,50,185,231,1440
2,Chris Paul,27,70,70,2335,412,856,.481,76,232,.328,336,624,.538,.526,286,323,.885,53,209,262,678,169,10,159,143,1186
3,Jamal Crawford,32,76,0,2230,445,1016,.438,149,396,.376,296,620,.477,.511,216,248,.871,22,106,128,193,79,13,146,71,1255
4,Matt Barnes,32,80,4,2058,312,675,.462,111,325,.342,201,350,.574,.544,87,117,.744,111,255,366,123,82,63,90,233,822
5,DeAndre Jordan,24,82,82,2010,314,488,.643,0,0,,314,488,.643,.643,96,249,.386,210,384,594,28,48,112,100,192,724
6,Caron Butler,32,78,78,1879,305,720,.424,128,330,.388,177,390,.454,.513,75,90,.833,41,182,223,78,51,11,72,139,813
7,Lamar Odom,33,82,2,1616,146,366,.399,18,90,.200,128,276,.464,.423,20,42,.476,117,363,480,142,69,58,86,214,330
8,Eric Bledsoe,23,76,12,1553,253,568,.445,31,78,.397,222,490,.453,.473,106,134,.791,78,147,225,233,109,55,137,112,643
9,Willie Green,31,72,60,1188,178,386,.461,71,166,.428,107,220,.486,.553,23,32,.719,17,80,97,55,29,12,31,96,450
10,Ronny Turiaf,30,65,0,701,49,97,.505,0,0,,49,97,.505,.505,23,63,.365,45,107,152,35,19,35,29,80,121
11,Ryan Hollins,28,60,0,663,70,114,.614,0,0,,70,114,.614,.614,66,88,.750,50,89,139,11,6,34,44,133,206
12,Grant Hill,40,29,0,437,38,98,.388,3,11,.273,35,87,.402,.403,14,24,.583,6,43,49,26,11,7,25,39,93
13,Chauncey Billups,36,22,22,418,53,132,.402,33,90,.367,20,42,.476,.527,45,48,.938,2,30,32,49,12,1,26,25,184
14,Maalik Wayns,21,6,0,37,7,16,.438,2,6,.333,5,10,.500,.500,4,4,1.000,0,2,2,7,3,0,2,8,20
15,DaJuan Summers,25,2,0,7,1,4,.250,0,0,,1,4,.250,.250,0,0,,0,2,2,1,0,0,0,0,2
,Team Totals,,82,,19730,3160,6608,.478,627,1752,.358,2533,4856,.522,.526,1342,1888,.711,938,2475,3413,1958,784,461,1197,1716,8289
