SEASON_ID,TEAM_ID,GROUP_SET,PLAYER_ID,PLAYER_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,DD2,TD3
42000,1610612751,Players,1110,Mark Strickland,9,2,7,0.222,22.5,2.3,6.0,0.389,0.1,0.1,1.0,0.9,1.2,0.727,1.2,3.3,4.6,0.8,1.1,0.4,0.3,0.3,1.6,0.0,5.7,-4.1,0,0
42000,1610612751,Players,428,Sherman Douglas,59,19,40,0.322,18.5,2.1,5.1,0.403,0.1,0.7,0.2,1.5,1.9,0.748,0.4,0.9,1.3,2.4,1.3,0.6,0.1,0.4,1.6,0.0,5.7,-2.0,1,0
42000,1610612751,Players,2066,Soumaila Samake,34,9,25,0.265,6.6,0.5,1.4,0.375,0.0,0.0,0.0,0.3,0.7,0.417,0.6,0.9,1.6,0.0,0.1,0.1,0.4,0.2,0.7,0.0,1.4,-0.7,0,0
42000,1610612751,Players,1536,Stephen Jackson,77,25,52,0.325,21.6,3.2,7.4,0.425,0.7,2.0,0.335,1.3,1.8,0.719,0.5,2.2,2.7,1.8,1.7,1.1,0.2,0.5,2.2,0.0,8.2,-1.9,1,0
42000,1610612751,Players,950,Stephon Marbury,67,22,45,0.328,38.2,8.4,19.1,0.441,1.6,5.0,0.328,5.4,6.8,0.79,0.8,2.3,3.1,7.6,2.9,1.2,0.1,1.3,2.2,0.0,23.9,-3.9,12,1
42000,1610612751,Players,1735,Vladimir Stepania,29,6,23,0.207,9.6,1.0,3.0,0.318,0.0,0.1,0.25,0.9,1.2,0.735,1.2,2.6,3.8,0.6,0.7,0.3,0.4,0.2,1.6,0.0,2.8,0.2,0,0
42000,1610612752,Players,275,Allan Houston,78,45,33,0.577,36.6,6.9,15.5,0.449,1.2,3.2,0.381,3.6,3.9,0.909,0.3,3.4,3.6,2.2,2.1,0.7,0.1,0.8,2.4,0.0,18.7,1.5,0,0
42000,1610612752,Players,369,Charlie Ward,61,35,26,0.574,24.5,2.5,6.1,0.416,1.1,2.9,0.383,0.9,1.1,0.8,0.5,2.1,2.6,4.5,1.8,1.1,0.2,0.2,2.2,0.0,7.1,2.8,1,0
42000,1610612752,Players,164,Chris Childs,51,29,22,0.569,25.6,1.8,4.4,0.419,0.4,1.3,0.313,0.8,0.9,0.848,0.3,2.4,2.7,4.6,1.9,0.7,0.1,0.2,3.1,0.0,4.8,0.3,0,0
42000,1610612752,Players,1065,Erick Strickland,28,14,14,0.5,15.1,1.4,4.7,0.305,0.6,1.7,0.34,0.9,1.0,0.857,0.3,1.5,1.9,1.0,0.8,0.8,0.0,0.3,1.6,0.0,4.3,1.1,0,0
42000,1610612752,Players,280,Felton Spencer,18,8,10,0.444,6.2,0.7,1.1,0.6,0.0,0.0,0.0,0.8,1.4,0.6,0.9,1.1,1.9,0.1,0.6,0.1,0.1,0.1,1.3,0.0,2.2,0.7,0,0
42000,1610612752,Players,779,Glen Rice,75,43,32,0.573,29.5,4.4,10.0,0.44,1.1,2.8,0.389,2.1,2.4,0.852,0.8,3.3,4.1,1.2,1.3,0.5,0.2,0.5,2.4,0.0,12.0,3.0,3,0
42000,1610612752,Players,703,Kurt Thomas,77,45,32,0.584,27.6,4.1,8.0,0.511,0.0,0.0,0.333,2.2,2.7,0.814,2.2,4.5,6.7,0.8,1.3,0.8,0.9,0.6,3.7,0.0,10.4,3.7,9,0
42000,1610612752,Players,913,Larry Johnson,65,38,27,0.585,32.4,3.8,9.2,0.411,0.8,2.5,0.313,1.6,2.0,0.797,1.4,4.2,5.6,2.0,1.5,0.6,0.4,0.7,3.2,0.0,9.9,-0.3,3,0
42000,1610612752,Players,84,Latrell Sprewell,77,45,32,0.584,39.1,6.8,15.8,0.43,0.5,1.8,0.304,3.6,4.6,0.783,0.6,3.9,4.5,3.5,2.8,1.4,0.4,0.8,2.1,0.0,17.7,1.5,1,0
42000,1610612752,Players,2068,Lavor Postell,26,15,11,0.577,6.5,0.7,2.1,0.315,0.1,0.4,0.273,0.8,1.0,0.815,0.3,0.7,1.0,0.2,0.7,0.2,0.1,0.1,0.5,0.0,2.3,0.3,0,0
42000,1610612752,Players,26,Luc Longley,25,16,9,0.64,12.0,0.7,2.2,0.333,0.0,0.0,0.0,0.5,0.7,0.765,1.0,1.6,2.6,0.3,0.9,0.1,0.4,0.2,2.0,0.0,2.0,1.2,0,0
42000,1610612752,Players,948,Marcus Camby,63,38,25,0.603,33.8,4.8,9.2,0.524,0.0,0.1,0.125,2.4,3.6,0.667,3.1,8.4,11.5,0.8,1.0,1.0,2.2,0.5,3.3,0.0,12.0,1.1,25,0
42000,1610612752,Players,349,Mark Jackson,29,17,12,0.586,27.1,2.6,6.2,0.411,0.4,1.4,0.31,0.3,0.6,0.529,0.7,3.4,4.1,5.6,2.0,0.7,0.0,0.3,1.9,0.0,5.9,-1.7,1,0
42000,1610612752,Players,970,Othella Harrington,30,14,16,0.467,18.3,2.2,4.0,0.554,0.0,0.0,0.0,1.7,2.3,0.729,1.2,2.1,3.3,0.7,1.4,0.5,0.6,0.3,3.4,0.0,6.2,3.0,0,0
42000,1610612752,Players,1594,Rick Brunson,15,10,5,0.667,4.4,0.5,1.3,0.421,0.0,0.2,0.0,0.3,0.4,0.667,0.2,0.6,0.8,0.5,0.5,0.1,0.0,0.1,0.3,0.0,1.3,0.1,0,0
42000,1610612752,Players,969,Travis Knight,45,29,16,0.644,5.7,0.2,1.2,0.189,0.0,0.0,0.0,0.2,0.4,0.5,0.4,0.8,1.2,0.1,0.2,0.1,0.2,0.1,1.0,0.0,0.6,-0.5,0,0
42000,1610612753,Players,692,Andrew DeClercq,67,37,30,0.552,13.4,1.6,2.9,0.554,0.0,0.0,0.0,0.7,1.2,0.573,1.4,2.2,3.5,0.5,0.8,0.6,0.5,0.5,3.0,0.0,3.9,1.7,0,0
42000,1610612753,Players,448,Bo Outlaw,80,41,39,0.513,31.7,2.8,4.6,0.614,0.0,0.0,0.5,1.6,2.8,0.573,2.6,5.1,7.7,2.8,1.8,1.3,1.7,0.5,3.0,0.0,7.3,1.7,11,0
42000,1610612753,Players,724,Cory Alexander,26,17,9,0.654,8.6,0.7,2.2,0.321,0.2,0.6,0.25,0.5,0.7,0.667,0.0,1.0,1.0,1.4,1.0,0.6,0.0,0.1,1.1,0.0,2.0,-1.7,0,0
42000,1610612753,Players,353,Darrell Armstrong,75,40,35,0.533,37.0,5.5,13.4,0.412,1.9,5.4,0.355,2.9,3.3,0.883,1.3,3.3,4.6,7.0,2.7,1.8,0.2,0.5,2.1,0.0,15.8,2.8,16,0
42000,1610612753,Players,244,Dee Brown,7,2,5,0.286,22.3,2.3,6.3,0.364,1.7,4.6,0.375,0.6,0.7,0.8,0.0,1.6,1.6,1.7,1.0,0.6,0.0,0.0,1.4,0.0,6.9,-3.9,0,0
42000,1610612753,Players,690,Don Reid,64,36,28,0.563,11.9,1.3,2.3,0.566,0.0,0.0,0.0,0.7,1.2,0.613,1.3,2.5,3.8,0.3,0.8,0.4,0.8,0.2,3.0,0.0,3.3,-0.3,1,0
42000,1610612753,Players,386,Elliot Perry,6,2,4,0.333,6.5,0.8,1.8,0.455,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.5,0.7,0.8,1.0,0.5,0.0,0.3,0.2,0.0,1.7,1.5,0,0
42000,1610612753,Players,255,Grant Hill,4,1,3,0.25,33.1,4.8,10.8,0.442,0.3,0.3,1.0,4.0,6.5,0.615,2.0,4.3,6.3,6.3,2.8,1.3,0.5,1.0,2.3,0.0,13.8,-7.0,0,0
42000,1610612753,Players,381,James Robinson,6,3,3,0.5,8.3,0.7,1.8,0.364,0.3,0.8,0.4,0.0,0.0,0.0,0.0,1.3,1.3,0.0,0.7,0.7,0.2,0.2,0.8,0.0,1.7,-0.8,0,0
42000,1610612753,Players,680,John Amaechi,82,43,39,0.524,20.9,2.9,7.2,0.4,0.0,0.1,0.0,2.1,3.4,0.631,0.9,2.3,3.3,0.9,1.5,0.3,0.4,0.8,2.1,0.0,7.9,-2.4,0,0
42000,1610612753,Players,1720,Michael Doleac,77,41,36,0.532,18.1,2.9,6.8,0.417,0.0,0.0,0.0,0.6,0.8,0.847,0.9,2.6,3.5,0.8,0.8,0.5,0.5,0.3,3.1,0.0,6.4,1.4,1,0
42000,1610612753,Players,2034,Mike Miller,82,43,39,0.524,29.1,4.5,10.3,0.436,1.8,4.4,0.407,1.1,1.6,0.711,0.8,3.2,4.0,1.7,1.2,0.6,0.2,0.3,2.4,0.0,11.9,1.8,0,0
42000,1610612753,Players,42,Monty Williams,82,43,39,0.524,14.7,2.0,4.4,0.445,0.0,0.2,0.077,1.0,1.6,0.639,1.0,1.9,3.0,1.0,1.0,0.4,0.2,0.5,1.7,0.0,5.0,-2.2,0,0
42000,1610612753,Players,1727,Pat Garrity,76,40,36,0.526,20.8,2.9,7.6,0.387,1.3,2.9,0.433,1.1,1.3,0.867,0.7,2.1,2.8,0.7,0.9,0.5,0.2,0.3,3.2,0.0,8.3,0.3,0,0
42000,1610612753,Players,1503,Tracy McGrady,77,39,38,0.506,40.2,10.2,22.4,0.457,0.8,2.2,0.355,5.6,7.6,0.733,2.5,5.0,7.5,4.6,2.6,1.5,1.5,1.3,2.1,0.0,26.8,3.3,18,0
42000,1610612753,Players,1607,Troy Hudson,75,38,37,0.507,13.4,1.7,5.0,0.336,0.3,1.5,0.202,1.1,1.4,0.817,0.5,0.9,1.4,2.2,1.2,0.5,0.0,0.4,1.1,0.0,4.8,-1.2,0,0
42000,1610612755,Players,243,Aaron McKie,76,51,25,0.671,31.5,4.4,9.4,0.473,0.7,2.2,0.312,2.0,2.6,0.768,0.4,3.7,4.1,5.0,2.7,1.4,0.1,0.7,2.3,0.0,11.6,4.5,8,2
42000,1610612755,Players,947,Allen Iverson,71,50,21,0.704,41.9,10.7,25.5,0.42,1.4,4.3,0.32,8.2,10.1,0.814,0.7,3.1,3.8,4.6,3.3,2.5,0.3,1.4,2.1,0.0,31.1,5.2,4,0
42000,1610612755,Players,292,Anthony Miller,1,1,0,1.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0,0
42000,1610612755,Players,87,Dikembe Mutombo,26,15,11,0.577,33.7,3.8,7.8,0.495,0.0,0.0,0.0,4.0,5.3,0.759,4.6,7.8,12.4,0.8,2.0,0.3,2.5,0.5,2.5,0.0,11.7,2.9,14,0
42000,1610612755,Players,727,Eric Snow,50,34,16,0.68,34.9,3.6,8.7,0.418,0.1,0.4,0.263,2.4,3.1,0.792,0.5,2.8,3.3,7.4,2.5,1.5,0.1,0.6,2.5,0.0,9.8,4.2,5,0
42000,1610612755,Players,248,George Lynch,82,56,26,0.683,32.3,3.3,7.5,0.445,0.2,0.7,0.263,1.5,2.1,0.719,2.4,4.8,7.2,1.7,1.3,1.2,0.4,0.9,2.7,0.0,8.4,2.1,7,0
42000,1610612755,Players,2143,Juan Sanchez,24,17,7,0.708,4.8,0.4,0.9,0.429,0.0,0.0,0.0,0.1,0.1,1.0,0.1,0.5,0.6,1.5,0.1,0.4,0.0,0.0,0.8,0.0,0.8,0.3,0,0
42000,1610612755,Players,1908,Jumaine Jones,65,43,22,0.662,13.3,1.9,4.2,0.444,0.3,0.9,0.333,0.6,0.8,0.755,1.0,1.9,2.9,0.5,0.6,0.5,0.2,0.3,1.0,0.0,4.7,-0.4,1,0
42000,1610612755,Players,1563,Kevin Ollie,51,34,17,0.667,15.0,1.4,3.2,0.43,0.0,0.1,0.333,1.0,1.4,0.729,0.3,1.2,1.4,2.4,0.8,0.5,0.0,0.1,1.4,0.0,3.8,-0.1,1,0
42000,1610612755,Players,761,Matt Geiger,35,20,15,0.571,15.5,2.5,6.4,0.393,0.0,0.1,0.0,1.1,1.5,0.685,1.4,2.5,4.0,0.4,0.7,0.3,0.2,0.4,2.1,0.0,6.1,0.9,1,0
42000,1610612755,Players,1737,Nazr Mohammed,30,23,7,0.767,6.6,1.4,2.9,0.466,0.0,0.0,0.0,0.5,0.9,0.5,0.6,1.2,1.8,0.1,0.3,0.2,0.2,0.3,1.3,0.0,3.2,0.5,0,0
42000,1610612755,Players,1952,Raja Bell,5,3,2,0.6,6.0,0.4,1.4,0.286,0.2,0.6,0.333,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.4,0.2,0.0,0.0,0.2,0.0,1.0,1.4,0,0
42000,1610612755,Players,1934,Rodney Buford,47,30,17,0.638,12.2,2.2,5.1,0.432,0.3,0.8,0.421,0.5,0.6,0.828,0.3,1.2,1.6,0.4,0.6,0.4,0.1,0.1,1.4,0.0,5.3,0.1,0,0
42000,1610612755,Players,1728,Roshown McLeod,1,1,0,1.0,14.6,1.0,2.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,-7.0,0,0
42000,1610612755,Players,689,Theo Ratliff,50,36,14,0.72,36.0,4.6,9.1,0.499,0.0,0.0,0.0,3.3,4.3,0.76,2.5,5.8,8.3,1.2,2.5,0.6,3.7,0.6,3.3,0.0,12.4,4.5,12,0
42000,1610612755,Players,1928,Todd MacCulloch,63,44,19,0.698,9.5,1.7,2.9,0.589,0.0,0.0,0.0,0.7,1.0,0.636,1.1,1.6,2.7,0.2,0.4,0.1,0.3,0.4,1.5,0.0,4.1,-0.4,0,0
42000,1610612755,Players,389,Toni Kukoc,48,38,10,0.792,20.4,3.1,6.9,0.458,0.7,1.6,0.41,1.1,1.8,0.591,1.0,2.4,3.4,1.9,1.3,0.7,0.1,0.4,1.3,0.0,8.0,3.9,0,0
42000,1610612755,Players,238,Tyrone Hill,76,51,25,0.671,31.1,3.7,7.7,0.474,0.0,0.0,0.0,2.3,3.6,0.63,3.1,5.9,9.0,0.6,1.7,0.5,0.4,0.6,3.2,0.0,9.6,2.4,16,0
42000,1610612755,Players,137,Vernon Maxwell,24,17,7,0.708,15.6,1.8,5.2,0.336,0.9,2.7,0.328,0.6,0.9,0.682,0.1,1.4,1.5,1.2,0.8,0.5,0.0,0.3,1.4,0.0,5.0,-0.5,0,0
42000,1610612756,Players,358,Anfernee Hardaway,4,2,2,0.5,27.6,3.8,9.0,0.417,0.5,2.0,0.25,1.8,2.8,0.636,1.3,3.3,4.5,3.8,0.8,1.5,0.3,0.3,1.5,0.0,9.8,-1.5,0,0
42000,1610612756,Players,201,Chris Dudley,53,34,19,0.642,11.5,0.5,1.4,0.397,0.0,0.0,0.0,0.3,0.7,0.389,1.2,2.2,3.5,0.3,0.5,0.3,0.5,0.2,2.1,0.0,1.4,0.8,0,0
42000,1610612756,Players,361,Clifford Robinson,82,51,31,0.622,33.6,6.1,14.5,0.422,1.1,3.0,0.361,3.1,4.4,0.709,1.3,2.8,4.1,2.9,2.3,1.1,1.0,0.8,3.1,0.0,16.4,1.5,0,0
42000,1610612756,Players,916,Corie Blount,30,17,13,0.567,13.0,0.8,1.6,0.489,0.0,0.0,0.0,0.3,0.5,0.533,1.2,1.7,2.8,0.3,0.6,0.4,0.2,0.2,2.5,0.0,1.8,-0.3,0,0
42000,1610612756,Players,2091,Daniel Santiago,54,34,20,0.63,10.7,1.2,2.5,0.478,0.0,0.0,0.0,0.8,1.1,0.689,0.6,1.2,1.9,0.2,0.9,0.3,0.4,0.4,1.9,0.0,3.1,0.0,0,0
42000,1610612756,Players,386,Elliot Perry,43,23,20,0.535,10.7,1.4,3.0,0.465,0.0,0.1,0.25,0.4,0.5,0.727,0.2,0.8,1.0,1.7,0.7,0.4,0.0,0.1,0.7,0.0,3.2,0.6,0,0
42000,1610612756,Players,2054,Jake Tsakalidis,57,36,21,0.632,16.6,1.8,3.8,0.47,0.0,0.0,0.0,0.9,1.6,0.593,1.5,2.8,4.2,0.3,1.2,0.2,1.0,0.5,2.4,0.0,4.5,-1.0,0,0
42000,1610612756,Players,467,Jason Kidd,77,50,27,0.649,39.8,5.9,14.2,0.411,0.9,3.0,0.297,4.3,5.2,0.814,1.2,5.2,6.4,9.8,3.7,2.2,0.3,0.6,2.2,0.0,16.9,1.8,33,7
42000,1610612756,Players,53,Mario Elie,68,44,24,0.647,22.2,1.5,3.6,0.423,0.5,1.5,0.36,0.8,1.0,0.797,0.6,1.7,2.3,1.9,0.9,0.9,0.2,0.3,1.6,0.0,4.4,1.3,0,0
42000,1610612756,Players,2101,Paul McPherson,33,20,13,0.606,9.3,1.4,2.9,0.49,0.0,0.2,0.0,0.5,0.7,0.75,0.6,0.8,1.5,0.5,0.7,0.4,0.1,0.1,1.5,0.0,3.4,0.3,0,0
42000,1610612756,Players,915,Rodney Rogers,82,51,31,0.622,26.6,4.6,10.7,0.43,0.7,2.3,0.296,2.3,3.0,0.761,1.1,3.2,4.4,2.2,1.9,1.2,0.6,0.7,3.3,0.0,12.2,0.8,3,0
42000,1610612756,Players,2092,Ruben Garces,10,7,3,0.7,6.2,0.7,1.5,0.467,0.0,0.0,0.0,0.2,0.8,0.25,1.2,1.0,2.2,0.4,0.5,0.2,0.1,0.1,1.4,0.0,1.6,-0.2,0,0
42000,1610612756,Players,1890,Shawn Marion,79,50,29,0.633,36.2,7.1,14.7,0.48,0.3,1.0,0.256,3.0,3.7,0.81,2.8,7.9,10.7,2.0,1.6,1.7,1.4,0.7,2.7,0.0,17.3,3.5,47,0
42000,1610612756,Players,339,Tom Gugliotta,57,36,21,0.632,20.4,2.6,6.7,0.392,0.1,0.2,0.25,1.1,1.4,0.792,1.3,3.1,4.5,1.0,0.9,0.8,0.4,0.6,1.9,0.0,6.4,1.2,4,0
42000,1610612756,Players,960,Tony Delk,82,51,31,0.622,27.9,4.7,11.3,0.415,0.7,2.0,0.321,2.3,2.9,0.787,0.9,2.3,3.2,2.0,1.2,0.9,0.2,0.8,2.1,0.0,12.3,1.1,1,0
42000,1610612756,Players,219,Vinny Del Negro,36,23,13,0.639,14.6,2.1,4.0,0.528,0.0,0.1,0.0,0.7,0.8,0.893,0.2,1.2,1.4,1.8,0.5,0.6,0.1,0.1,1.2,0.0,4.9,1.3,0,0
42000,1610612757,Players,176,Antonio Harvey,12,6,6,0.5,6.0,1.1,2.3,0.464,0.0,0.0,0.0,0.4,0.5,0.833,0.4,0.8,1.2,0.3,0.3,0.1,0.5,0.2,0.8,0.0,2.6,-2.1,0,0
42000,1610612757,Players,717,Arvydas Sabonis,61,37,24,0.607,21.2,4.0,8.5,0.479,0.0,0.2,0.067,2.0,2.6,0.776,0.8,4.6,5.4,1.5,1.4,0.7,1.0,0.4,2.2,0.0,10.1,4.0,3,0
42000,1610612757,Players,1719,Bonzi Wells,75,47,28,0.627,26.6,5.2,9.7,0.533,0.2,0.7,0.34,2.1,3.2,0.66,1.6,3.3,4.9,2.8,2.3,1.3,0.3,0.7,2.7,0.0,12.6,2.1,5,0
42000,1610612757,Players,905,Dale Davis,81,49,32,0.605,26.7,3.0,6.0,0.497,0.0,0.0,0.0,1.2,1.9,0.632,2.9,4.6,7.5,1.3,0.8,0.5,0.9,0.5,2.5,0.0,7.2,2.0,13,0
42000,1610612757,Players,757,Damon Stoudamire,82,50,32,0.61,32.4,5.0,11.4,0.434,1.0,2.7,0.374,2.1,2.5,0.831,0.8,2.9,3.7,5.7,2.3,1.3,0.1,0.6,2.5,0.0,13.0,4.7,4,1
42000,1610612757,Players,96,Detlef Schrempf,26,14,12,0.538,15.2,1.5,3.7,0.411,0.1,0.3,0.375,0.9,1.0,0.852,0.7,2.3,3.0,1.7,1.1,0.3,0.1,0.1,1.7,0.0,4.0,-1.3,0,0
42000,1610612757,Players,2057,Erick Barkley,8,7,1,0.875,4.7,1.0,2.8,0.364,0.4,1.0,0.375,0.0,0.0,0.0,0.0,0.4,0.4,0.8,0.6,0.3,0.0,0.3,0.3,0.0,2.4,-1.3,0,0
42000,1610612757,Players,202,Gary Grant,4,4,0,1.0,4.3,1.3,1.8,0.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.0,2.5,1.0,0,0
42000,1610612757,Players,21,Greg Anthony,58,37,21,0.638,14.8,1.7,4.4,0.383,1.1,2.7,0.409,0.4,0.6,0.676,0.4,0.7,1.1,1.4,0.7,0.7,0.1,0.1,1.1,0.0,4.9,-0.1,0,0
42000,1610612757,Players,739,Rasheed Wallace,77,48,29,0.623,38.2,7.7,15.3,0.501,0.7,2.1,0.321,3.2,4.2,0.766,1.9,5.9,7.8,2.8,2.1,1.2,1.8,0.5,2.7,0.0,19.2,4.8,18,0
42000,1610612757,Players,393,Rod Strickland,21,8,13,0.381,16.8,2.0,4.7,0.418,0.0,0.0,0.0,0.7,1.2,0.577,0.5,1.1,1.7,3.4,1.1,0.5,0.0,0.3,1.0,0.0,4.6,-2.0,0,0
42000,1610612757,Players,937,Scottie Pippen,64,37,27,0.578,33.3,4.2,9.3,0.451,1.0,2.9,0.344,1.9,2.5,0.739,1.1,4.1,5.2,4.6,2.4,1.5,0.5,0.5,2.5,0.0,11.3,3.7,6,0
42000,1610612757,Players,431,Shawn Kemp,68,42,26,0.618,15.9,2.5,6.1,0.407,0.1,0.2,0.364,1.5,1.9,0.771,0.9,2.9,3.8,1.0,1.5,0.7,0.3,0.4,2.7,0.0,6.5,-0.4,1,0
42000,1610612757,Players,278,Stacey Augmon,66,43,23,0.652,17.9,1.9,4.0,0.477,0.0,0.1,0.0,0.9,1.3,0.655,0.9,1.5,2.4,1.5,0.7,0.7,0.3,0.2,1.6,0.0,4.7,0.3,0,0
42000,1610612757,Players,120,Steven Smith,81,49,32,0.605,31.4,4.4,9.7,0.456,1.0,2.8,0.339,3.8,4.3,0.89,1.1,2.3,3.4,2.6,1.7,0.6,0.3,0.4,2.5,0.0,13.6,3.4,1,0
42000,1610612757,Players,781,Will Perdue,13,10,3,0.769,4.3,0.5,0.7,0.667,0.0,0.0,0.0,0.2,0.3,0.5,0.5,0.9,1.4,0.2,0.0,0.2,0.2,0.1,0.6,0.0,1.1,0.2,0,0
42000,1610612758,Players,1609,Art Long,9,8,1,0.889,2.1,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.7,0.9,0.1,0.2,0.0,0.3,0.1,0.6,0.0,0.0,-1.0,0,0
42000,1610612758,Players,1517,Bobby Jackson,79,54,25,0.684,20.9,2.9,6.7,0.439,0.5,1.3,0.375,0.8,1.1,0.739,0.9,2.2,3.1,2.0,1.3,1.1,0.1,0.4,1.8,0.0,7.2,2.8,0,0
42000,1610612758,Players,185,Chris Webber,70,48,22,0.686,40.5,11.2,23.4,0.481,0.0,0.4,0.071,4.6,6.6,0.703,2.6,8.5,11.1,4.2,2.8,1.3,1.7,1.3,3.2,0.0,27.1,5.3,50,1
42000,1610612758,Players,239,Darrick Martin,31,23,8,0.742,5.6,0.9,2.5,0.382,0.5,0.9,0.519,1.0,1.1,0.886,0.1,0.5,0.5,0.5,0.3,0.2,0.0,0.2,0.9,0.0,3.3,0.0,0,0
42000,1610612758,Players,57,Doug Christie,81,54,27,0.667,36.3,3.8,9.7,0.395,1.2,3.1,0.376,3.5,3.9,0.897,1.2,3.2,4.4,3.6,1.9,2.3,0.6,0.7,2.8,0.0,12.3,4.7,3,0
42000,1610612758,Players,2045,Hedo Turkoglu,74,48,26,0.649,16.9,1.9,4.5,0.412,0.4,1.2,0.326,1.2,1.5,0.777,0.7,2.2,2.8,0.9,0.7,0.7,0.3,0.3,1.9,0.0,5.3,1.9,1,0
42000,1610612758,Players,2074,Jabari Smith,9,5,4,0.556,7.3,1.2,2.4,0.5,0.0,0.0,0.0,0.4,0.7,0.667,0.1,0.8,0.9,0.7,0.3,0.4,0.0,0.0,0.8,0.0,2.9,-0.3,0,0
42000,1610612758,Players,1715,Jason Williams,77,52,25,0.675,29.7,3.6,9.0,0.407,1.3,4.0,0.315,0.8,1.0,0.789,0.2,2.2,2.4,5.4,2.1,1.2,0.1,0.2,1.5,0.0,9.4,3.2,2,0
42000,1610612758,Players,468,Jon Barry,62,42,20,0.677,16.3,1.7,4.1,0.404,0.7,2.1,0.348,1.0,1.2,0.877,0.3,1.3,1.5,2.1,0.9,0.5,0.1,0.1,1.1,0.0,5.1,1.3,0,0
42000,1610612758,Players,1444,Lawrence Funderburke,59,42,17,0.712,11.8,2.0,4.1,0.496,0.0,0.0,0.0,0.8,1.3,0.623,1.3,2.1,3.3,0.3,0.5,0.2,0.2,0.4,0.7,0.0,4.9,0.1,1,0
42000,1610612758,Players,98,Nick Anderson,21,15,6,0.714,8.1,0.7,2.7,0.246,0.5,1.9,0.256,0.0,0.0,0.0,0.1,1.0,1.2,0.6,0.3,0.5,0.2,0.1,0.6,0.0,1.8,-0.1,0,0
42000,1610612758,Players,978,Peja Stojakovic,75,50,25,0.667,38.7,7.5,15.9,0.47,1.9,4.8,0.4,3.6,4.2,0.856,1.2,4.5,5.8,2.2,1.9,1.2,0.2,1.0,1.9,0.0,20.4,4.7,5,0
42000,1610612758,Players,1513,Scot Pollard,77,52,25,0.675,21.6,2.4,5.1,0.468,0.0,0.0,0.0,1.7,2.2,0.749,2.2,3.8,6.0,0.6,0.9,0.6,1.3,0.8,2.7,0.0,6.5,3.9,10,0
42000,1610612758,Players,124,Vlade Divac,81,55,26,0.679,29.8,4.5,9.3,0.482,0.0,0.2,0.286,3.0,4.3,0.691,2.6,5.8,8.3,2.9,2.4,1.1,1.1,1.0,3.0,0.0,12.0,3.6,19,0
42000,1610612759,Players,1498,Antonio Daniels,79,55,24,0.696,26.1,3.5,7.4,0.468,0.9,2.3,0.404,1.5,2.0,0.776,0.3,1.7,2.1,3.8,1.4,0.8,0.2,0.3,1.5,0.0,9.4,2.0,2,0
42000,1610612759,Players,422,Avery Johnson,55,40,15,0.727,23.4,2.4,5.5,0.447,0.0,0.1,0.167,0.7,1.1,0.683,0.4,1.2,1.5,4.3,1.1,0.6,0.1,0.3,1.6,0.0,5.6,3.2,0,0
42000,1610612759,Players,198,Danny Ferry,80,58,22,0.725,21.1,2.2,4.7,0.475,0.9,2.0,0.449,0.3,0.4,0.733,0.7,2.1,2.8,0.9,0.6,0.4,0.3,0.1,2.1,0.0,5.6,4.9,0,0
42000,1610612759,Players,764,David Robinson,80,57,23,0.713,29.6,5.0,10.3,0.486,0.0,0.0,0.0,4.4,5.9,0.747,2.6,6.0,8.6,1.5,1.5,1.0,2.5,0.9,2.7,0.0,14.4,7.0,22,0
42000,1610612759,Players,1507,Derek Anderson,82,58,24,0.707,34.9,5.0,12.1,0.416,1.2,3.1,0.399,4.2,4.9,0.851,0.9,3.5,4.4,3.7,2.0,1.5,0.2,0.6,2.3,0.0,15.5,8.3,3,0
42000,1610612759,Players,1760,Derrick Dial,33,27,6,0.818,6.2,1.1,2.5,0.434,0.1,0.3,0.2,0.4,0.6,0.571,0.4,0.8,1.2,0.6,0.4,0.1,0.2,0.2,0.7,0.0,2.6,0.5,0,0
42000,1610612759,Players,1956,Ira Newble,27,18,9,0.667,6.7,0.8,2.0,0.382,0.1,0.3,0.444,0.3,0.6,0.5,0.5,0.8,1.3,0.2,0.3,0.1,0.1,0.3,0.7,0.0,2.0,-2.4,0,0
42000,1610612759,Players,1114,Jaren Jackson,16,14,2,0.875,7.2,1.0,2.5,0.4,0.4,1.1,0.389,0.0,0.1,0.0,0.1,0.7,0.8,0.4,0.2,0.3,0.0,0.1,0.8,0.0,2.4,-1.1,0,0
