3,Dwyane Wade,SG,4-Jun,220,January 17 1982,12,Marquette University,MIA,2016
3,O.J. Mayo,SG,5-Jun,210,November 5 1987,7,University of Southern California,MIL,2016
3,Stanley Johnson,SF,7-Jun,245,May 29 1996,R,University of Arizona,DET,2016
3,Mike Miller,SF,8-Jun,218,February 19 1980,15,University of Florida,DEN,2016
3,Doug McDermott,SF,8-Jun,225,January 3 1992,1,Creighton University,CHI,2016
3,Chris Paul,PG,Jun-00,175,May 6 1985,10,Wake Forest University,LAC,2016
3,Brandon Knight,SG,3-Jun,189,December 2 1991,4,University of Kentucky,PHO,2016
3,Bradley Beal,SG,5-Jun,207,June 28 1993,3,University of Florida,WAS,2016
3,Jeremy Lamb,SG,5-Jun,185,May 30 1992,3,University of Connecticut,CHO,2016
3,Anthony Brown,SF,7-Jun,210,October 10 1992,R,Stanford University,LAL,2016
3,Trey Burke,PG,1-Jun,191,November 12 1992,2,University of Michigan,UTA,2016
3,James Johnson,PF,9-Jun,250,February 20 1987,6,Wake Forest University,TOR,2016
3,Marco Belinelli,SG,5-Jun,210,March 25 1986,8,,SAC,2016
3,Dewayne Dedmon,C,Jul-00,245,August 12 1989,2,University of Southern California,ORL,2016
4,Arron Afflalo,SG,5-Jun,210,October 15 1985,8,University of California Los Angeles,NYK,2016
4,Jordan Farmar,PG,2-Jun,180,November 30 1986,8,University of California Los Angeles,MEM,2016
4,Nick Collison,PF,10-Jun,255,October 26 1980,11,University of Kansas,OKC,2016
4,Maurice Harkless,SF,9-Jun,215,May 11 1993,3,St. John's University,POR,2016
4,James Ennis,SF,7-Jun,210,July 1 1990,1,California State University Long Beach,NOP,2016
4,Nerlens Noel,PF,11-Jun,228,April 10 1994,1,University of Kentucky,PHI,2016
4,Josh McRoberts,PF,10-Jun,240,February 28 1987,8,Duke University,MIA,2016
4,Paul Millsap,PF,8-Jun,246,February 10 1985,9,Louisiana Tech University,ATL,2016
4,Isaiah Thomas,PG,9-May,185,February 7 1989,4,University of Washington,BOS,2016
4,Brandon Rush,SG,6-Jun,210,July 7 1985,7,University of Kansas,GSW,2016
4,J.J. Redick,SG,4-Jun,190,June 24 1984,9,Duke University,LAC,2016
4,Tyson Chandler,C,1-Jul,240,October 2 1982,14,,PHO,2016
4,Greg Smith,PF,10-Jun,250,January 8 1991,4,California State University Fresno,MIN,2016
4,Ryan Kelly,PF,11-Jun,230,April 9 1991,2,Duke University,LAL,2016
4,Luis Scola,PF,9-Jun,240,April 30 1980,8,,TOR,2016
4,Elfrid Payton,PG,4-Jun,185,February 22 1994,1,University of Louisiana at Lafayette,ORL,2016
4,Iman Shumpert,SG,5-Jun,220,June 26 1990,4,Georgia Institute of Technology,CLE,2016
5,Kyle Singler,SF,8-Jun,228,May 4 1988,3,Duke University,OKC,2016
5,Pat Connaughton,SG,5-Jun,206,January 6 1993,R,University of Notre Dame,POR,2016
5,Kendrick Perkins,C,10-Jun,270,November 10 1984,12,,NOP,2016
5,Kendall Marshall,PG,4-Jun,200,August 19 1991,3,University of North Carolina,PHI,2016
5,Lavoy Allen,PF,9-Jun,255,February 4 1989,4,Temple University,IND,2016
5,J.J. Barea,PG,Jun-00,185,June 26 1984,9,Northeastern University,DAL,2016
5,Amar'e Stoudemire,C,10-Jun,245,November 16 1982,13,,MIA,2016
5,Michael Carter-Williams,PG,6-Jun,190,October 10 1991,2,Syracuse University,MIL,2016
5,Kentavious Caldwell-Pope,SG,5-Jun,205,February 18 1993,2,University of Georgia,DET,2016
5,Josh Smith,PF,9-Jun,225,December 5 1985,11,,HOU,2016
5,Will Barton,SG,6-Jun,175,January 6 1991,3,University of Memphis,DEN,2016
5,Bobby Portis,PF,11-Jun,230,February 10 1995,R,University of Arkansas,CHI,2016
5,Marreese Speights,PF,10-Jun,255,August 4 1987,7,University of Florida,GSW,2016
5,Markieff Morris,PF,10-Jun,245,September 2 1989,4,University of Kansas,WAS,2016
5,Gorgui Dieng,C,11-Jun,241,January 18 1990,2,University of Louisville,MIN,2016
5,Nicolas Batum,SG,8-Jun,200,December 14 1988,7,,CHO,2016
5,Rodney Hood,SG,8-Jun,206,October 20 1992,1,Duke University,UTA,2016
5,DeMarre Carroll,SF,8-Jun,212,July 27 1986,6,University of Missouri,TOR,2016
5,James Anderson,SG,6-Jun,213,March 25 1989,4,Oklahoma State University,SAC,2016
5,Victor Oladipo,SG,4-Jun,210,May 4 1992,2,Indiana University,ORL,2016
5,J.R. Smith,SG,6-Jun,225,September 9 1985,11,,CLE,2016
6,Kristaps Porzingis,PF,3-Jul,240,August 2 1995,R,,NYK,2016
6,Randy Foye,SG,4-Jun,213,September 24 1983,9,Villanova University,OKC,2016
6,Sean Kilpatrick,SG,4-Jun,210,January 6 1990,1,University of Cincinnati,BRK,2016
6,Steve Novak,PF,10-Jun,225,June 13 1983,9,Marquette University,MIL,2016
6,Darrun Hilliard,SF,6-Jun,205,April 13 1993,R,Villanova University,DET,2016
6,Terrence Jones,PF,9-Jun,252,January 9 1992,3,University of Kentucky,HOU,2016
6,Axel Toupane,SF,7-Jun,197,July 23 1992,R,,DEN,2016
6,Cristiano Felicio,C,10-Jun,275,July 7 1992,R,,CHI,2016
6,DeAndre Jordan,C,11-Jun,265,July 21 1988,7,Texas A&amp;M University,LAC,2016
6,Alan Anderson,SG,6-Jun,220,October 16 1982,6,Michigan State University,WAS,2016
6,Jordan Clarkson,SG,5-Jun,185,June 7 1992,1,University of Missouri,LAL,2016
6,Cory Joseph,PG,3-Jun,190,August 20 1991,4,University of Texas at Austin,TOR,2016
7,Carmelo Anthony,SF,8-Jun,240,May 29 1984,12,Syracuse University,NYK,2016
7,Chris Andersen,C,10-Jun,245,July 7 1978,13,Blinn College,MEM,2016
7,Carl Landry,PF,9-Jun,248,September 19 1983,8,Purdue University,PHI,2016
7,Dwight Powell,PF,11-Jun,240,July 20 1991,1,Stanford University,DAL,2016
7,Goran Dragic,SG,3-Jun,190,May 6 1986,7,,MIA,2016
7,Sam Dekker,SF,9-Jun,230,May 6 1994,R,University of Wisconsin,HOU,2016
7,Jared Sullinger,PF,9-Jun,260,March 4 1992,3,Ohio State University,BOS,2016
7,Justin Holiday,SG,6-Jun,185,April 5 1989,2,University of Washington,CHI,2016
7,Ramon Sessions,PG,3-Jun,190,April 11 1986,8,University of Nevada Reno,WAS,2016
7,Jeremy Lin,PG,3-Jun,200,August 23 1988,5,Harvard University,CHO,2016
7,Larry Nance Jr.,PF,9-Jun,230,January 1 1993,R,University of Wyoming,LAL,2016
7,Kyle Lowry,PG,Jun-00,205,March 25 1986,9,Villanova University,TOR,2016
7,Darren Collison,PG,Jun-00,175,August 23 1987,6,University of California Los Angeles,SAC,2016
7,Ersan Ilyasova,PF,10-Jun,235,May 15 1987,7,,ORL,2016
8,Robin Lopez,C,Jul-00,255,April 1 1988,7,Stanford University,NYK,2016
8,Al-Farouq Aminu,SF,9-Jun,215,September 21 1990,5,Wake Forest University,POR,2016
8,Luke Babbitt,SF,9-Jun,225,June 20 1989,5,University of Nevada Reno,NOP,2016
8,Jahlil Okafor,C,11-Jun,275,December 15 1995,R,Duke University,PHI,2016
8,Deron Williams,PG,3-Jun,200,June 26 1984,10,University of Illinois at Urbana-Champaign,DAL,2016
8,Tyler Johnson,SG,4-Jun,186,May 7 1992,1,California State University Fresno,MIA,2016
8,Patty Mills,PG,Jun-00,185,August 11 1988,6,Saint Mary's College of California,SAS,2016
8,Spencer Dinwiddie,PG,6-Jun,200,April 6 1993,1,University of Colorado,DET,2016
8,Michael Beasley,SF,9-Jun,235,January 9 1989,7,Kansas State University,HOU,2016
8,Danilo Gallinari,SF,10-Jun,225,August 8 1988,6,,DEN,2016
8,Jonas Jerebko,PF,10-Jun,231,March 2 1987,5,,BOS,2016
8,Jeff Green,SF,9-Jun,235,August 28 1986,7,Georgetown University,LAC,2016
8,Jarell Eddie,SF,7-Jun,218,October 30 1991,R,Virginia Polytechnic Institute and State University,WAS,2016
8,Zach LaVine,PG,5-Jun,189,March 10 1995,1,University of California Los Angeles,MIN,2016
8,Shelvin Mack,PG,3-Jun,203,April 22 1990,4,Butler University,UTA,2016
8,Bismack Biyombo,C,9-Jun,245,August 28 1992,4,,TOR,2016
8,Rudy Gay,SF,8-Jun,230,August 17 1986,9,University of Connecticut,SAC,2016
8,Matthew Dellavedova,SG,4-Jun,198,September 8 1990,2,Saint Mary's College of California,CLE,2016
9,Kyle O'Quinn,PF,10-Jun,250,March 26 1990,3,Norfolk State University,NYK,2016
9,Tony Allen,SF,4-Jun,213,January 11 1982,11,Oklahoma State University,MEM,2016
9,Serge Ibaka,PF,10-Jun,245,September 18 1989,6,,OKC,2016
9,Gerald Henderson,SG,5-Jun,215,December 9 1987,6,Duke University,POR,2016
9,Luol Deng,SF,9-Jun,220,April 16 1985,11,Duke University,MIA,2016
9,Tony Parker,PG,2-Jun,185,May 17 1982,14,,SAS,2016
9,JaKarr Sampson,SF,9-Jun,214,March 20 1993,1,St. John's University,DEN,2016
9,Andre Iguodala,SG,6-Jun,207,January 28 1984,11,University of Arizona,GSW,2016
9,Pablo Prigioni,PG,3-Jun,185,May 17 1977,3,,LAC,2016
9,Ricky Rubio,PG,4-Jun,194,October 21 1990,4,,MIN,2016
9,Aaron Harrison,SG,6-Jun,210,October 28 1994,R,University of Kentucky,CHO,2016
9,Marcelo Huertas,PG,3-Jun,185,May 25 1983,R,,LAL,2016
9,Rajon Rondo,PG,1-Jun,186,February 22 1986,9,University of Kentucky,SAC,2016
9,Nikola Vucevic,C,Jul-00,260,October 24 1990,4,University of Southern California,ORL,2016
9,Channing Frye,C,11-Jun,255,May 17 1983,9,University of Arizona,CLE,2016
10,Jarell Martin,PF,10-Jun,239,May 24 1994,R,Louisiana State University,MEM,2016
10,Eric Gordon,SG,4-Jun,215,December 25 1988,7,Indiana University,NOP,2016
10,Ty Lawson,PG,11-May,195,November 3 1987,6,University of North Carolina,IND,2016
10,Sergey Karasev,SF,7-Jun,208,October 26 1993,2,,BRK,2016
10,Tim Hardaway,SG,6-Jun,205,March 16 1992,2,University of Michigan,ATL,2016
10,Chase Budinger,SF,7-Jun,209,May 22 1988,6,University of Arizona,PHO,2016
10,Damjan Rudez,SF,10-Jun,228,June 17 1986,1,,MIN,2016
10,Alec Burks,SG,6-Jun,214,July 20 1991,4,University of Colorado,UTA,2016
10,DeMar DeRozan,SG,7-Jun,220,August 7 1989,6,University of Southern California,TOR,2016
10,Evan Fournier,SF,7-Jun,205,October 29 1992,3,,ORL,2016
11,Cleanthony Early,SF,8-Jun,210,April 17 1991,1,Wichita State University,NYK,2016
11,Mike Conley,PG,1-Jun,175,October 11 1987,8,Ohio State University,MEM,2016
11,Enes Kanter,C,11-Jun,245,May 20 1992,4,,OKC,2016
11,Meyers Leonard,PF,1-Jul,245,February 27 1992,3,University of Illinois at Urbana-Champaign,POR,2016
11,Jrue Holiday,PG,4-Jun,205,June 12 1990,6,University of California Los Angeles,NOP,2016
11,Nik Stauskas,SG,6-Jun,205,October 7 1993,1,University of Michigan,PHI,2016
11,Monta Ellis,SG,3-Jun,185,October 26 1985,10,,IND,2016
11,JaVale McGee,C,Jul-00,270,January 19 1988,7,University of Nevada Reno,DAL,2016
11,Brook Lopez,C,Jul-00,275,April 1 1988,7,Stanford University,BRK,2016
11,Tyler Ennis,PG,3-Jun,194,August 24 1994,1,Syracuse University,MIL,2016
11,Tiago Splitter,C,11-Jun,245,January 1 1985,5,,ATL,2016
11,Evan Turner,SG,7-Jun,220,October 27 1988,5,Ohio State University,BOS,2016
11,Klay Thompson,SG,7-Jun,205,February 8 1990,4,Washington State University,GSW,2016
11,Jamal Crawford,SG,5-Jun,195,March 20 1980,15,University of Michigan,LAC,2016
11,Dante Exum,G,6-Jun,190,July 13 1995,1,,UTA,2016
11,Devyn Marble,SG,6-Jun,200,September 21 1992,1,University of Iowa,ORL,2016
12,Steven Adams,C,Jul-00,255,July 20 1993,2,University of Pittsburgh,OKC,2016
12,T.J. McConnell,PG,2-Jun,200,March 25 1992,R,University of Arizona,PHI,2016
12,LaMarcus Aldridge,PF,11-Jun,240,July 19 1985,9,University of Texas at Austin,SAS,2016
12,Jabari Parker,PF,8-Jun,250,March 15 1995,1,Duke University,MIL,2016
12,Aron Baynes,C,10-Jun,260,December 9 1986,3,Washington State University,DET,2016
12,Kirk Hinrich,PG,4-Jun,190,January 2 1981,12,University of Kansas,ATL,2016
12,Dwight Howard,C,11-Jun,265,December 8 1985,11,,HOU,2016
12,D.J. Augustin,PG,Jun-00,183,November 10 1987,7,University of Texas at Austin,DEN,2016
12,Terry Rozier,PG,2-Jun,190,March 17 1994,R,University of Louisville,BOS,2016
12,Andrew Bogut,C,Jul-00,260,November 28 1984,10,University of Utah,GSW,2016
12,Luc Mbah a Moute,PF,8-Jun,230,September 9 1986,7,University of California Los Angeles,LAC,2016
12,T.J. Warren,SF,8-Jun,230,September 5 1993,1,North Carolina State University,PHO,2016
12,Kelly Oubre Jr.,SF,7-Jun,205,December 9 1995,R,University of Kansas,WAS,2016
12,Tayshaun Prince,SF,9-Jun,212,February 28 1980,13,University of Kentucky,MIN,2016
12,Jorge Gutierrez,PG,3-Jun,191,December 27 1988,2,University of California,CHO,2016
12,Jordan McRae,PG,6-Jun,185,March 28 1991,R,University of Tennessee,CLE,2016
13,Jerian Grant,PG,4-Jun,195,October 9 1992,R,University of Notre Dame,NYK,2016
13,Nazr Mohammed,C,10-Jun,221,September 5 1977,17,University of Kentucky,OKC,2016
13,Paul George,PF,9-Jun,220,May 2 1990,5,California State University Fresno,IND,2016
13,Marcus Morris,SF,9-Jun,235,September 2 1989,4,University of Kansas,DET,2016
13,Lamar Patterson,SG,5-Jun,225,August 12 1991,R,University of Pittsburgh,ATL,2016
13,James Harden,SG,5-Jun,220,August 26 1989,6,Arizona State University,HOU,2016
13,James Young,SG,6-Jun,215,August 16 1995,1,University of Kentucky,BOS,2016
13,Joakim Noah,C,11-Jun,232,February 25 1985,8,University of Florida,CHI,2016
13,Marcin Gortat,C,11-Jun,240,February 17 1984,8,,WAS,2016
13,Quincy Acy,PF,7-Jun,240,October 6 1990,3,Baylor University,SAC,2016
13,Shabazz Napier,PG,1-Jun,175,July 14 1991,1,University of Connecticut,ORL,2016
13,Tristan Thompson,PF,9-Jun,238,March 13 1991,4,University of Texas at Austin,CLE,2016
14,Xavier Munford,SG,3-Jun,180,June 1 1992,R,University of Rhode Island,MEM,2016
14,Gerald Green,SG,7-Jun,205,January 26 1986,8,,MIA,2016
14,Henry Sims,C,10-Jun,248,March 27 1990,3,Georgetown University,BRK,2016
14,Danny Green,SG,6-Jun,215,June 22 1987,6,University of North Carolina,SAS,2016
14,Gary Harris,SG,4-Jun,210,September 14 1994,1,Michigan State University,DEN,2016
14,Ronnie Price,PG,2-Jun,190,June 21 1983,10,Utah Valley State College,PHO,2016
14,Nikola Pekovic,C,11-Jun,307,January 3 1986,5,,MIN,2016
14,Michael Kidd-Gilchrist,SF,7-Jun,232,September 26 1993,3,University of Kentucky,CHO,2016
14,Jason Smith,C,Jul-00,245,March 2 1986,7,Colorado State University,ORL,2016
14,Sasha Kaun,C,11-Jun,260,May 8 1985,R,University of Kansas,CLE,2016
15,Vince Carter,SG,6-Jun,220,January 26 1977,17,University of North Carolina,MEM,2016
15,Alonzo Gee,SF,6-Jun,225,May 29 1987,6,University of Alabama,NOP,2016
15,Donald Sloan,PG,3-Jun,205,January 15 1988,4,Texas A&amp;M University,BRK,2016
15,Matt Bonner,C,10-Jun,235,April 5 1980,11,University of Florida,SAS,2016
15,Greg Monroe,C,11-Jun,265,June 4 1990,5,Georgetown University,MIL,2016
15,Al Horford,C,10-Jun,245,June 3 1986,8,University of Florida,ATL,2016
15,Clint Capela,C,10-Jun,240,May 18 1994,1,,HOU,2016
15,Nikola Jokic,C,10-Jun,250,February 19 1995,R,,DEN,2016
15,Alan Williams,PF,8-Jun,260,January 28 1993,R,University of California Santa Barbara,PHO,2016
15,Marcus Thornton,SG,4-Jun,205,June 5 1987,6,Louisiana State University,WAS,2016
15,Shabazz Muhammad,SG,6-Jun,223,November 13 1992,2,University of California Los Angeles,MIN,2016
15,Kemba Walker,PG,1-Jun,172,May 8 1990,4,University of Connecticut,CHO,2016
15,Derrick Favors,PF,10-Jun,265,July 15 1991,5,Georgia Institute of Technology,UTA,2016
15,DeMarcus Cousins,C,11-Jun,270,August 13 1990,5,University of Kentucky,SAC,2016
16,Toney Douglas,PG,2-Jun,195,March 16 1986,6,Florida State University,NOP,2016
16,Pau Gasol,C,Jul-00,250,July 6 1980,14,,CHI,2016
17,Lou Amundson,PF,9-Jun,220,December 7 1982,9,University of Nevada Las Vegas,NYK,2016
17,Ed Davis,PF,10-Jun,240,June 5 1989,5,University of North Carolina,POR,2016
17,Jonathon Simmons,SG,6-Jun,195,September 14 1989,R,University of Houston,SAS,2016
17,Damien Inglis,SF,8-Jun,246,May 20 1995,R,,MIL,2016
17,Dennis Schroder,PG,1-Jun,172,September 15 1993,2,,ATL,2016
17,P.J. Tucker,SF,6-Jun,245,May 5 1985,4,University of Texas at Austin,PHO,2016
17,Garrett Temple,SF,6-Jun,195,May 8 1986,5,Louisiana State University,WAS,2016
17,Roy Hibbert,C,2-Jul,270,December 11 1986,7,Georgetown University,LAL,2016
17,Jonas Valanciunas,C,Jul-00,255,May 6 1992,3,,TOR,2016
18,Sasha Vujacic,SG,7-Jun,195,March 8 1984,8,,NYK,2016
18,Miles Plumlee,C,11-Jun,249,September 1 1988,3,Duke University,MIL,2016
18,Anderson Varejao,C,10-Jun,273,September 28 1982,11,,GSW,2016
18,Erick Green,PG,4-Jun,185,May 9 1991,1,Virginia Polytechnic Institute and State University,UTA,2016
18,Omri Casspi,SF,9-Jun,225,June 22 1988,6,,SAC,2016
19,P.J. Hairston,SF,6-Jun,230,December 24 1992,1,University of North Carolina,MEM,2016
19,Jerryd Bayless,SG,3-Jun,200,August 20 1988,7,University of Arizona,MIL,2016
19,Leandro Barbosa,SG,3-Jun,194,November 28 1982,12,,GSW,2016
19,Jeff Ayres,C,9-Jun,240,April 29 1987,5,Arizona State University,LAC,2016
20,Justise Winslow,SF,7-Jun,225,March 26 1996,R,Duke University,MIA,2016
20,Manu Ginobili,SG,6-Jun,205,July 28 1977,13,,SAS,2016
20,Rashad Vaughn,SG,6-Jun,202,August 16 1996,R,University of Nevada Las Vegas,MIL,2016
20,Jodie Meeks,SG,4-Jun,208,August 21 1987,6,University of Kentucky,DET,2016
20,Donatas Motiejunas,PF,Jul-00,222,September 20 1990,3,,HOU,2016
20,Tony Snell,SF,7-Jun,200,November 10 1991,2,University of New Mexico,CHI,2016
20,James Michael McAdoo,PF,9-Jun,230,January 4 1993,1,University of North Carolina,GSW,2016
20,Archie Goodwin,SG,5-Jun,200,August 17 1994,2,University of Kentucky,PHO,2016
20,Gordon Hayward,SF,8-Jun,226,March 23 1990,5,Butler University,UTA,2016
20,Bruno Caboclo,SF,9-Jun,205,September 21 1995,1,,TOR,2016
20,Timofey Mozgov,C,1-Jul,275,July 16 1986,5,,CLE,2016
21,Andre Roberson,SG,7-Jun,210,December 4 1991,2,University of Colorado,OKC,2016
21,Noah Vonleh,PF,10-Jun,240,August 24 1995,1,Indiana University,POR,2016
21,Jeremy Evans,SF,9-Jun,196,October 24 1987,5,Western Kentucky University,DAL,2016
21,Hassan Whiteside,C,Jul-00,265,June 13 1989,3,Marshall University,MIA,2016
21,Wayne Ellington,SG,4-Jun,200,October 29 1987,6,University of North Carolina,BRK,2016
21,Tim Duncan,C,11-Jun,250,April 25 1976,18,Wake Forest University,SAS,2016
21,Greivis Vasquez,PG,6-Jun,217,January 16 1987,5,University of Maryland,MIL,2016
21,Jimmy Butler,SG,7-Jun,220,September 14 1989,4,Marquette University,CHI,2016
21,Ian Clark,SG,3-Jun,175,March 7 1991,2,Belmont University,GSW,2016
21,Alex Len,C,1-Jul,260,June 16 1993,2,University of Maryland,PHO,2016
21,J.J. Hickson,C,9-Jun,242,September 4 1988,7,North Carolina State University,WAS,2016
21,Kevin Garnett,PF,11-Jun,240,May 19 1976,20,,MIN,2016
21,Tibor Pleiss,C,3-Jul,256,November 2 1989,R,,UTA,2016
22,Matt Barnes,SF,7-Jun,226,March 9 1980,12,University of California Los Angeles,MEM,2016
22,Cameron Payne,PG,3-Jun,185,August 8 1994,R,Murray State University,OKC,2016
22,Richaun Holmes,PF,10-Jun,245,October 15 1993,R,Bowling Green State University,PHI,2016
22,Markel Brown,SG,3-Jun,190,January 29 1992,1,Oklahoma State University,BRK,2016
22,Khris Middleton,SG,8-Jun,234,August 12 1991,3,Texas A&amp;M University,MIL,2016
22,Steve Blake,PG,3-Jun,172,February 26 1980,12,University of Maryland,DET,2016
22,Walter Tavares,C,3-Jul,260,March 22 1992,R,,ATL,2016
22,Taj Gibson,PF,9-Jun,225,June 24 1985,6,University of Southern California,CHI,2016
22,Branden Dawson,PF,6-Jun,225,February 1 1993,R,Michigan State University,LAC,2016
22,Otto Porter,SF,8-Jun,198,June 3 1993,2,Georgetown University,WAS,2016
22,Andrew Wiggins,SG,8-Jun,199,February 23 1995,1,University of Kansas,MIN,2016
23,Derrick Williams,PF,8-Jun,240,May 25 1991,4,University of Arizona,NYK,2016
23,Allen Crabbe,SG,6-Jun,210,April 9 1992,2,University of California,POR,2016
23,Anthony Davis,PF,10-Jun,253,March 11 1993,3,University of Kentucky,NOP,2016
23,Wesley Matthews,SG,5-Jun,220,October 14 1986,6,Marquette University,DAL,2016
23,Kevin Martin,SG,7-Jun,199,February 1 1983,11,Western Carolina University,SAS,2016
23,Jusuf Nurkic,C,Jul-00,280,August 23 1994,1,,DEN,2016
23,Draymond Green,PF,7-Jun,230,March 4 1990,3,Michigan State University,GSW,2016
23,John Jenkins,SG,4-Jun,215,March 6 1991,3,Vanderbilt University,PHO,2016
23,Lou Williams,SG,1-Jun,175,October 27 1986,10,,LAL,2016
23,Chris Johnson,SF,6-Jun,206,April 29 1990,3,University of Dayton,UTA,2016
23,Ben McLemore,SG,5-Jun,195,February 11 1993,2,University of Kansas,SAC,2016
23,Mario Hezonja,SF,8-Jun,215,February 25 1995,R,,ORL,2016
23,LeBron James,SF,8-Jun,250,December 30 1984,12,,CLE,2016
