
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Kobe Bryant,28,77,77,3140,813,1757,.463,137,398,.344,676,1359,.497,.502,667,768,.868,75,364,439,413,111,36,255,205,2430
2,Smush Parker,25,82,80,2457,342,785,.436,110,301,.365,232,484,.479,.506,113,175,.646,45,161,206,228,119,10,153,211,907
3,Lamar Odom,27,56,56,2202,319,681,.468,54,182,.297,265,499,.531,.508,198,283,.700,102,445,547,270,53,32,163,182,890
4,Luke Walton,26,60,60,1982,264,557,.474,48,124,.387,216,433,.499,.517,108,145,.745,87,215,302,257,60,21,118,117,684
5,Andrew Bynum,19,82,53,1793,247,443,.558,0,3,.000,247,440,.561,.558,143,214,.668,139,345,484,94,12,128,115,249,637
6,Maurice Evans,28,76,10,1732,234,542,.432,48,133,.361,186,409,.455,.476,122,155,.787,93,128,221,74,38,14,57,126,638
7,Kwame Brown,24,41,28,1132,143,242,.591,0,1,.000,143,241,.593,.591,59,134,.440,81,163,244,75,39,49,76,124,345
8,Jordan Farmar,20,72,2,1090,124,294,.422,45,137,.328,79,157,.503,.498,27,38,.711,22,97,119,137,44,7,73,77,320
9,Ronny Turiaf,24,72,1,1087,147,268,.549,0,1,.000,147,267,.551,.549,89,134,.664,88,171,259,63,17,78,52,202,383
10,Brian Cook,26,65,24,1018,185,408,.453,46,115,.400,139,293,.474,.510,34,47,.723,61,154,215,65,25,27,51,134,450
11,Vladimir Radmanovic,26,55,15,986,134,316,.424,40,118,.339,94,198,.475,.487,53,73,.726,53,127,180,66,25,18,69,125,361
12,Sasha Vujacic,22,73,4,935,105,268,.392,60,161,.373,45,107,.421,.504,43,49,.878,28,79,107,64,41,1,30,103,313
13,Shammond Williams,31,30,0,345,35,86,.407,20,50,.400,15,36,.417,.523,4,6,.667,11,29,40,31,12,0,13,20,94
14,Aaron McKie,34,10,0,131,11,17,.647,0,0,,11,17,.647,.647,0,0,,1,17,18,13,4,0,8,14,22
,Team Totals,,82,,20030,3103,6664,.466,608,1724,.353,2495,4940,.505,.511,1660,2221,.747,886,2495,3381,1850,600,421,1273,1889,8474
