
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Joe Johnson,23,82,82,3240,544,1179,.461,177,370,.478,367,809,.454,.536,135,180,.750,120,302,422,291,79,24,148,167,1400
2,Shawn Marion,26,81,81,3146,613,1289,.476,114,341,.334,499,948,.526,.520,229,275,.833,235,680,915,154,163,119,125,199,1569
3,Amar'e Stoudemire,22,80,80,2889,747,1336,.559,3,16,.188,744,1320,.564,.560,583,795,.733,219,494,713,131,77,130,189,278,2080
4,Quentin Richardson,24,79,78,2839,407,1045,.389,226,631,.358,181,414,.437,.498,136,184,.739,91,388,479,158,96,27,102,197,1176
5,Steve Nash,30,75,75,2573,430,857,.502,94,218,.431,336,639,.526,.557,211,238,.887,57,192,249,861,74,6,245,136,1165
6,Leandro Barbosa,22,63,6,1087,168,354,.475,51,139,.367,117,215,.544,.547,55,69,.797,32,98,130,126,30,7,87,127,442
7,Steven Hunter,23,76,3,1046,135,220,.614,0,1,.000,135,219,.616,.614,78,163,.479,98,129,227,13,4,102,44,131,348
8,Jim Jackson,34,40,3,997,130,299,.435,68,148,.459,62,151,.411,.548,24,25,.960,23,131,154,97,12,4,59,86,352
9,Casey Jacobsen,23,40,0,768,65,157,.414,34,89,.382,31,68,.456,.522,48,62,.774,17,50,67,37,11,1,27,56,212
10,Jake Voskuhl,27,38,1,360,27,59,.458,0,0,,27,59,.458,.458,26,38,.684,30,62,92,17,4,11,20,60,80
11,Walter McCarty,30,28,0,353,33,85,.388,25,65,.385,8,20,.400,.535,7,14,.500,8,53,61,11,10,6,19,59,98
12,Bo Outlaw,33,39,0,214,12,34,.353,0,0,,12,34,.353,.353,5,9,.556,16,37,53,13,6,12,8,29,29
13,Maciej Lampe,19,16,0,119,17,49,.347,2,3,.667,15,46,.326,.367,8,12,.667,9,23,32,1,1,2,10,20,44
14,Jackson Vroman,23,10,1,57,6,16,.375,0,0,,6,16,.375,.375,4,7,.571,5,8,13,7,3,2,7,11,16
15,Smush Parker,23,5,0,34,7,15,.467,1,4,.250,6,11,.545,.500,0,0,,2,1,3,4,2,0,9,3,15
16,Paul Shirley,27,9,0,30,5,11,.455,0,0,,5,11,.455,.455,2,4,.500,1,1,2,3,0,0,1,3,12
17,Yuta Tabuse,24,4,0,17,1,6,.167,1,1,1.000,0,5,.000,.250,4,4,1.000,2,2,4,3,0,0,1,1,7
18,Zarko Cabarkapa,23,3,0,11,4,7,.571,0,0,,4,7,.571,.571,1,1,1.000,2,1,3,0,0,0,0,0,9
,Team Totals,,82,,19780,3351,7018,.477,796,2026,.393,2555,4992,.512,.534,1556,2080,.748,967,2652,3619,1927,572,453,1125,1563,9054
