
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Kobe Bryant,29,82,82,3192,775,1690,.459,150,415,.361,625,1275,.490,.503,623,742,.840,94,423,517,441,151,40,257,227,2323
2,Lamar Odom,28,77,77,2921,417,795,.525,31,113,.274,386,682,.566,.544,229,328,.698,197,622,819,273,75,72,156,222,1094
3,Derek Fisher,33,82,82,2249,339,777,.436,112,276,.406,227,501,.453,.508,166,188,.883,24,146,170,239,86,3,90,188,956
4,Luke Walton,27,74,31,1729,215,478,.450,28,84,.333,187,394,.475,.479,77,109,.706,85,206,291,218,60,18,100,133,535
5,Jordan Farmar,21,82,0,1690,291,631,.461,114,307,.371,177,324,.546,.552,53,78,.679,39,144,183,225,77,5,108,105,749
6,Vladimir Radmanovic,27,65,41,1483,198,437,.453,95,234,.406,103,203,.507,.562,52,65,.800,56,159,215,123,46,12,73,147,543
7,Ronny Turiaf,25,78,21,1458,188,397,.474,0,1,.000,188,396,.475,.474,140,186,.753,95,211,306,128,28,108,72,199,516
8,Sasha Vujacic,23,72,0,1279,219,482,.454,118,270,.437,101,212,.476,.577,76,91,.835,19,135,154,72,36,5,52,107,632
9,Andrew Bynum,20,35,25,1008,189,297,.636,0,0,,189,297,.636,.636,82,118,.695,105,251,356,61,12,72,52,98,460
10,Pau Gasol,27,27,27,918,196,333,.589,0,1,.000,196,332,.590,.589,116,147,.789,61,150,211,95,14,42,44,54,508
11,Kwame Brown,25,23,14,509,53,103,.515,0,0,,53,103,.515,.515,26,64,.406,31,100,131,28,16,19,37,58,132
12,Trevor Ariza,22,24,3,431,55,105,.524,5,15,.333,50,90,.556,.548,41,60,.683,25,59,84,36,26,8,18,36,156
13,Chris Mihm,28,23,5,278,32,95,.337,0,0,,32,95,.337,.337,18,27,.667,28,49,77,13,4,14,17,42,82
14,Didier Ilunga-Mbenga,27,26,0,196,30,61,.492,0,0,,30,61,.492,.492,4,10,.400,15,26,41,6,4,16,8,38,64
15,Javaris Crittenton,20,22,0,171,26,53,.491,1,3,.333,25,50,.500,.500,19,28,.679,7,14,21,18,7,0,22,12,72
16,Maurice Evans,29,7,0,96,9,28,.321,1,7,.143,8,21,.381,.339,12,15,.800,4,5,9,12,5,1,0,10,31
17,Coby Karl,24,17,0,71,9,26,.346,4,13,.308,5,13,.385,.423,8,10,.800,3,11,14,9,4,2,5,4,30
18,Brian Cook,27,6,2,70,4,21,.190,2,10,.200,2,11,.182,.238,4,4,1.000,4,6,10,3,2,0,4,6,14
19,Ira Newble,33,6,0,31,3,9,.333,1,2,.500,2,7,.286,.389,0,0,,6,5,11,3,1,1,3,5,7
,Team Totals,,82,,19780,3248,6818,.476,662,1751,.378,2586,5067,.510,.525,1746,2270,.769,898,2722,3620,2003,654,438,1156,1691,8904
