
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Al Jefferson,22,69,60,2319,453,882,.514,0,1,.000,453,881,.514,.514,201,295,.681,237,519,756,88,48,106,136,232,1107
2,Ryan Gomes,24,73,60,2275,338,723,.467,16,42,.381,322,681,.473,.479,189,233,.811,125,282,407,119,48,13,105,169,881
3,Delonte West,23,69,47,2219,306,717,.427,65,178,.365,241,539,.447,.472,168,197,.853,32,176,208,304,74,34,140,152,845
4,Rajon Rondo,20,78,25,1831,188,450,.418,6,29,.207,182,421,.432,.424,119,184,.647,74,218,292,297,128,8,137,181,501
5,Gerald Green,21,81,26,1780,310,739,.419,95,258,.368,215,481,.447,.484,128,159,.805,68,140,208,83,41,24,120,198,843
6,Paul Pierce,29,47,46,1740,373,850,.439,107,275,.389,266,575,.463,.502,320,402,.796,39,238,277,194,48,13,152,122,1173
7,Sebastian Telfair,21,78,30,1578,176,474,.371,37,128,.289,139,346,.402,.410,90,110,.818,17,91,108,218,43,11,98,166,479
8,Kendrick Perkins,22,72,53,1576,132,269,.491,0,3,.000,132,266,.496,.491,60,100,.600,113,259,372,94,23,96,113,214,324
9,Brian Scalabrine,28,54,17,1027,77,191,.403,44,110,.400,33,81,.407,.518,18,23,.783,24,81,105,59,23,18,44,130,216
10,Wally Szczerbiak,29,32,19,900,161,388,.415,44,106,.415,117,282,.415,.472,113,126,.897,16,82,98,55,18,3,54,65,479
11,Tony Allen,25,33,18,805,133,259,.514,8,33,.242,125,226,.553,.529,105,134,.784,35,89,124,56,49,12,75,87,379
12,Leon Powe,23,63,2,720,79,177,.446,0,2,.000,79,175,.451,.446,106,144,.736,97,118,215,10,14,22,47,104,264
13,Allan Ray,22,47,5,710,100,259,.386,48,116,.414,52,143,.364,.479,42,55,.764,18,51,69,43,20,3,42,85,290
14,Michael Olowokandi,31,24,0,234,19,46,.413,0,0,,19,46,.413,.413,2,3,.667,14,34,48,5,8,13,17,48,40
15,Kevinn Pinkney,23,6,0,100,12,27,.444,1,2,.500,11,25,.440,.463,6,9,.667,7,8,15,5,3,3,4,12,31
16,Theo Ratliff,33,2,2,44,1,3,.333,0,0,,1,3,.333,.333,3,4,.750,2,5,7,0,1,3,1,6,5
,Team Totals,,82,,19855,2858,6454,.443,471,1283,.367,2387,5171,.462,.479,1670,2178,.767,918,2391,3309,1630,589,382,1350,1971,7857
