
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Tayshaun Prince,24,82,82,3039,469,963,.487,47,138,.341,422,825,.512,.511,221,274,.807,133,302,435,247,56,71,135,161,1206
2,Richard Hamilton,26,76,76,2926,510,1160,.440,36,118,.305,474,1042,.455,.455,368,429,.858,74,221,295,372,77,13,217,232,1424
3,Chauncey Billups,28,80,80,2866,404,913,.442,165,387,.426,239,526,.454,.533,343,382,.898,48,223,271,464,81,9,180,194,1316
4,Rasheed Wallace,30,79,79,2687,467,1062,.440,75,236,.318,392,826,.475,.475,136,195,.697,174,470,644,142,65,115,127,236,1145
5,Ben Wallace,30,74,74,2671,295,651,.453,1,9,.111,294,642,.458,.454,130,304,.428,292,610,902,123,106,176,82,159,721
6,Antonio McDyess,30,77,8,1797,307,598,.513,0,1,.000,307,597,.514,.513,126,192,.656,177,305,482,71,46,52,93,204,740
7,Lindsey Hunter,34,76,3,1144,108,302,.358,23,84,.274,85,218,.390,.396,46,58,.793,38,85,123,130,68,13,68,125,285
8,Carlos Arroyo,25,40,0,706,74,197,.376,1,12,.083,73,185,.395,.378,66,86,.767,15,43,58,128,24,1,52,76,215
9,Ronald Dupree,24,47,0,472,61,127,.480,1,2,.500,60,125,.480,.484,29,47,.617,34,61,95,24,7,10,22,60,152
10,Carlos Delfino,22,30,4,459,42,117,.359,9,35,.257,33,82,.402,.397,23,40,.575,13,42,55,38,22,6,23,44,116
11,Elden Campbell,36,30,1,340,39,116,.336,0,2,.000,39,114,.342,.336,40,51,.784,25,57,82,16,8,6,28,47,118
12,Darvin Ham,31,47,0,275,17,37,.459,0,0,,17,37,.459,.459,12,31,.387,19,16,35,5,6,7,8,39,46
13,Darko Milicic,19,37,2,254,25,76,.329,0,0,,25,76,.329,.329,17,24,.708,3,40,43,7,2,17,16,31,67
14,Smush Parker,23,11,1,110,11,28,.393,2,9,.222,9,19,.474,.429,9,13,.692,2,7,9,11,3,0,10,13,33
15,Horace Jenkins,30,15,0,104,15,45,.333,0,9,.000,15,36,.417,.333,12,13,.923,3,6,9,9,5,1,7,6,42
16,Anthony Goldwire,33,9,0,55,4,15,.267,3,9,.333,1,6,.167,.367,7,8,.875,1,7,8,0,0,0,1,5,18
17,Derrick Coleman,37,5,0,50,3,14,.214,0,2,.000,3,12,.250,.214,3,3,1.000,3,12,15,0,0,0,2,6,9
,Team Totals,,82,,19955,2851,6421,.444,363,1053,.345,2488,5368,.463,.472,1588,2150,.739,1054,2507,3561,1787,576,497,1133,1638,7653
