
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Pau Gasol,34,78,78,2681,570,1153,.494,12,26,.462,558,1127,.495,.500,294,366,.803,220,699,919,210,25,147,158,147,1446
2,Jimmy Butler,25,65,65,2513,421,912,.462,73,193,.378,348,719,.484,.502,386,463,.834,114,265,379,212,114,36,93,108,1301
3,Joakim Noah,29,67,67,2049,190,427,.445,0,2,.000,190,425,.447,.445,105,174,.603,219,427,646,312,48,74,123,203,485
4,Aaron Brooks,30,82,21,1885,344,817,.421,121,313,.387,223,504,.442,.495,145,174,.833,32,134,166,261,54,15,157,189,954
5,Mike Dunleavy,34,63,63,1838,209,481,.435,107,263,.407,102,218,.468,.546,70,87,.805,28,220,248,114,39,21,60,123,595
6,Taj Gibson,29,62,17,1692,254,506,.502,0,0,,254,506,.502,.502,132,184,.717,162,234,396,71,36,75,77,162,640
7,Nikola Mirotic,23,82,3,1654,253,624,.405,99,313,.316,154,311,.495,.485,228,284,.803,63,341,404,97,54,54,89,172,833
8,Kirk Hinrich,34,66,22,1610,142,381,.373,58,168,.345,84,213,.394,.449,35,50,.700,20,101,121,148,46,14,73,144,377
9,Derrick Rose,26,51,51,1530,338,835,.405,76,271,.280,262,564,.465,.450,152,187,.813,35,126,161,251,36,16,161,63,904
10,Tony Snell,23,72,22,1412,159,371,.429,73,197,.371,86,174,.494,.527,44,55,.800,31,145,176,62,32,11,48,86,435
11,E'Twaun Moore,25,56,0,504,62,139,.446,13,38,.342,49,101,.485,.493,12,20,.600,12,34,46,33,20,6,14,45,149
12,Doug McDermott,23,36,0,321,43,107,.402,13,41,.317,30,66,.455,.463,10,15,.667,6,37,43,6,4,1,17,29,109
13,Nazr Mohammed,37,23,0,128,13,30,.433,0,0,,13,30,.433,.433,1,3,.333,11,27,38,3,4,5,7,16,27
14,Cameron Bairstow,24,18,1,64,3,14,.214,0,0,,3,14,.214,.214,4,5,.800,6,2,8,1,2,1,3,8,10
,Team Totals,,82,,19880,3001,6797,.442,645,1825,.353,2356,4972,.474,.489,1618,2067,.783,959,2792,3751,1781,514,476,1145,1495,8265
