
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,David West,29,81,81,2949,619,1226,.505,7,27,.259,612,1199,.510,.508,296,342,.865,164,441,605,239,76,60,173,233,1541
2,Emeka Okafor,27,82,82,2370,348,656,.530,0,0,,348,656,.530,.530,154,274,.562,251,491,742,55,54,127,111,218,850
3,Darren Collison,22,76,37,2109,376,789,.477,46,115,.400,330,674,.490,.506,148,174,.851,41,151,192,432,78,4,202,92,946
4,Peja Stojakovic,32,62,55,1947,278,688,.404,132,352,.375,146,336,.435,.500,96,107,.897,39,188,227,92,48,5,56,83,784
5,Marcus Thornton,22,73,17,1872,398,883,.451,117,313,.374,281,570,.493,.517,144,177,.814,72,139,211,114,58,11,76,127,1057
6,James Posey,33,77,2,1731,126,345,.365,81,242,.335,45,103,.437,.483,66,80,.825,32,297,329,117,42,19,51,204,399
7,Chris Paul,24,45,45,1712,314,637,.493,52,127,.409,262,510,.514,.534,161,190,.847,20,171,191,480,96,8,112,118,841
8,Darius Songaila,31,75,1,1410,241,488,.494,1,6,.167,240,482,.498,.495,60,74,.811,59,173,232,70,62,14,81,206,543
9,Morris Peterson,32,46,39,973,116,301,.385,62,171,.363,54,130,.415,.488,33,54,.611,17,109,126,41,25,5,27,81,327
10,Devin Brown,31,39,37,967,128,325,.394,54,147,.367,74,178,.416,.477,69,86,.802,27,82,109,58,30,5,57,62,379
11,Julian Wright,22,68,14,871,116,232,.500,2,6,.333,114,226,.504,.504,25,41,.610,58,86,144,41,29,18,44,45,259
12,Bobby Brown,25,22,0,328,60,152,.395,17,66,.258,43,86,.500,.451,8,8,1.000,1,17,18,46,9,1,24,28,145
13,Aaron Gray,25,24,0,261,34,61,.557,0,0,,34,61,.557,.557,18,21,.857,40,50,90,20,9,11,17,44,86
14,Hilton Armstrong,25,18,0,239,19,50,.380,0,0,,19,50,.380,.380,13,28,.464,17,44,61,16,8,8,13,44,51
15,Sean Marks,34,14,0,75,4,8,.500,0,0,,4,8,.500,.500,2,5,.400,14,9,23,2,0,3,2,17,10
16,Jason Hart,31,4,0,17,1,1,1.000,0,0,,1,1,1.000,1.000,0,0,,0,2,2,5,1,1,3,4,2
,Team Totals,,82,,19830,3178,6842,.464,571,1572,.363,2607,5270,.495,.506,1293,1661,.778,852,2450,3302,1828,625,300,1103,1606,8220
