
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Damon Stoudamire,31,81,70,2762,457,1165,.392,181,490,.369,276,675,.409,.470,182,199,.915,56,254,310,458,86,2,164,158,1277
2,Ruben Patterson,29,70,36,1957,319,601,.531,2,25,.080,317,576,.550,.532,169,282,.599,126,147,273,138,106,21,143,164,809
3,Shareef Abdur-Rahim,28,54,49,1867,337,670,.503,15,39,.385,322,631,.510,.514,220,254,.866,123,269,392,111,49,26,117,150,909
4,Joel Przybilla,25,76,50,1858,199,333,.598,0,0,,199,333,.598,.598,90,174,.517,178,410,588,74,24,163,98,239,488
5,Theo Ratliff,31,63,45,1731,115,257,.447,0,0,,115,257,.447,.447,74,107,.692,111,220,331,34,23,158,56,183,304
6,Darius Miles,23,63,22,1699,336,697,.482,8,23,.348,328,674,.487,.488,129,215,.600,71,228,299,129,75,78,157,189,809
7,Nick Van Exel,33,53,34,1619,214,561,.381,100,257,.389,114,304,.375,.471,58,74,.784,20,141,161,227,44,0,92,70,586
8,Zach Randolph,23,46,37,1603,332,741,.448,0,6,.000,332,735,.452,.448,207,254,.815,142,300,442,86,34,17,112,112,871
9,Sebastian Telfair,19,68,26,1330,169,430,.393,17,69,.246,152,361,.421,.413,105,133,.789,10,94,104,224,35,4,125,120,460
10,Derek Anderson,30,47,32,1239,152,391,.389,58,151,.384,94,240,.392,.463,70,87,.805,25,103,128,143,36,4,70,89,432
11,Travis Outlaw,20,59,2,793,133,267,.498,4,10,.400,129,257,.502,.506,49,75,.653,40,81,121,35,30,40,39,77,319
12,Viktor Khryapa,22,32,5,523,54,124,.435,4,11,.364,50,113,.442,.452,23,42,.548,28,80,108,25,20,18,33,80,135
13,Richie Frahm,27,43,0,499,56,140,.400,31,80,.388,25,60,.417,.511,21,25,.840,17,44,61,30,15,4,14,35,164
14,James Thomas,24,9,2,112,11,18,.611,0,0,,11,18,.611,.611,2,6,.333,15,20,35,4,4,4,7,12,24
15,Ha Seung-Jin,19,19,0,104,10,23,.435,0,0,,10,23,.435,.435,6,11,.545,6,12,18,2,1,5,12,21,26
16,Maurice Baker,25,4,0,18,0,1,.000,0,0,,0,1,.000,.000,0,0,,1,1,2,1,1,0,1,3,0
17,Geno Carlisle,28,6,0,16,2,3,.667,0,0,,2,3,.667,.667,4,6,.667,1,0,1,1,0,0,1,1,8
,Team Totals,,82,,19730,2896,6422,.451,420,1161,.362,2476,5261,.471,.484,1409,1944,.725,970,2404,3374,1722,583,544,1308,1703,7621
