
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,LeBron James,23,75,74,3027,794,1642,.484,113,359,.315,681,1283,.531,.518,549,771,.712,133,459,592,539,138,81,255,165,2250
2,Zydrunas Ilgauskas,32,73,73,2222,417,879,.474,0,1,.000,417,878,.475,.474,195,243,.802,263,419,682,104,34,120,135,247,1029
3,Daniel Gibson,21,58,26,1765,201,465,.432,118,268,.440,83,197,.421,.559,85,105,.810,30,104,134,145,47,14,76,163,605
4,Devin Brown,29,78,20,1762,217,531,.409,45,146,.308,172,385,.447,.451,107,142,.754,65,198,263,175,52,7,99,144,586
5,Drew Gooden,26,51,51,1564,232,523,.444,0,3,.000,232,520,.446,.444,110,151,.728,117,306,423,50,35,30,91,144,574
6,Damon Jones,31,67,3,1336,151,363,.416,115,276,.417,36,87,.414,.574,20,28,.714,5,67,72,126,19,1,36,66,437
7,Anderson Varejao,25,48,13,1320,136,295,.461,0,2,.000,136,293,.464,.461,49,82,.598,134,265,399,53,37,26,59,134,321
8,Larry Hughes,29,40,32,1210,180,478,.377,43,126,.341,137,352,.389,.422,88,108,.815,27,116,143,94,60,11,72,91,491
9,Sasha Pavlovic,24,51,45,1188,146,403,.362,34,114,.298,112,289,.388,.404,53,77,.688,35,93,128,82,29,6,55,117,379
10,Delonte West,24,26,26,806,99,225,.440,29,79,.367,70,146,.479,.504,41,52,.788,18,79,97,116,29,19,51,59,268
11,Ira Newble,33,41,13,650,71,158,.449,15,45,.333,56,113,.496,.497,20,26,.769,41,73,114,14,27,7,31,64,177
12,Joe Smith,32,27,1,580,87,170,.512,0,2,.000,87,168,.518,.512,45,69,.652,55,81,136,19,9,16,22,73,219
13,Ben Wallace,33,22,22,578,37,81,.457,0,0,,37,81,.457,.457,19,44,.432,59,104,163,13,19,37,18,35,93
14,Wally Szczerbiak,30,25,1,556,75,209,.359,19,52,.365,56,157,.357,.404,36,41,.878,18,63,81,35,9,7,20,36,205
15,Dwayne Jones,24,56,0,472,25,47,.532,0,1,.000,25,46,.543,.532,28,58,.483,69,71,140,10,10,25,17,88,78
16,Eric Snow,34,22,5,305,6,38,.158,0,2,.000,6,36,.167,.158,10,22,.455,4,16,20,42,10,4,10,30,22
17,Shannon Brown,22,15,4,218,41,111,.369,9,29,.310,32,82,.390,.410,14,23,.609,5,13,18,17,10,1,19,27,105
18,Donyell Marshall,34,11,1,156,13,44,.295,8,23,.348,5,21,.238,.386,7,9,.778,9,21,30,5,2,9,6,16,41
19,Cedric Simmons,22,7,0,68,2,6,.333,0,0,,2,6,.333,.333,0,8,.000,5,10,15,0,2,5,4,7,4
20,Billy Thomas,32,7,0,34,4,14,.286,4,13,.308,0,1,.000,.429,0,0,,0,2,2,0,1,0,3,4,12
21,Demetris Nichols,23,3,0,14,1,8,.125,0,3,.000,1,5,.200,.125,0,0,,0,1,1,0,0,0,2,0,2
22,Kaniel Dickens,29,5,0,12,1,3,.333,0,0,,1,3,.333,.333,0,0,,0,1,1,1,0,1,0,1,2
23,Lance Allred,26,3,0,10,1,4,.250,0,0,,1,4,.250,.250,1,2,.500,0,1,1,0,0,0,0,1,3
,Team Totals,,82,,19855,2937,6697,.439,552,1544,.358,2385,5153,.463,.480,1477,2061,.717,1092,2563,3655,1640,579,427,1145,1712,7903
