
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Jason Richardson,27,82,82,3149,648,1468,.441,243,599,.406,405,869,.466,.524,249,331,.752,80,361,441,258,116,57,166,241,1788
2,Raymond Felton,23,79,79,2972,412,997,.413,56,200,.280,356,797,.447,.441,260,325,.800,37,199,236,583,96,12,213,184,1140
3,Emeka Okafor,25,82,82,2718,460,860,.535,0,0,,460,860,.535,.535,213,374,.570,255,621,876,70,62,138,164,241,1133
4,Gerald Wallace,25,62,59,2376,408,908,.449,71,221,.321,337,687,.491,.488,313,428,.731,58,315,373,216,131,58,180,189,1200
5,Matt Carroll,27,80,18,2016,252,589,.428,105,241,.436,147,348,.422,.517,111,138,.804,33,193,226,73,46,19,58,187,720
6,Nazr Mohammed,30,61,29,1422,244,469,.520,0,0,,244,469,.520,.520,82,133,.617,165,256,421,66,38,52,90,194,570
7,Jeff McInnis,33,54,26,1410,108,249,.434,3,19,.158,105,230,.457,.440,23,30,.767,16,80,96,220,23,3,76,120,242
8,Jared Dudley,22,73,14,1384,163,348,.468,9,41,.220,154,307,.502,.481,87,118,.737,121,165,286,81,55,10,50,128,422
9,Earl Boykins,31,36,0,577,61,172,.355,14,44,.318,47,128,.367,.395,49,59,.831,9,25,34,96,13,0,41,21,185
10,Ryan Hollins,23,60,1,532,46,94,.489,0,0,,46,94,.489,.489,55,82,.671,53,54,107,14,10,30,25,96,147
11,Derek Anderson,33,28,0,396,47,125,.376,19,52,.365,28,73,.384,.452,28,38,.737,9,43,52,44,12,1,25,49,141
12,Jermareo Davidson,23,38,2,322,51,125,.408,0,0,,51,125,.408,.408,18,28,.643,21,41,62,13,7,15,17,46,120
13,Primoz Brezec,28,20,18,267,17,43,.395,0,0,,17,43,.395,.395,3,5,.600,14,30,44,6,0,3,15,35,37
14,Walter Herrmann,28,17,0,174,25,65,.385,9,26,.346,16,39,.410,.454,9,10,.900,10,26,36,4,4,0,4,12,68
15,Othella Harrington,34,22,0,166,18,42,.429,0,0,,18,42,.429,.429,10,16,.625,11,31,42,4,1,4,11,34,46
,Team Totals,,82,,19880,2960,6554,.452,529,1443,.367,2431,5111,.476,.492,1510,2115,.714,892,2440,3332,1748,614,402,1204,1777,7959
