
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,John Wall,24,79,79,2837,519,1166,.445,65,217,.300,454,949,.478,.473,284,362,.785,36,330,366,792,138,45,304,180,1387
2,Marcin Gortat,30,82,82,2453,439,775,.566,0,3,.000,439,772,.569,.566,123,175,.703,180,537,717,97,49,110,100,191,1001
3,Bradley Beal,21,63,59,2107,363,851,.427,106,259,.409,257,592,.434,.489,130,166,.783,57,184,241,194,76,18,123,136,962
4,Paul Pierce,37,73,73,1914,293,656,.447,118,303,.389,175,353,.496,.537,164,210,.781,45,249,294,144,46,24,92,160,868
5,Nene Hilario,32,67,58,1693,307,601,.511,1,5,.200,306,596,.513,.512,122,202,.604,84,261,345,123,66,22,124,180,737
6,Rasual Butler,35,75,1,1505,218,517,.422,91,235,.387,127,282,.450,.510,53,67,.791,27,170,197,63,29,22,48,98,580
7,Otto Porter,21,74,13,1432,176,391,.450,35,104,.337,141,287,.491,.495,58,79,.734,70,151,221,65,44,30,52,97,445
8,Kris Humphries,29,64,17,1345,211,446,.473,0,7,.000,211,439,.481,.473,87,117,.744,118,298,416,57,34,25,46,130,509
9,Kevin Seraphin,25,79,0,1235,231,450,.513,0,2,.000,231,448,.516,.513,58,82,.707,87,201,288,59,10,59,98,197,520
10,Drew Gooden,33,51,7,864,110,276,.399,23,59,.390,87,217,.401,.440,34,44,.773,72,151,223,49,21,9,28,91,277
11,Garrett Temple,28,52,18,735,68,170,.400,33,88,.375,35,82,.427,.497,35,48,.729,24,66,90,56,42,9,34,76,204
12,Andre Miller,38,51,0,631,77,142,.542,1,8,.125,76,134,.567,.546,28,39,.718,21,56,77,143,14,2,46,56,183
13,Ramon Sessions,28,28,3,546,62,151,.411,13,32,.406,49,119,.412,.454,69,85,.812,10,65,75,86,16,0,35,28,206
14,Martell Webster,28,32,0,352,24,91,.264,10,43,.233,14,48,.292,.319,48,64,.750,10,36,46,17,7,1,22,24,106
15,DeJuan Blair,25,29,0,180,26,57,.456,0,0,,26,57,.456,.456,4,6,.667,16,40,56,3,7,1,13,41,56
16,Will Bynum,32,7,0,67,10,31,.323,0,9,.000,10,22,.455,.323,2,4,.500,2,4,6,18,1,1,8,9,22
17,Glen Rice,24,5,0,43,3,15,.200,1,7,.143,2,8,.250,.233,4,6,.667,2,2,4,2,0,0,2,11,11
18,Toure' Murry,25,4,0,17,2,4,.500,0,0,,2,4,.500,.500,2,2,1.000,1,0,1,1,1,0,4,2,6
,Team Totals,,82,,19955,3139,6790,.462,497,1381,.360,2642,5409,.488,.499,1305,1758,.742,862,2801,3663,1969,601,378,1233,1707,8080
