
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Kevin Martin,23,80,80,2818,505,1067,.473,127,333,.381,378,734,.515,.533,481,570,.844,69,273,342,173,98,11,135,181,1618
2,Mike Bibby,28,82,82,2784,471,1166,.404,173,481,.360,298,685,.435,.478,288,347,.830,39,224,263,388,88,6,197,139,1403
3,Metta World Peace,27,70,65,2641,458,1040,.440,93,260,.358,365,780,.468,.485,307,415,.740,102,352,454,235,149,43,146,205,1316
4,John Salmons,27,79,19,2135,236,517,.456,40,112,.357,196,405,.484,.495,159,204,.779,47,217,264,254,73,27,119,177,671
5,Shareef Abdur-Rahim,30,80,45,2015,310,654,.474,3,20,.150,307,634,.484,.476,170,234,.726,122,276,398,109,53,40,116,243,793
6,Brad Miller,30,63,56,1783,224,494,.453,5,33,.152,219,461,.475,.459,115,149,.772,79,322,401,224,38,39,108,155,568
7,Kenny Thomas,29,62,53,1412,146,303,.482,0,1,.000,146,302,.483,.482,39,76,.513,134,243,377,76,43,16,90,141,331
8,Francisco Garcia,25,79,5,1410,163,380,.429,53,149,.356,110,231,.476,.499,95,114,.833,53,152,205,87,45,43,70,190,474
9,Corliss Williamson,33,68,1,1337,236,463,.510,0,2,.000,236,461,.512,.510,148,207,.715,63,158,221,39,29,15,97,183,620
10,Ronnie Price,23,58,1,563,67,172,.390,21,65,.323,46,107,.430,.451,37,55,.673,15,56,71,48,28,4,33,64,192
11,Quincy Douby,22,42,0,359,48,126,.381,12,50,.240,36,76,.474,.429,11,15,.733,11,26,37,15,15,4,15,21,119
12,Justin Williams,22,26,1,333,54,88,.614,0,1,.000,54,87,.621,.614,23,63,.365,51,64,115,2,5,16,15,51,131
13,Maurice Taylor,30,12,2,103,8,28,.286,0,0,,8,28,.286,.286,8,13,.615,10,18,28,5,4,1,6,16,24
14,Jason Hart,28,13,0,100,15,30,.500,3,6,.500,12,24,.500,.550,10,11,.909,2,13,15,10,3,0,4,23,43
15,Vitaly Potapenko,31,3,0,13,0,4,.000,0,0,,0,4,.000,.000,0,0,,0,2,2,0,0,0,2,3,0
,Team Totals,,82,,19805,2941,6532,.450,530,1513,.350,2411,5019,.480,.491,1891,2473,.765,797,2396,3193,1665,671,265,1194,1792,8303
