
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Eric Gordon,20,78,65,2677,411,901,.456,131,337,.389,280,564,.496,.529,299,350,.854,45,156,201,215,78,35,164,172,1252
2,Al Thornton,25,71,67,2654,469,1051,.446,20,79,.253,449,972,.462,.456,236,313,.754,122,246,368,103,59,62,130,227,1194
3,Baron Davis,29,65,60,2248,355,959,.370,99,328,.302,256,631,.406,.422,159,210,.757,46,192,238,501,108,35,193,193,968
4,Marcus Camby,34,62,55,1925,254,496,.512,1,4,.250,253,492,.514,.513,132,182,.725,161,529,690,127,51,132,93,129,641
5,Fred Jones,29,52,21,1495,129,317,.407,54,147,.367,75,170,.441,.492,66,81,.815,23,103,126,188,53,11,66,112,378
6,Zach Randolph,27,39,34,1369,333,684,.487,25,73,.342,308,611,.504,.505,124,177,.701,117,250,367,88,30,13,91,105,815
7,Steve Novak,25,71,3,1161,176,396,.444,119,286,.416,57,110,.518,.595,21,23,.913,19,106,125,40,20,5,23,71,492
8,Chris Kaman,26,31,24,921,161,305,.528,0,0,,161,305,.528,.528,51,75,.680,75,172,247,46,17,45,84,93,373
9,Brian Skinner,32,51,21,843,92,205,.449,0,2,.000,92,203,.453,.449,30,47,.638,72,131,203,27,17,52,43,94,214
10,Mardy Collins,24,39,14,815,97,224,.433,13,28,.464,84,196,.429,.462,24,37,.649,29,70,99,101,29,10,53,73,231
11,Ricky Davis,29,36,9,785,83,245,.339,35,111,.315,48,134,.358,.410,31,36,.861,9,51,60,82,19,5,39,63,232
12,DeAndre Jordan,20,53,13,771,93,147,.633,0,0,,93,147,.633,.633,42,109,.385,72,165,237,11,11,59,41,96,228
13,Mike Taylor,23,51,5,771,110,267,.412,13,40,.325,97,227,.427,.436,56,81,.691,22,65,87,106,36,0,73,84,289
14,Cuttino Mobley,33,11,11,365,63,146,.432,12,35,.343,51,111,.459,.473,13,18,.722,9,20,29,12,15,2,18,21,151
15,Paul Davis,24,27,1,320,40,98,.408,0,1,.000,40,97,.412,.408,27,34,.794,28,39,67,12,10,3,13,44,107
16,Jason Hart,30,28,2,312,25,84,.298,0,4,.000,25,80,.313,.298,15,19,.789,12,30,42,43,12,4,19,35,65
17,Tim Thomas,31,10,5,220,34,90,.378,6,20,.300,28,70,.400,.411,21,34,.618,14,32,46,10,3,1,14,26,95
18,Alex Acker,26,18,0,179,26,65,.400,7,16,.438,19,49,.388,.454,4,8,.500,8,14,22,11,3,3,7,9,63
19,Cheikh Samb,24,10,0,51,4,16,.250,0,2,.000,4,14,.286,.250,3,5,.600,7,6,13,0,1,5,1,3,11
,Team Totals,,82,,19880,2955,6696,.441,535,1513,.354,2420,5183,.467,.481,1354,1839,.736,890,2377,3267,1723,572,482,1221,1650,7799
