
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Tony Parker,22,80,80,2735,539,1118,.482,43,156,.276,496,962,.516,.501,210,323,.650,47,251,298,491,98,4,215,167,1331
2,Bruce Bowen,33,82,82,2627,251,598,.420,102,253,.403,149,345,.432,.505,71,112,.634,50,235,285,126,55,39,57,175,675
3,Tim Duncan,28,66,66,2203,517,1042,.496,3,9,.333,514,1033,.498,.498,305,455,.670,202,530,732,179,45,174,127,144,1342
4,Manu Ginobili,27,74,74,2193,367,780,.471,97,258,.376,270,522,.517,.533,355,442,.803,75,254,329,288,119,27,172,190,1186
5,Rasho Nesterovic,28,70,70,1785,198,430,.460,0,0,,198,430,.460,.460,14,30,.467,184,275,459,71,31,117,73,207,410
6,Brent Barry,33,81,8,1742,194,459,.423,100,280,.357,94,179,.525,.532,113,135,.837,29,161,190,178,39,20,64,123,601
7,Robert Horry,34,75,16,1396,157,375,.419,51,138,.370,106,237,.447,.487,86,109,.789,91,177,268,80,67,60,69,138,451
8,Devin Brown,26,67,0,1238,173,409,.423,45,121,.372,128,288,.444,.478,103,130,.792,37,139,176,92,39,12,53,83,494
9,Beno Udrih,22,80,2,1149,173,390,.444,58,142,.408,115,248,.464,.518,67,89,.753,16,67,83,150,41,10,77,96,471
10,Malik Rose,30,50,1,862,124,267,.464,0,4,.000,124,263,.471,.464,69,99,.697,95,132,227,41,31,9,56,124,317
11,Tony Massenburg,37,61,6,699,74,182,.407,0,0,,74,182,.407,.407,48,63,.762,54,109,163,14,18,20,40,122,196
12,Nazr Mohammed,27,23,5,414,55,142,.387,0,0,,55,142,.387,.387,32,56,.571,78,69,147,8,5,33,27,64,142
13,Mike Wilks,25,48,0,278,32,77,.416,5,16,.313,27,61,.443,.448,12,16,.750,4,21,25,33,14,1,14,26,81
14,Sean Marks,29,23,0,244,27,80,.338,0,3,.000,27,77,.351,.338,22,28,.786,18,38,56,8,3,11,14,29,76
15,Glenn Robinson,32,9,0,157,34,77,.442,2,6,.333,32,71,.451,.455,20,23,.870,4,20,24,8,4,3,7,19,90
16,Dion Glover,26,7,0,68,8,22,.364,1,8,.125,7,14,.500,.386,8,10,.800,3,8,11,4,3,3,2,9,25
17,Linton Johnson,24,2,0,15,0,2,.000,0,1,.000,0,1,.000,.000,0,0,,0,3,3,0,1,0,1,1,0
,Team Totals,,82,,19805,2923,6450,.453,507,1395,.363,2416,5055,.478,.492,1535,2120,.724,987,2489,3476,1771,613,543,1126,1717,7888
