
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Cuttino Mobley,32,77,38,2702,377,870,.433,67,192,.349,310,678,.457,.472,163,199,.819,50,225,275,202,78,34,123,152,984
2,Corey Maggette,28,70,65,2502,458,1000,.458,78,203,.384,380,797,.477,.497,553,681,.812,78,316,394,189,71,7,195,210,1547
3,Al Thornton,24,79,31,2158,374,871,.429,43,130,.331,331,741,.447,.454,214,288,.743,98,260,358,98,46,43,128,195,1005
4,Chris Kaman,25,56,55,2083,338,700,.483,0,4,.000,338,696,.486,.483,202,265,.762,173,538,711,107,33,155,164,179,878
5,Tim Thomas,30,63,51,1940,291,705,.413,83,271,.306,208,434,.479,.472,115,153,.752,62,261,323,171,40,29,98,192,780
6,Brevin Knight,32,74,39,1674,138,342,.404,0,6,.000,138,336,.411,.404,62,71,.873,15,127,142,328,100,11,71,160,338
7,Quinton Ross,26,76,44,1505,131,335,.391,9,21,.429,122,314,.389,.404,40,60,.667,54,118,172,88,43,33,29,132,311
8,Josh Powell,25,64,25,1228,145,315,.460,0,3,.000,145,312,.465,.460,63,87,.724,115,216,331,47,14,23,65,130,353
9,Dan Dickau,29,67,8,1040,124,296,.419,36,108,.333,88,188,.468,.480,68,82,.829,13,84,97,172,32,3,55,108,352
10,Sam Cassell,38,38,33,975,183,402,.455,14,54,.259,169,348,.486,.473,106,119,.891,12,93,105,179,28,3,78,69,486
11,Smush Parker,26,19,2,409,47,130,.362,12,54,.222,35,76,.461,.408,16,24,.667,2,30,32,69,19,3,36,47,122
12,Ruben Patterson,32,20,5,327,39,86,.453,0,2,.000,39,84,.464,.453,24,43,.558,24,40,64,17,21,7,27,37,102
13,Aaron Williams,36,30,5,297,27,55,.491,0,0,,27,55,.491,.491,14,18,.778,15,46,61,9,12,15,13,44,68
14,Elton Brand,28,8,6,274,52,114,.456,0,0,,52,114,.456,.456,37,47,.787,21,43,64,16,3,15,17,21,141
15,Nick Fazekas,22,22,0,260,44,77,.571,0,2,.000,44,75,.587,.571,15,22,.682,33,53,86,11,8,11,13,25,103
16,Paul Davis,23,22,1,194,24,65,.369,0,0,,24,65,.369,.369,6,10,.600,25,22,47,10,6,6,9,33,54
17,Richie Frahm,30,10,2,163,20,54,.370,7,25,.280,13,29,.448,.435,0,2,.000,4,10,14,8,2,0,6,7,47
18,Marcus Williams,21,10,0,34,5,19,.263,0,0,,5,19,.263,.263,0,0,,4,8,12,3,1,0,0,3,10
19,Andre Barrett,25,4,0,25,2,5,.400,1,3,.333,1,2,.500,.500,1,2,.500,0,1,1,7,0,0,1,1,6
20,Guillermo Diaz,22,6,0,18,1,4,.250,0,1,.000,1,3,.333,.250,3,5,.600,2,0,2,1,0,0,0,0,5
,Team Totals,,82,,19805,2820,6445,.438,350,1079,.324,2470,5366,.460,.465,1702,2178,.781,800,2491,3291,1732,557,398,1180,1745,7692
