
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Steve Nash,33,81,81,2780,485,962,.504,179,381,.470,306,581,.527,.597,222,245,.906,28,254,282,898,53,5,295,113,1371
2,Amar'e Stoudemire,25,79,79,2677,714,1211,.590,5,31,.161,709,1180,.601,.592,556,691,.805,178,541,719,118,64,163,174,294,1989
3,Raja Bell,31,75,75,2646,317,753,.421,176,439,.401,141,314,.449,.538,79,91,.868,47,227,274,168,54,27,65,220,889
4,Leandro Barbosa,25,82,12,2421,472,1021,.462,164,422,.389,308,599,.514,.543,175,213,.822,40,191,231,216,75,18,117,195,1283
5,Boris Diaw,25,82,19,2308,308,646,.477,13,41,.317,295,605,.488,.487,96,129,.744,97,281,378,317,61,39,155,166,725
6,Grant Hill,35,70,68,2222,358,712,.503,33,104,.317,325,608,.535,.526,170,196,.867,74,279,353,203,65,56,96,153,919
7,Shawn Marion,29,47,47,1713,304,578,.526,58,167,.347,246,411,.599,.576,77,108,.713,86,378,464,98,95,70,49,117,743
8,Brian Skinner,31,66,0,844,92,198,.465,2,3,.667,90,195,.462,.470,33,63,.524,63,175,238,15,21,77,39,112,219
9,Shaquille O'Neal,35,28,28,803,140,229,.611,0,0,,140,229,.611,.611,82,160,.513,67,229,296,48,13,34,83,94,362
10,Gordan Giricek,30,22,0,442,79,159,.497,19,50,.380,60,109,.550,.557,16,17,.941,9,42,51,35,8,2,23,49,193
11,Marcus Banks,26,24,1,310,44,109,.404,25,65,.385,19,44,.432,.518,12,16,.750,3,17,20,25,8,8,16,38,125
12,D.J. Strawberry,22,33,0,270,29,92,.315,6,25,.240,23,67,.343,.348,9,19,.474,9,19,28,30,12,6,11,36,73
13,Sean Marks,32,19,0,130,23,43,.535,1,4,.250,22,39,.564,.547,12,19,.632,9,27,36,4,3,10,8,23,59
14,Eric Piatkowski,37,16,0,113,12,33,.364,11,26,.423,1,7,.143,.530,4,4,1.000,1,11,12,10,0,1,6,11,39
15,Linton Johnson,27,6,0,53,7,14,.500,1,2,.500,6,12,.500,.536,0,0,,5,8,13,3,0,1,2,10,15
16,Alando Tucker,23,6,0,48,8,22,.364,1,4,.250,7,18,.389,.386,5,6,.833,4,4,8,0,0,1,0,2,22
,Team Totals,,82,,19780,3392,6782,.500,694,1764,.393,2698,5018,.538,.551,1548,1977,.783,720,2683,3403,2188,532,518,1184,1633,9026
