
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Richard Jefferson,27,82,82,3200,619,1328,.466,77,213,.362,542,1115,.486,.495,542,679,.798,93,249,342,252,76,21,199,225,1857
2,Vince Carter,31,76,72,2959,587,1287,.456,98,273,.359,489,1014,.482,.494,350,429,.816,112,341,453,389,93,33,181,241,1622
3,Jason Kidd,34,51,51,1895,201,549,.366,84,236,.356,117,313,.374,.443,91,111,.820,58,354,412,530,74,15,185,90,577
4,Josh Boone,23,70,53,1773,238,434,.548,0,0,,238,434,.548,.548,99,217,.456,192,317,509,55,36,61,68,155,575
5,Bostjan Nachbar,27,75,1,1660,245,609,.402,94,262,.359,151,347,.435,.479,154,196,.786,56,204,260,88,44,21,85,182,738
6,Sean Williams,21,73,29,1278,164,305,.538,0,0,,164,305,.538,.538,81,133,.609,115,207,322,28,28,106,70,193,409
7,Antoine Wright,23,41,10,1056,115,287,.401,27,101,.267,88,186,.473,.448,41,58,.707,35,90,125,67,26,17,39,105,298
8,Marcus Williams,22,53,7,854,111,293,.379,54,142,.380,57,151,.377,.471,37,47,.787,14,87,101,140,25,3,75,52,313
9,Devin Harris,24,25,22,838,134,306,.438,31,97,.320,103,209,.493,.489,87,105,.829,11,71,82,163,34,8,68,63,386
10,Nenad Krstic,24,45,38,812,123,300,.410,0,2,.000,123,298,.413,.410,52,69,.754,35,165,200,27,9,17,41,111,298
11,Malik Allen,29,48,12,763,124,261,.475,1,2,.500,123,259,.475,.477,12,13,.923,42,86,128,29,15,21,32,89,261
12,Jason Collins,29,43,23,684,23,54,.426,0,0,,23,54,.426,.426,14,36,.389,35,54,89,19,11,8,23,110,60
13,Darrell Armstrong,39,50,2,549,40,110,.364,23,69,.333,17,41,.415,.468,20,30,.667,17,50,67,73,28,2,41,53,123
14,DeSagana Diop,26,27,5,401,27,65,.415,0,0,,27,65,.415,.415,14,30,.467,49,73,122,14,6,25,16,46,68
15,Trenton Hassell,28,26,0,310,20,55,.364,1,5,.200,19,50,.380,.373,6,8,.750,9,30,39,15,4,2,8,35,47
16,Stromile Swift,28,21,0,295,42,88,.477,0,0,,42,88,.477,.477,21,28,.750,18,52,70,4,5,18,12,39,105
17,Jamaal Magloire,29,24,2,259,15,49,.306,0,0,,15,49,.306,.306,14,31,.452,18,63,81,7,0,10,23,42,44
18,Eddie Gill,29,13,1,149,12,29,.414,5,14,.357,7,15,.467,.500,9,9,1.000,1,21,22,21,7,2,8,18,38
19,Maurice Ager,23,14,0,88,16,38,.421,3,11,.273,13,27,.481,.461,1,6,.167,3,6,9,4,0,0,3,6,36
20,Billy Thomas,32,4,0,8,0,3,.000,0,3,.000,0,0,,.000,2,2,1.000,0,0,0,0,0,0,1,0,2
,Team Totals,,82,,19830,2856,6450,.443,498,1430,.348,2358,5020,.470,.481,1647,2237,.736,913,2520,3433,1925,521,390,1229,1855,7857
