
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,LeBron James,22,78,78,3190,772,1621,.476,99,310,.319,673,1311,.513,.507,489,701,.698,83,443,526,470,125,55,250,171,2132
2,Larry Hughes,28,70,68,2596,381,953,.400,74,222,.333,307,731,.420,.439,209,309,.676,41,226,267,256,89,26,154,164,1045
3,Drew Gooden,25,80,80,2238,371,784,.473,1,6,.167,370,778,.476,.474,142,199,.714,263,418,681,88,70,28,115,210,885
4,Zydrunas Ilgauskas,31,78,78,2130,385,793,.485,0,1,.000,385,792,.486,.485,155,192,.807,242,357,599,123,48,98,141,257,925
5,Anderson Varejao,24,81,6,1932,191,401,.476,0,9,.000,191,392,.487,.476,165,268,.616,191,354,545,75,76,52,67,269,547
6,Eric Snow,33,82,45,1929,135,324,.417,0,4,.000,135,320,.422,.417,72,113,.637,35,153,188,330,55,16,111,185,342
7,Sasha Pavlovic,23,67,28,1534,222,490,.453,60,148,.405,162,342,.474,.514,100,126,.794,23,135,158,105,55,17,102,145,604
8,Donyell Marshall,33,81,0,1360,209,493,.424,95,271,.351,114,222,.514,.520,53,80,.663,86,237,323,46,39,43,67,130,566
9,Damon Jones,30,60,0,1173,137,355,.386,89,231,.385,48,124,.387,.511,30,44,.682,9,57,66,94,16,2,36,53,393
10,Daniel Gibson,20,60,16,988,98,231,.424,52,124,.419,46,107,.430,.537,28,39,.718,28,64,92,69,23,8,44,94,276
11,David Wesley,36,35,5,352,22,75,.293,9,38,.237,13,37,.351,.353,20,28,.714,3,32,35,37,12,4,17,32,73
12,Shannon Brown,21,23,5,202,28,74,.378,7,25,.280,21,49,.429,.426,10,14,.714,6,15,21,10,7,3,14,24,73
13,Ira Newble,32,15,1,129,16,37,.432,8,15,.533,8,22,.364,.541,6,10,.600,13,17,30,2,6,0,3,17,46
14,Scot Pollard,31,24,0,109,11,26,.423,0,0,,11,26,.423,.423,2,4,.500,15,16,31,3,4,1,4,27,24
15,Dwayne Jones,23,4,0,18,0,1,.000,0,0,,0,1,.000,.000,3,6,.500,1,5,6,0,0,0,2,3,3
,Team Totals,,82,,19880,2978,6658,.447,494,1404,.352,2484,5254,.473,.484,1484,2133,.696,1039,2529,3568,1708,625,353,1177,1781,7934
