
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Josh Smith,28,77,76,2730,517,1233,.419,70,265,.264,447,968,.462,.448,160,301,.532,102,418,520,252,105,110,199,197,1264
2,Brandon Jennings,24,80,79,2728,423,1135,.373,154,457,.337,269,678,.397,.441,241,321,.751,59,185,244,609,101,8,215,157,1241
3,Greg Monroe,23,82,82,2690,504,1015,.497,0,1,.000,504,1014,.497,.497,241,367,.657,256,504,760,171,91,47,166,205,1249
4,Andre Drummond,20,81,81,2619,479,769,.623,0,2,.000,479,767,.625,.623,137,328,.418,440,631,1071,35,101,131,110,273,1095
5,Kyle Singler,25,82,36,2337,269,602,.447,94,246,.382,175,356,.492,.525,152,184,.826,116,187,303,75,61,38,79,211,784
6,Rodney Stuckey,27,73,5,1950,372,853,.436,24,88,.273,348,765,.455,.450,244,292,.836,39,130,169,152,54,10,125,131,1012
7,Kentavious Caldwell-Pope,20,80,41,1583,182,460,.396,59,185,.319,123,275,.447,.460,47,61,.770,38,118,156,55,75,12,28,145,470
8,Will Bynum,31,56,3,1054,184,430,.428,20,62,.323,164,368,.446,.451,97,121,.802,24,75,99,216,39,7,103,121,485
9,Jonas Jerebko,26,64,0,741,98,208,.471,31,74,.419,67,134,.500,.546,43,59,.729,51,124,175,39,21,6,43,85,270
10,Josh Harrellson,24,32,0,317,38,82,.463,12,31,.387,26,51,.510,.537,5,7,.714,30,46,76,15,6,15,10,44,93
11,Chauncey Billups,37,19,7,309,24,79,.304,14,48,.292,10,31,.323,.392,10,12,.833,4,24,28,42,8,1,25,25,72
12,Luigi Datome,26,34,0,238,34,97,.351,7,39,.179,27,58,.466,.387,8,10,.800,14,32,46,11,6,1,11,20,83
13,Peyton Siva,23,24,0,224,18,57,.316,7,25,.280,11,32,.344,.377,11,15,.733,2,12,14,34,9,1,18,27,54
14,Charlie Villanueva,29,20,0,180,35,92,.380,14,56,.250,21,36,.583,.457,8,14,.571,6,28,34,6,4,5,7,16,92
15,Tony Mitchell,21,21,0,79,5,12,.417,1,1,1.000,4,11,.364,.458,11,19,.579,15,11,26,2,6,3,4,9,22
,Team Totals,,82,,19780,3182,7124,.447,507,1580,.321,2675,5544,.483,.482,1415,2111,.670,1196,2525,3721,1714,687,395,1193,1666,8286
