
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Gordon Hayward,23,77,77,2800,426,1032,.413,85,280,.304,341,752,.453,.454,311,381,.816,62,329,391,400,110,40,212,155,1248
2,Trey Burke,21,70,68,2262,341,897,.380,111,336,.330,230,561,.410,.442,102,113,.903,37,171,208,396,42,6,131,145,895
3,Richard Jefferson,33,82,78,2213,294,654,.450,123,301,.409,171,353,.484,.544,120,162,.741,18,201,219,130,56,14,94,168,831
4,Derrick Favors,22,73,73,2201,390,747,.522,0,1,.000,390,746,.523,.522,190,284,.669,199,438,637,91,75,108,129,236,970
5,Alec Burks,22,78,12,2193,380,831,.457,50,143,.350,330,688,.480,.487,279,373,.748,59,198,257,212,69,14,149,190,1089
6,Enes Kanter,21,80,37,2138,419,853,.491,0,1,.000,419,852,.492,.491,149,204,.730,222,376,598,75,28,42,144,230,987
7,Marvin Williams,27,66,50,1674,231,526,.439,84,234,.359,147,292,.503,.519,57,73,.781,82,252,334,78,54,31,53,151,603
8,Jeremy Evans,26,66,4,1209,175,332,.527,0,2,.000,175,330,.530,.527,51,75,.680,120,190,310,44,42,46,40,139,401
9,Diante Garrett,25,71,0,1048,101,265,.381,36,96,.375,65,169,.385,.449,10,12,.833,11,86,97,120,41,5,75,75,248
10,John Lucas III,31,42,6,591,62,190,.326,25,84,.298,37,106,.349,.392,10,16,.625,12,27,39,42,14,0,22,41,159
11,Rudy Gobert,21,45,0,434,36,74,.486,0,0,,36,74,.486,.486,32,65,.492,51,104,155,7,8,41,32,57,104
12,Brandon Rush,28,38,0,418,30,90,.333,16,47,.340,14,43,.326,.422,3,5,.600,5,39,44,24,5,9,20,31,79
13,Mike Harris,30,20,0,225,29,61,.475,0,2,.000,29,59,.492,.475,26,27,.963,15,18,33,5,16,7,11,36,84
14,Ian Clark,22,23,0,172,26,67,.388,11,31,.355,15,36,.417,.470,5,7,.714,3,16,19,15,8,2,14,24,68
15,Jamaal Tinsley,35,8,5,110,4,20,.200,1,15,.067,3,5,.600,.225,0,0,,2,9,11,23,2,0,9,10,9
16,Malcolm Thomas,25,7,0,48,6,12,.500,1,4,.250,5,8,.625,.542,0,0,,4,8,12,2,0,1,8,5,13
17,Andris Biedrins,27,6,0,45,1,1,1.000,0,0,,1,1,1.000,1.000,1,6,.167,2,15,17,0,0,0,2,6,3
,Team Totals,,82,,19780,2951,6652,.444,543,1577,.344,2408,5075,.474,.484,1346,1803,.747,904,2477,3381,1664,570,366,1200,1699,7791
