
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Jarrett Jack,23,79,79,2651,320,705,.454,63,180,.350,257,525,.490,.499,243,279,.871,18,190,208,417,86,9,187,202,946
2,Zach Randolph,25,68,67,2425,600,1286,.467,14,48,.292,586,1238,.473,.472,394,481,.819,199,489,688,147,53,15,215,184,1608
3,Ime Udoka,29,75,75,2144,237,514,.461,89,219,.406,148,295,.502,.548,66,89,.742,95,184,279,112,71,17,73,207,629
4,Brandon Roy,22,57,55,2015,349,765,.456,55,146,.377,294,619,.475,.492,202,241,.838,58,192,250,230,67,10,116,139,955
5,Martell Webster,20,82,27,1759,195,492,.396,91,250,.364,104,242,.430,.489,93,132,.705,43,197,240,52,35,19,76,126,574
6,Jamaal Magloire,28,81,23,1703,199,395,.504,0,0,,199,395,.504,.504,131,242,.541,151,341,492,30,21,66,129,226,529
7,Travis Outlaw,22,67,1,1532,246,567,.434,10,37,.270,236,530,.445,.443,143,181,.790,65,152,217,52,61,74,66,150,645
8,LaMarcus Aldridge,21,63,22,1392,241,479,.503,0,2,.000,241,477,.505,.503,83,115,.722,144,168,312,24,22,73,43,186,565
9,Juan Dixon,28,55,1,1243,189,444,.426,52,143,.364,137,301,.455,.484,60,72,.833,16,69,85,82,49,7,77,112,490
10,Sergio Rodriguez,20,67,1,862,101,239,.423,24,85,.282,77,154,.500,.473,21,26,.808,20,71,91,218,35,2,77,72,247
11,Joel Przybilla,27,43,43,701,37,78,.474,0,0,,37,78,.474,.474,10,27,.370,59,109,168,12,10,67,40,124,84
12,Fred Jones,27,24,3,449,43,112,.384,7,27,.259,36,85,.424,.415,22,26,.846,7,26,33,53,18,4,17,41,115
13,Dan Dickau,28,50,3,444,54,151,.358,16,61,.262,38,90,.422,.411,42,53,.792,7,36,43,70,14,1,27,55,166
14,Raef LaFrentz,30,27,9,352,39,102,.382,2,23,.087,37,79,.468,.392,20,26,.769,25,45,70,8,7,11,13,57,100
15,Stephen Graham,24,14,1,165,17,40,.425,3,11,.273,14,29,.483,.463,8,9,.889,6,15,21,5,4,1,13,25,45
16,Luke Schenscher,24,11,0,118,7,23,.304,0,0,,7,23,.304,.304,5,7,.714,10,15,25,1,2,4,4,25,19
17,Jeremy Richardson,22,1,0,1,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0
,Team Totals,,82,,19955,2874,6392,.450,426,1232,.346,2448,5160,.474,.483,1543,2006,.769,923,2299,3222,1513,555,380,1236,1931,7717
