
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Joe Johnson,27,79,79,3124,620,1420,.437,149,414,.360,471,1006,.468,.489,299,362,.826,65,281,346,455,84,19,195,176,1688
2,Mike Bibby,30,79,79,2740,437,1005,.435,167,428,.390,270,577,.468,.518,135,171,.789,38,240,278,392,98,11,128,145,1176
3,Josh Smith,23,69,69,2421,418,849,.492,26,87,.299,392,762,.514,.508,211,359,.588,134,364,498,169,94,111,161,184,1073
4,Al Horford,22,67,67,2242,312,594,.525,0,1,.000,312,593,.526,.525,149,205,.727,145,479,624,163,53,95,103,190,773
5,Marvin Williams,22,61,59,2093,285,622,.458,55,155,.355,230,467,.493,.502,220,273,.806,110,272,382,81,57,39,70,127,845
6,Ronald Murray,29,80,2,1975,355,795,.447,87,242,.360,268,553,.485,.501,177,233,.760,22,146,168,158,88,17,128,173,974
7,Maurice Evans,30,80,25,1840,208,482,.432,98,248,.395,110,234,.470,.533,60,73,.822,88,155,243,54,50,10,43,163,574
8,Zaza Pachulia,24,77,26,1473,159,320,.497,0,3,.000,159,317,.502,.497,163,230,.709,173,263,436,57,35,26,91,208,481
9,Solomon Jones,24,63,0,675,67,111,.604,1,2,.500,66,109,.606,.608,53,74,.716,52,90,142,15,7,34,27,125,188
10,Acie Law,24,55,1,560,52,139,.374,9,29,.310,43,110,.391,.406,49,60,.817,6,52,58,86,11,3,29,43,162
11,Mario West,24,53,3,269,14,34,.412,1,1,1.000,13,33,.394,.426,14,30,.467,24,32,56,19,18,4,13,35,43
12,Thomas Gardner,23,16,0,98,9,36,.250,4,23,.174,5,13,.385,.306,2,4,.500,0,7,7,2,4,1,3,4,24
13,Othello Hunter,22,16,0,92,11,20,.550,0,0,,11,20,.550,.550,0,5,.000,9,15,24,1,2,5,2,11,22
14,Randolph Morris,23,23,0,89,7,17,.412,0,0,,7,17,.412,.412,4,4,1.000,4,16,20,2,2,1,7,25,18
15,Speedy Claxton,30,2,0,15,2,7,.286,0,0,,2,7,.286,.286,1,2,.500,0,0,0,3,0,0,0,1,5
,Team Totals,,82,,19705,2956,6451,.458,597,1633,.366,2359,4818,.490,.504,1537,2085,.737,870,2412,3282,1657,603,376,1048,1610,8046
