
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Gerald Henderson,24,55,55,1831,332,723,.459,11,47,.234,321,676,.475,.467,155,204,.760,64,161,225,126,49,20,100,128,830
2,Kemba Walker,21,66,25,1792,281,767,.366,69,226,.305,212,541,.392,.411,168,213,.789,30,204,234,289,60,20,119,79,799
3,Byron Mullens,22,65,25,1465,251,591,.425,12,51,.235,239,540,.443,.435,92,112,.821,96,231,327,57,21,52,74,137,606
4,Bismack Biyombo,19,63,41,1455,129,278,.464,0,0,,129,278,.464,.464,69,143,.483,113,255,368,27,20,115,71,145,327
5,Derrick Brown,24,65,17,1443,212,409,.518,6,24,.250,206,385,.535,.526,94,141,.667,95,141,236,67,48,12,55,96,524
6,D.J. Augustin,24,48,46,1408,183,487,.376,61,179,.341,122,308,.396,.438,105,120,.875,24,85,109,307,36,1,110,65,532
7,D.J. White,25,58,11,1098,174,353,.493,1,1,1.000,173,352,.491,.494,43,61,.705,50,159,209,47,17,23,43,94,392
8,Boris Diaw,29,37,28,1018,116,283,.410,23,86,.267,93,197,.472,.451,17,27,.630,47,148,195,158,20,19,84,71,272
9,Tyrus Thomas,25,54,30,1013,120,327,.367,1,3,.333,119,324,.367,.369,63,83,.759,49,151,200,35,36,60,53,144,304
10,Corey Maggette,32,32,28,881,139,373,.373,24,66,.364,115,307,.375,.405,178,208,.856,21,104,125,39,23,1,59,83,480
11,Reggie Williams,25,33,13,747,106,255,.416,33,107,.308,73,148,.493,.480,29,40,.725,27,66,93,60,20,3,33,34,274
12,Matt Carroll,31,53,2,596,52,157,.331,8,43,.186,44,114,.386,.357,30,38,.789,8,50,58,38,16,7,24,52,142
13,Cory Higgins,22,38,0,423,52,160,.325,4,20,.200,48,140,.343,.338,42,60,.700,7,28,35,36,5,6,39,40,150
14,DeSagana Diop,30,27,9,325,15,42,.357,0,0,,15,42,.357,.357,1,6,.167,33,52,85,23,6,13,19,36,31
15,Eduardo Najera,35,22,0,270,24,64,.375,8,29,.276,16,35,.457,.438,2,4,.500,11,39,50,12,19,4,7,40,58
16,Jamario Moon,31,8,0,123,7,24,.292,2,10,.200,5,14,.357,.333,2,2,1.000,2,20,22,5,1,5,8,5,18
,Team Totals,,66,,15890,2193,5293,.414,263,892,.295,1930,4401,.439,.439,1090,1462,.746,677,1894,2571,1326,397,361,957,1249,5739
