
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,O.J. Mayo,25,82,82,2913,461,1026,.449,142,349,.407,319,677,.471,.519,191,233,.820,36,255,291,361,93,23,210,195,1255
2,Darren Collison,25,81,47,2372,341,724,.471,48,136,.353,293,588,.498,.504,242,275,.880,31,188,219,415,100,8,173,139,972
3,Vince Carter,36,81,3,2093,372,855,.435,162,399,.406,210,456,.461,.530,182,223,.816,58,276,334,194,74,44,106,226,1088
4,Shawn Marion,34,67,67,2010,355,690,.514,23,73,.315,332,617,.538,.531,79,101,.782,146,379,525,163,75,47,103,111,812
5,Dirk Nowitzki,34,53,47,1661,343,728,.471,65,157,.414,278,571,.487,.516,166,193,.860,37,326,363,132,38,37,70,93,917
6,Elton Brand,33,72,18,1527,226,478,.473,0,1,.000,226,477,.474,.473,66,93,.710,130,300,430,70,50,90,57,192,518
7,Chris Kaman,30,66,52,1363,313,617,.507,0,1,.000,313,616,.508,.507,67,85,.788,97,275,372,51,29,52,103,141,693
8,Jae Crowder,22,78,16,1353,141,367,.384,63,192,.328,78,175,.446,.470,47,73,.644,35,152,187,94,63,17,49,128,392
9,Brandan Wright,25,64,16,1149,241,404,.597,0,3,.000,241,401,.601,.597,59,96,.615,85,175,260,38,26,76,34,78,541
10,Mike James,37,45,23,862,101,271,.373,48,125,.384,53,146,.363,.461,23,29,.793,9,63,72,139,26,3,55,95,273
11,Dahntay Jones,32,50,15,635,50,140,.357,8,37,.216,42,103,.408,.386,66,82,.805,13,57,70,28,10,5,22,73,174
12,Rodrigue Beaubois,24,45,0,549,65,176,.369,21,72,.292,44,104,.423,.429,30,38,.789,9,48,57,84,19,4,33,54,181
13,Bernard James,27,46,11,457,53,103,.515,0,2,.000,53,101,.525,.515,25,41,.610,52,79,131,6,12,38,18,64,131
14,Dominique Jones,24,29,3,338,40,109,.367,1,9,.111,39,100,.390,.372,35,53,.660,18,27,45,83,14,2,38,29,116
15,Troy Murphy,32,14,1,256,22,61,.361,11,35,.314,11,26,.423,.451,10,11,.909,7,42,49,7,10,6,7,29,65
16,Derek Fisher,38,9,9,229,23,65,.354,10,23,.435,13,42,.310,.431,21,23,.913,0,15,15,31,5,2,18,24,77
17,Anthony Morrow,27,17,0,82,17,34,.500,1,5,.200,16,29,.552,.515,4,4,1.000,1,3,4,4,1,0,4,10,39
18,Chris Douglas-Roberts,26,6,0,63,5,14,.357,0,4,.000,5,10,.500,.357,7,10,.700,0,5,5,4,2,0,1,4,17
19,Jared Cunningham,21,8,0,26,6,14,.429,2,3,.667,4,11,.364,.500,2,2,1.000,1,2,3,1,1,0,2,3,16
20,Eddy Curry,30,2,0,25,4,8,.500,0,0,,4,8,.500,.500,1,4,.250,2,2,4,0,0,0,3,7,9
21,Josh Akognon,26,3,0,9,2,4,.500,1,2,.500,1,2,.500,.625,0,0,,0,1,1,1,0,0,0,3,5
22,Justin Dentmon,27,2,0,4,0,2,.000,0,0,,0,2,.000,.000,0,0,,0,0,0,0,0,0,0,0,0
23,Chris Wright,23,3,0,4,1,2,.500,0,0,,1,2,.500,.500,0,0,,0,0,0,0,0,0,1,0,2
,Team Totals,,82,,19980,3182,6892,.462,606,1628,.372,2576,5264,.489,.506,1323,1669,.793,767,2670,3437,1906,648,454,1144,1698,8293
