
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Joe Johnson,26,82,82,3343,647,1497,.432,169,444,.381,478,1053,.454,.489,316,379,.834,83,284,367,474,84,18,223,168,1779
2,Josh Smith,22,81,81,2873,518,1133,.457,25,99,.253,493,1034,.477,.468,333,469,.710,161,506,667,272,123,227,245,269,1394
3,Marvin Williams,21,80,80,2765,424,918,.462,1,10,.100,423,908,.466,.462,336,409,.822,119,338,457,137,81,33,127,225,1185
4,Al Horford,21,81,77,2540,333,668,.499,0,5,.000,333,663,.502,.499,155,212,.731,248,537,785,124,60,76,137,267,821
5,Josh Childress,24,76,0,2274,327,573,.571,22,60,.367,305,513,.595,.590,222,275,.807,174,199,373,117,71,43,98,129,898
6,Anthony Johnson,33,42,41,1121,115,267,.431,27,63,.429,88,204,.431,.481,26,32,.813,17,81,98,202,42,8,50,86,283
7,Mike Bibby,29,33,32,1100,170,411,.414,69,187,.369,101,224,.451,.498,55,69,.797,5,99,104,215,35,2,81,63,464
8,Zaza Pachulia,23,62,5,944,107,245,.437,0,3,.000,107,242,.442,.437,108,153,.706,89,159,248,36,24,13,69,140,322
9,Acie Law,23,56,6,865,95,237,.401,7,34,.206,88,203,.433,.416,38,48,.792,12,45,57,113,29,0,56,73,235
10,Tyronn Lue,30,33,3,564,86,196,.439,30,69,.435,56,127,.441,.515,24,28,.857,9,32,41,59,11,0,22,38,226
11,Shelden Williams,24,36,0,414,37,100,.370,0,1,.000,37,99,.374,.370,35,51,.686,34,73,107,11,13,11,14,60,109
12,Salim Stoudamire,25,35,0,402,65,180,.361,29,85,.341,36,95,.379,.442,41,50,.820,4,20,24,28,7,5,21,34,200
13,Mario West,23,64,2,269,21,49,.429,0,4,.000,21,45,.467,.429,17,26,.654,26,22,48,13,12,4,9,61,59
14,Lorenzen Wright,32,13,1,148,5,17,.294,0,0,,5,17,.294,.294,3,6,.500,7,30,37,3,3,3,2,26,13
15,Solomon Jones,23,35,0,145,12,30,.400,0,2,.000,12,28,.429,.400,11,20,.550,19,23,42,0,3,5,11,28,35
16,Jeremy Richardson,23,19,0,88,13,31,.419,5,12,.417,8,19,.421,.500,0,0,,1,6,7,0,2,0,5,6,31
,Team Totals,,82,,19855,2975,6552,.454,384,1078,.356,2591,5474,.473,.483,1720,2227,.772,1008,2454,3462,1804,600,448,1223,1673,8054
