
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Kyle Lowry,28,70,70,2414,430,1043,.412,132,391,.338,298,652,.457,.476,252,312,.808,54,274,328,473,109,13,173,212,1244
2,Patrick Patterson,25,81,4,2156,240,535,.449,105,283,.371,135,252,.536,.547,63,80,.788,127,306,433,155,60,44,54,149,648
3,DeMar DeRozan,25,60,60,2100,409,990,.413,25,88,.284,384,902,.426,.426,361,434,.832,41,236,277,210,73,11,137,122,1204
4,Jonas Valanciunas,22,80,80,2096,373,652,.572,0,1,.000,373,651,.573,.572,217,276,.786,215,478,693,39,33,95,109,222,963
5,Terrence Ross,23,82,61,2092,309,753,.410,145,390,.372,164,363,.452,.507,44,56,.786,32,194,226,86,53,25,69,136,807
6,Lou Williams,28,80,0,2016,375,928,.404,152,447,.340,223,481,.464,.486,340,395,.861,24,127,151,164,88,10,101,103,1242
7,Greivis Vasquez,28,82,29,1991,296,725,.408,133,351,.379,163,374,.436,.500,50,66,.758,22,194,216,302,46,10,119,177,775
8,Amir Johnson,27,75,72,1979,298,519,.574,19,46,.413,279,473,.590,.592,79,129,.612,159,297,456,117,44,59,110,225,694
9,James Johnson,27,70,17,1370,238,404,.589,11,51,.216,227,353,.643,.603,67,102,.657,61,196,257,95,54,70,79,155,554
10,Tyler Hansbrough,29,74,8,1058,86,165,.521,1,7,.143,85,158,.538,.524,97,139,.698,106,159,265,21,30,15,20,141,270
11,Chuck Hayes,31,29,0,255,22,46,.478,0,0,,22,46,.478,.478,6,11,.545,18,33,51,20,10,4,8,37,50
12,Landry Fields,26,26,9,216,20,41,.488,1,2,.500,19,39,.487,.500,5,6,.833,10,16,26,15,11,0,8,9,46
13,Greg Stiemsma,29,17,0,66,6,8,.750,0,0,,6,8,.750,.750,2,4,.500,9,6,15,3,2,0,7,15,14
14,Lucas Nogueira,22,6,0,23,2,8,.250,0,0,,2,8,.250,.250,2,4,.500,2,9,11,1,2,0,2,6,6
15,Bruno Caboclo,19,8,0,23,4,12,.333,2,3,.667,2,9,.222,.417,0,0,,1,1,2,0,0,1,4,3,10
,Team Totals,,82,,19855,3108,6829,.455,726,2060,.352,2382,4769,.499,.508,1585,2014,.787,881,2526,3407,1701,615,357,1057,1712,8527
