
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Luol Deng,26,54,54,2129,311,755,.412,79,215,.367,232,540,.430,.464,127,165,.770,77,273,350,157,56,36,96,81,828
2,Carlos Boozer,30,66,66,1948,448,842,.532,0,1,.000,448,841,.533,.532,95,137,.693,114,450,564,125,63,24,115,168,991
3,Joakim Noah,26,64,64,1945,249,490,.508,0,1,.000,249,489,.509,.508,154,206,.748,242,387,629,160,41,92,92,162,652
4,Ronnie Brewer,26,66,43,1635,190,445,.427,19,69,.275,171,376,.455,.448,56,100,.560,72,159,231,137,72,21,59,64,455
5,Kyle Korver,30,65,7,1469,178,412,.432,118,271,.435,60,141,.426,.575,55,66,.833,26,133,159,112,36,15,53,110,529
6,Derrick Rose,23,39,39,1375,302,695,.435,54,173,.312,248,522,.475,.473,194,239,.812,26,105,131,307,35,28,119,52,852
7,Taj Gibson,26,63,0,1284,200,404,.495,0,0,,200,404,.495,.495,84,135,.622,135,197,332,47,27,81,60,131,484
8,C.J. Watson,27,49,25,1159,161,437,.368,68,173,.393,93,264,.352,.446,84,104,.808,21,84,105,200,45,8,97,103,474
9,Omer Asik,25,66,2,971,79,156,.506,0,0,,79,156,.506,.506,47,103,.456,127,223,350,32,30,68,68,121,205
10,John Lucas III,29,49,2,726,143,358,.399,55,140,.393,88,218,.404,.476,28,32,.875,22,54,76,108,19,1,42,42,369
11,Richard Hamilton,33,28,28,697,140,310,.452,17,46,.370,123,264,.466,.479,29,37,.784,20,46,66,84,12,1,49,56,326
12,Jimmy Butler,22,42,0,359,32,79,.405,2,11,.182,30,68,.441,.418,43,56,.768,23,33,56,14,11,5,14,20,109
13,Brian Scalabrine,33,28,0,122,14,30,.467,1,7,.143,13,23,.565,.483,3,6,.500,8,13,21,15,5,6,9,9,32
14,Mike James,36,11,0,120,20,49,.408,6,10,.600,14,39,.359,.469,7,8,.875,2,8,10,29,4,2,14,20,53
,Team Totals,,66,,15940,2467,5462,.452,419,1117,.375,2048,4345,.471,.490,1006,1394,.722,915,2165,3080,1527,456,388,923,1139,6359
