
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Stephen Jackson,27,81,81,2910,472,1148,.411,117,339,.345,355,809,.439,.462,268,341,.786,48,264,312,225,104,43,203,195,1329
2,Anthony Johnson,31,75,53,1981,267,603,.443,51,155,.329,216,448,.482,.485,106,141,.752,31,137,168,324,63,22,115,132,691
3,Fred Jones,26,68,2,1837,233,559,.417,63,187,.337,170,372,.457,.473,122,160,.763,18,152,170,154,55,20,107,142,651
4,Jermaine O'Neal,27,51,47,1802,380,805,.472,3,10,.300,377,795,.474,.474,261,368,.709,102,374,476,133,27,117,151,177,1024
5,Danny Granger,22,78,17,1765,221,478,.462,30,93,.323,191,385,.496,.494,115,148,.777,131,253,384,90,58,62,80,211,587
6,Jeff Foster,29,63,37,1581,138,250,.552,0,4,.000,138,246,.561,.552,96,159,.604,224,350,574,50,41,27,64,191,372
7,Sarunas Jasikevicius,29,75,15,1557,170,429,.396,86,236,.364,84,193,.435,.497,121,133,.910,19,134,153,227,40,4,116,108,547
8,Peja Stojakovic,28,40,40,1454,274,594,.461,91,225,.404,183,369,.496,.538,140,155,.903,45,205,250,68,26,8,52,89,779
9,Austin Croshere,30,50,26,1148,132,285,.463,54,140,.386,78,145,.538,.558,90,102,.882,62,203,265,62,22,7,48,105,408
10,Jamaal Tinsley,27,42,27,1122,158,386,.409,16,70,.229,142,316,.449,.430,58,91,.637,35,98,133,211,49,6,109,96,390
11,David Harrison,23,67,17,1034,148,294,.503,0,0,,148,294,.503,.503,89,174,.511,84,170,254,14,23,59,79,193,385
12,Scot Pollard,30,45,32,771,70,154,.455,0,0,,70,154,.455,.455,29,38,.763,73,145,218,24,37,20,26,115,169
13,Metta World Peace,26,16,16,603,109,237,.460,18,54,.333,91,183,.497,.498,74,121,.612,26,52,78,35,42,11,43,45,310
14,Eddie Gill,27,41,0,122,10,45,.222,7,23,.304,3,22,.136,.300,18,23,.783,0,15,15,12,11,1,9,13,45
15,Samaki Walker,29,7,0,22,0,2,.000,0,0,,0,2,.000,.000,2,2,1.000,0,3,3,0,0,1,2,7,2
16,Jonathan Bender,25,2,0,21,4,5,.800,0,0,,4,5,.800,.800,2,2,1.000,0,4,4,2,0,1,0,2,10
,Team Totals,,82,,19730,2786,6274,.444,536,1536,.349,2250,4738,.475,.487,1591,2158,.737,898,2559,3457,1631,598,409,1254,1821,7699
