
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,LaMarcus Aldridge,23,81,81,3004,601,1243,.484,7,28,.250,594,1215,.489,.486,261,334,.781,234,371,605,157,77,77,121,207,1470
2,Brandon Roy,24,78,78,2903,633,1318,.480,83,220,.377,550,1098,.501,.512,416,505,.824,104,266,370,400,88,22,152,127,1765
3,Travis Outlaw,24,81,6,2246,385,850,.453,89,236,.377,296,614,.482,.505,175,242,.723,70,261,331,83,47,57,94,168,1034
4,Steve Blake,28,69,69,2188,277,647,.428,140,328,.427,137,319,.429,.536,63,75,.840,28,145,173,348,69,4,108,126,757
5,Rudy Fernandez,23,78,4,1993,268,630,.425,159,398,.399,109,232,.470,.552,120,143,.839,47,160,207,159,69,12,86,111,815
6,Joel Przybilla,29,82,43,1952,168,269,.625,0,1,.000,168,268,.627,.625,112,169,.663,204,513,717,27,34,97,78,215,448
7,Nicolas Batum,20,79,76,1454,161,361,.446,62,168,.369,99,193,.513,.532,42,52,.808,84,136,220,74,50,40,50,139,426
8,Greg Oden,21,61,39,1314,198,351,.564,0,0,,198,351,.564,.564,144,226,.637,169,255,424,31,25,69,87,238,540
9,Sergio Rodriguez,22,80,13,1225,129,329,.392,37,114,.325,92,215,.428,.448,61,77,.792,43,87,130,286,54,2,119,133,356
10,Channing Frye,25,63,1,746,113,267,.423,11,33,.333,102,234,.436,.444,26,36,.722,41,99,140,24,17,16,29,106,263
11,Jerryd Bayless,20,53,0,655,69,189,.365,7,27,.259,62,162,.383,.384,83,103,.806,8,49,57,78,16,2,56,81,228
12,Ike Diogu,25,19,0,73,6,19,.316,0,0,,6,19,.316,.316,15,20,.750,12,5,17,0,1,2,6,9,27
13,Shavlik Randolph,25,10,0,37,8,13,.615,1,1,1.000,7,12,.583,.654,1,4,.250,10,8,18,0,0,1,6,4,18
14,Michael Ruffin,32,11,0,35,2,7,.286,0,0,,2,7,.286,.286,2,2,1.000,6,5,11,0,3,1,2,7,6
15,Martell Webster,22,1,0,5,0,1,.000,0,1,.000,0,0,,.000,0,0,,0,0,0,0,0,0,0,0,0
,Team Totals,,82,,19830,3018,6494,.465,596,1555,.383,2422,4939,.490,.511,1521,1988,.765,1060,2360,3420,1667,550,402,1055,1671,8153
