
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Mike Dunleavy,27,82,82,2953,532,1117,.476,165,389,.424,367,728,.504,.550,336,403,.834,59,365,424,288,86,31,190,208,1565
2,Danny Granger,24,80,80,2876,537,1205,.446,171,423,.404,366,782,.468,.517,322,378,.852,93,393,486,166,95,84,171,290,1567
3,Troy Murphy,27,75,61,2106,315,693,.455,94,236,.398,221,457,.484,.522,192,241,.797,108,435,543,165,49,32,96,217,916
4,Jeff Foster,31,77,52,1884,205,373,.550,0,3,.000,205,370,.554,.550,86,145,.593,264,404,668,129,56,32,62,221,496
5,Marquis Daniels,27,74,1,1546,241,561,.430,27,102,.265,214,459,.466,.454,97,139,.698,66,146,212,137,79,18,112,121,606
6,Kareem Rush,27,71,15,1504,228,569,.401,102,262,.389,126,307,.410,.490,30,42,.714,19,149,168,89,42,19,62,108,588
7,Travis Diener,25,66,21,1356,159,430,.370,74,233,.318,85,197,.431,.456,64,71,.901,26,89,115,251,35,4,55,107,456
8,Jamaal Tinsley,29,39,36,1293,176,463,.380,40,141,.284,136,322,.422,.423,72,100,.720,24,117,141,326,66,10,130,97,464
9,Jermaine O'Neal,29,42,34,1206,225,512,.439,0,5,.000,225,507,.444,.439,121,163,.742,82,201,283,93,20,87,106,129,571
10,Shawne Williams,21,65,3,967,159,372,.427,43,137,.314,116,235,.494,.485,76,106,.717,54,122,176,59,26,26,58,132,437
11,David Harrison,25,55,0,702,90,170,.529,0,0,,90,170,.529,.529,49,96,.510,43,75,118,14,20,59,58,164,229
12,Ronald Murray,28,23,17,527,97,228,.425,14,36,.389,83,192,.432,.456,46,61,.754,10,37,47,80,25,3,53,31,254
13,Andre Owens,27,31,7,392,40,107,.374,18,40,.450,22,67,.328,.458,25,34,.735,13,34,47,47,13,3,24,37,123
14,Ike Diogu,24,30,1,305,64,134,.478,0,0,,64,134,.478,.478,40,47,.851,38,47,85,10,7,3,20,43,168
15,Stephen Graham,25,22,0,128,34,58,.586,7,14,.500,27,44,.614,.647,12,16,.750,4,18,22,9,4,1,10,14,87
16,Courtney Sims,24,3,0,11,0,1,.000,0,0,,0,1,.000,.000,0,0,,1,1,2,1,0,0,0,2,0
,Team Totals,,82,,19755,3102,6993,.444,755,2021,.374,2347,4972,.472,.498,1568,2042,.768,904,2633,3537,1864,623,412,1236,1921,8527
