
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Monta Ellis,21,77,53,2638,480,1010,.475,39,143,.273,441,867,.509,.495,273,358,.763,62,181,243,319,132,21,221,210,1272
2,Andris Biedrins,20,82,63,2382,348,581,.599,0,0,,348,581,.599,.599,87,167,.521,251,511,762,88,67,136,119,304,783
3,Baron Davis,27,63,62,2221,452,1030,.439,85,280,.304,367,750,.489,.480,275,369,.745,51,225,276,509,135,29,193,181,1264
4,Mickael Pietrus,24,72,38,1937,286,586,.488,93,240,.388,193,346,.558,.567,136,210,.648,81,246,327,62,48,55,105,220,801
5,Matt Barnes,26,76,23,1813,275,628,.438,106,290,.366,169,338,.500,.522,90,123,.732,91,259,350,156,73,41,105,188,746
6,Jason Richardson,26,51,49,1675,306,734,.417,110,301,.365,196,433,.453,.492,92,140,.657,71,188,259,172,54,32,82,129,814
7,Al Harrington,26,42,42,1355,272,596,.456,73,175,.417,199,421,.473,.518,96,141,.681,80,190,270,98,40,14,78,153,713
8,Stephen Jackson,28,38,37,1293,229,514,.446,59,173,.341,170,341,.499,.503,123,153,.804,44,83,127,173,51,14,102,113,640
9,Mike Dunleavy,26,39,6,1051,166,370,.449,36,104,.346,130,266,.489,.497,78,101,.772,40,147,187,117,38,12,71,83,446
10,Kelenna Azubuike,23,41,9,669,98,220,.445,34,79,.430,64,141,.454,.523,61,78,.782,26,68,94,28,22,10,39,49,291
11,Troy Murphy,26,26,17,667,81,180,.450,22,59,.373,59,121,.488,.511,47,66,.712,37,120,157,60,21,17,29,63,231
12,Adonal Foyle,31,48,6,475,48,85,.565,0,0,,48,85,.565,.565,11,25,.440,51,75,126,19,11,50,23,61,107
13,Keith McLeod,27,26,2,379,41,105,.390,9,23,.391,32,82,.390,.433,47,53,.887,3,18,21,45,17,3,23,21,138
14,Sarunas Jasikevicius,30,26,2,309,37,101,.366,12,44,.273,25,57,.439,.426,27,31,.871,5,16,21,61,13,1,31,22,113
15,Josh Powell,24,30,0,289,41,78,.526,0,0,,41,78,.526,.526,22,30,.733,17,52,69,18,5,12,24,43,104
16,Anthony Roberson,23,20,1,227,44,104,.423,21,55,.382,23,49,.469,.524,2,3,.667,2,19,21,10,12,0,13,27,111
17,Ike Diogu,23,17,0,222,44,83,.530,0,0,,44,83,.530,.530,35,44,.795,21,42,63,5,3,11,18,35,123
18,Patrick O'Bryant,20,16,0,119,10,32,.313,0,0,,10,32,.313,.313,11,17,.647,7,14,21,9,6,8,8,26,31
19,Renaldo Major,24,1,0,27,2,10,.200,0,0,,2,10,.200,.200,1,2,.500,0,2,2,0,2,0,1,4,5
20,Dajuan Wagner,23,1,0,7,1,1,1.000,1,1,1.000,0,0,,1.500,1,2,.500,0,0,0,1,0,0,1,1,4
,Team Totals,,82,,19755,3261,7048,.463,700,1967,.356,2561,5081,.504,.512,1515,2113,.717,940,2456,3396,1950,750,466,1309,1933,8737
