
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,LeBron James,26,79,79,3063,758,1485,.510,92,279,.330,666,1206,.552,.541,503,663,.759,80,510,590,554,124,50,284,163,2111
2,Dwyane Wade,29,76,76,2823,692,1384,.500,63,206,.306,629,1178,.534,.523,494,652,.758,123,362,485,346,111,87,237,197,1941
3,Chris Bosh,26,77,77,2795,524,1056,.496,6,25,.240,518,1031,.502,.499,384,471,.815,141,500,641,144,59,49,138,172,1438
4,Mario Chalmers,24,70,28,1579,155,388,.399,83,231,.359,72,157,.459,.506,54,62,.871,12,134,146,177,76,7,91,158,447
5,James Jones,30,81,8,1549,146,346,.422,123,287,.429,23,59,.390,.600,60,72,.833,23,137,160,43,29,19,21,129,475
6,Joel Anthony,28,75,11,1463,53,99,.535,0,0,,53,99,.535,.535,47,73,.644,104,162,266,24,10,93,36,194,153
7,Zydrunas Ilgauskas,35,72,51,1145,162,319,.508,0,1,.000,162,318,.509,.508,36,46,.783,108,179,287,26,23,58,52,185,360
8,Carlos Arroyo,31,49,42,995,109,238,.458,28,64,.438,81,174,.466,.517,28,35,.800,13,67,80,100,14,1,43,60,274
9,Eddie House,32,56,1,978,128,321,.399,68,175,.389,60,146,.411,.505,38,40,.950,9,83,92,62,32,3,29,68,362
10,Mike Miller,30,41,2,838,81,202,.401,43,118,.364,38,84,.452,.507,23,34,.676,38,146,184,51,20,2,41,88,228
11,Erick Dampier,35,51,22,815,52,89,.584,0,1,.000,52,88,.591,.584,24,44,.545,53,124,177,22,14,47,32,82,128
12,Juwan Howard,37,57,0,592,55,125,.440,0,0,,55,125,.440,.440,29,35,.829,36,86,122,23,10,4,25,61,139
13,Mike Bibby,32,22,12,582,55,126,.437,40,88,.455,15,38,.395,.595,10,16,.625,2,47,49,55,11,3,32,47,160
14,Udonis Haslem,30,13,0,345,44,86,.512,0,0,,44,86,.512,.512,16,20,.800,29,77,106,6,7,3,14,39,104
15,Jamaal Magloire,32,18,0,158,13,22,.591,0,0,,13,22,.591,.591,9,18,.500,17,44,61,3,4,2,5,26,35
16,Jerry Stackhouse,36,7,1,50,3,12,.250,1,4,.250,2,8,.250,.292,5,7,.714,1,6,7,3,0,2,2,3,12
17,Dexter Pittman,22,2,0,11,1,3,.333,0,0,,1,3,.333,.333,0,0,,1,2,3,0,0,0,2,2,2
,Team Totals,,82,,19780,3031,6301,.481,547,1479,.370,2484,4822,.515,.524,1760,2288,.769,790,2666,3456,1639,544,430,1142,1674,8369
